date,northbound_net_buy_100m,mean120,std120,upper,lower,trigger,signal_score,signal_text,effective_date
2016-01-28,-4.9852,0.09044416666666652,18.494194747745286,18.584638914411954,-18.40375058107862,,1,看多状态,2016-01-29
2016-01-29,14.5736,0.054413333333333196,18.499882907169468,18.5542962405028,-18.445469573836135,,1,看多状态,2016-02-01
2016-02-01,-3.5844,0.18866916666666653,18.546635599046848,18.735304765713515,-18.35796643238018,,1,看多状态,2016-02-02
2016-02-02,-1.2018,-0.046056666666666794,18.413071060096343,18.367014393429677,-18.459127726763008,,1,看多状态,2016-02-03
2016-02-03,-23.7781,-0.002333333333333461,18.403967167266902,18.40163383393357,-18.406300500600235,看空触发,-1,看空状态,2016-02-04
2016-02-04,1.3771,-0.18332833333333345,18.530724481132996,18.347396147799664,-18.714052814466328,,-1,看空状态,2016-02-05
2016-02-05,-0.9779,-0.20745833333333344,18.52675809662486,18.319299763291525,-18.734216429958195,,-1,看空状态,2016-02-15
2016-02-15,-2.2079,-0.03234500000000012,18.418117781373503,18.385772781373504,-18.450462781373503,,-1,看空状态,2016-02-16
2016-02-16,2.0211,-0.02010416666666678,18.416163310218515,18.39605914355185,-18.43626747688518,,-1,看空状态,2016-02-17
2016-02-17,-3.4368,-0.0037541666666667806,18.41710513379871,18.413350967132043,-18.420859300465377,,-1,看空状态,2016-02-18
2016-02-18,2.4455,-0.04980500000000011,18.418736365304685,18.368931365304686,-18.468541365304684,,-1,看空状态,2016-02-19
2016-02-19,0.004,-0.09408166666666679,18.40618972706566,18.31210806039899,-18.500271393732326,,-1,看空状态,2016-02-22
2016-02-22,-1.1177,-0.10877166666666677,18.40539550411478,18.296623837448113,-18.514167170781445,,-1,看空状态,2016-02-23
2016-02-23,2.717,-0.17285833333333345,18.395321490638977,18.222463157305643,-18.56817982397231,,-1,看空状态,2016-02-24
2016-02-24,-2.7959,-0.13349583333333345,18.39641853781291,18.262922704479575,-18.529914371146244,,-1,看空状态,2016-02-25
2016-02-25,0.3046999999999999,-0.1707100000000001,18.397256810486507,18.226546810486507,-18.567966810486507,,-1,看空状态,2016-02-26
2016-02-26,13.1711,-0.16631916666666677,18.397307295181207,18.23098812851454,-18.563626461847875,,-1,看空状态,2016-02-29
2016-02-29,17.0632,-0.007863333333333467,18.429855941319904,18.42199260798657,-18.437719274653237,,-1,看空状态,2016-03-01
2016-03-01,5.0273,0.17454499999999984,18.489994379363203,18.6645393793632,-18.315449379363205,,-1,看空状态,2016-03-02
2016-03-02,24.4053,0.21506166666666654,18.495300179603596,18.710361846270263,-18.28023851293693,看多触发,1,看多状态,2016-03-03
2016-03-03,-8.298300000000001,0.48832333333333316,18.609044140578693,19.097367473912026,-18.12072080724536,,1,看多状态,2016-03-04
2016-03-04,17.3144,0.4960749999999999,18.605155881271976,19.101230881271977,-18.109080881271975,,1,看多状态,2016-03-07
2016-03-07,7.591699999999999,-0.03870666666666676,17.120649478833993,17.081942812167327,-17.15935614550066,,1,看多状态,2016-03-08
2016-03-08,-3.4488,-0.6405625,15.480841181562152,14.840278681562152,-16.121403681562153,,1,看多状态,2016-03-09
2016-03-09,0.2369,-1.2857266666666665,13.875249787802215,12.589523121135548,-15.160976454468882,,1,看多状态,2016-03-10
2016-03-10,2.3764,-1.6764833333333333,13.141223822191394,11.46474048885806,-14.817707155524728,,1,看多状态,2016-03-11
2016-03-11,9.0675,-1.4442466666666667,12.96183629832962,11.517589631662954,-14.406082964996287,,1,看多状态,2016-03-14
2016-03-14,3.2258,-1.3145616666666666,12.988704330471196,11.67414266380453,-14.303265997137862,,1,看多状态,2016-03-15
2016-03-15,-2.7788,-1.1802549999999998,12.95126701171414,11.771012011714141,-14.13152201171414,,1,看多状态,2016-03-16
2016-03-16,-2.7727,-0.9497774999999999,12.6692837181973,11.719506218197301,-13.6190612181973,,1,看多状态,2016-03-17
2016-03-17,15.8768,-0.9581483333333333,12.670160825015701,11.712012491682367,-13.628309158349035,看多触发,1,看多状态,2016-03-18
2016-03-18,9.998,-1.1907466666666664,12.08446319175008,10.893716525083414,-13.275209858416746,,1,看多状态,2016-03-21
2016-03-21,-1.6364,-0.8586075,11.835061980511506,10.976454480511507,-12.693669480511506,,1,看多状态,2016-03-22
2016-03-22,4.1503,-1.1146025000000002,11.509738458472082,10.395135958472082,-12.624340958472082,,1,看多状态,2016-03-23
2016-03-23,-1.3021,-1.0742291666666666,11.51971731606657,10.445488149399903,-12.593946482733237,,1,看多状态,2016-03-24
2016-03-29,-2.8217000000000003,-1.0250466666666667,11.505917411612451,10.480870744945785,-12.530964078279117,,1,看多状态,2016-03-30
2016-03-30,10.5777,-1.1351458333333333,11.458883607470797,10.323737774137465,-12.59402944080413,看多触发,1,看多状态,2016-03-31
2016-03-31,21.475,-1.1907825,11.384816127497128,10.194033627497127,-12.57559862749713,看多触发,1,看多状态,2016-04-01
2016-04-01,-4.7276,-1.040615,11.564041575509398,10.523426575509397,-12.604656575509399,,1,看多状态,2016-04-05
2016-04-05,0.2505,-1.2786508333333333,11.33946539559141,10.060814562258077,-12.618116228924745,,1,看多状态,2016-04-06
2016-04-06,-4.2095,-1.3223491666666667,11.323237753495455,10.000888586828788,-12.645586920162122,,1,看多状态,2016-04-07
2016-04-07,-1.5714,-1.3464016666666665,11.326304658899844,9.979902992233177,-12.67270632556651,,1,看多状态,2016-04-08
2016-04-08,-2.526,-1.25057,11.27480040376056,10.02423040376056,-12.52537040376056,,1,看多状态,2016-04-11
2016-04-11,9.4832,-1.1932516666666664,11.250458278531262,10.057206611864595,-12.443709945197929,,1,看多状态,2016-04-12
2016-04-12,8.697000000000001,-0.9860883333333333,11.21592486237844,10.229836529045107,-12.202013195711773,,1,看多状态,2016-04-13
2016-04-13,31.5424,-0.9408316666666666,11.244148414832834,10.303316748166168,-12.1849800814995,看多触发,1,看多状态,2016-04-14
2016-04-14,14.4401,-0.9891975,11.089494283878738,10.100296783878738,-12.078691783878737,看多触发,1,看多状态,2016-04-15
2016-04-15,-0.7816,-1.0108858333333335,11.056427683382434,10.045541850049101,-12.067313516715767,,1,看多状态,2016-04-18
2016-04-18,-10.8678,-1.000845,11.056081345628382,10.055236345628382,-12.056926345628382,,1,看多状态,2016-04-19
2016-04-19,2.0205,-1.057215,11.08922744580594,10.032012445805941,-12.14644244580594,,1,看多状态,2016-04-20
2016-04-20,-15.3648,-0.9643941666666666,11.067784678848847,10.10339051218218,-12.032178845515514,看空触发,-1,看空状态,2016-04-21
2016-04-21,1.5711000000000002,-1.1217183333333334,11.137547871022848,10.015829537689514,-12.259266204356182,,-1,看空状态,2016-04-22
2016-04-22,-1.909,-1.0500099999999999,11.126859042197928,10.076849042197928,-12.176869042197929,,-1,看空状态,2016-04-25
2016-04-25,-1.3016,-1.0442758333333333,11.12623234451814,10.081956511184806,-12.170508177851474,,-1,看空状态,2016-04-26
2016-04-26,1.8295,-0.940425,11.064501781492364,10.124076781492365,-12.004926781492363,,-1,看空状态,2016-04-27
2016-04-27,-3.3679,-0.8378308333333333,11.032317819923348,10.194486986590015,-11.870148653256681,,-1,看空状态,2016-04-28
2016-04-28,-2.805,-0.76395,10.984945783796196,10.220995783796196,-11.748895783796195,,-1,看空状态,2016-04-29
2016-04-29,0.8895000000000001,-0.7684108333333334,10.98567105122307,10.217260217889736,-11.754081884556404,,-1,看空状态,2016-05-03
2016-05-03,6.153,-0.6664808333333333,10.94340300251766,10.276922169184328,-11.609883835850994,,-1,看空状态,2016-05-04
2016-05-04,-2.7589,-0.4837541666666666,10.87185314270855,10.388098976041883,-11.355607309375218,,-1,看空状态,2016-05-05
2016-05-05,-5.638,-0.40666083333333336,10.822118703422852,10.415457870089519,-11.228779536756186,,-1,看空状态,2016-05-06
2016-05-06,-13.5968,-0.36527583333333336,10.792248896376718,10.426973063043384,-11.157524729710051,看空触发,-1,看空状态,2016-05-09
2016-05-09,-5.3404,-0.3981808333333333,10.826754262235763,10.42857342890243,-11.224935095569096,,-1,看空状态,2016-05-10
2016-05-10,-4.1152,-0.2505025,10.634170057445319,10.38366755744532,-10.884672557445318,,-1,看空状态,2016-05-11
2016-05-11,-2.4017,0.04407583333333331,10.010062349708015,10.054138183041347,-9.965986516374683,,-1,看空状态,2016-05-12
2016-05-12,-4.5585,0.165905,9.88885185908353,10.05475685908353,-9.72294685908353,,-1,看空状态,2016-05-13
2016-05-13,-7.305099999999999,0.24822833333333333,9.807042012176908,10.055270345510241,-9.558813678843574,,-1,看空状态,2016-05-16
2016-05-16,0.3243,0.4134933333333334,9.504099382250109,9.917592715583442,-9.090606048916776,,-1,看空状态,2016-05-17
2016-05-17,-1.4602000000000002,0.6488700000000001,9.139232334453846,9.788102334453846,-8.490362334453845,,-1,看空状态,2016-05-18
2016-05-18,-4.236000000000001,0.7718641666666667,9.00869491938508,9.780559086051747,-8.236830752718413,,-1,看空状态,2016-05-19
2016-05-19,-1.7866,0.7612966666666667,9.013860932693548,9.775157599360215,-8.252564266026882,,-1,看空状态,2016-05-20
2016-05-20,2.1399,0.7614191666666666,9.013825913704533,9.7752450803712,-8.252406747037867,,-1,看空状态,2016-05-23
2016-05-23,3.4403,0.8155666666666667,9.00232454808936,9.817891214756028,-8.186757881422693,,-1,看空状态,2016-05-24
2016-05-24,-0.7462000000000001,0.8622758333333334,9.001271924632452,9.863547757965785,-8.138996091299118,,-1,看空状态,2016-05-25
2016-05-25,12.5928,0.8781891666666667,8.996686880336753,9.87487604700342,-8.118497713670086,看多触发,1,看多状态,2016-05-26
2016-05-26,3.0982,0.9967566666666666,9.056838306386123,10.053594973052789,-8.060081639719456,,1,看多状态,2016-05-27
2016-05-27,6.1487,1.0430191666666666,9.053245130457432,10.0962642971241,-8.010225963790765,,1,看多状态,2016-05-30
2016-05-30,24.31,1.0814166666666667,9.065138463146774,10.14655512981344,-7.983721796480107,看多触发,1,看多状态,2016-05-31
2016-05-31,34.3676,1.2933916666666667,9.307234684310812,10.600626350977478,-8.013843017644145,看多触发,1,看多状态,2016-06-01
2016-06-01,19.0118,1.5422233333333333,9.780992650786818,11.32321598412015,-8.238769317453485,看多触发,1,看多状态,2016-06-02
2016-06-02,7.9983,1.6873908333333332,9.910153133134969,11.597543966468303,-8.222762299801635,,1,看多状态,2016-06-03
2016-06-03,13.8583,1.4909058333333334,9.539374856041878,11.03028068937521,-8.048469022708545,看多触发,1,看多状态,2016-06-06
2016-06-06,2.0072,1.5540258333333334,9.596245148870826,11.15027098220416,-8.042219315537492,,1,看多状态,2016-06-07
2016-06-07,11.2444,1.6201225000000001,9.571586477330682,11.191708977330682,-7.951463977330682,看多触发,1,看多状态,2016-06-08
2016-06-08,-0.5609000000000001,1.8046741666666668,9.541575505287856,11.346249671954522,-7.736901338621189,,1,看多状态,2016-06-13
2016-06-13,-10.8297,1.8538925,9.513741018376201,11.367633518376202,-7.659848518376202,看空触发,-1,看空状态,2016-06-14
2016-06-14,-2.5828,1.778565,9.578403866354803,11.356968866354803,-7.799838866354802,,-1,看空状态,2016-06-15
2016-06-15,-6.9986,1.8128475000000002,9.555148644095006,11.367996144095006,-7.742301144095006,,-1,看空状态,2016-06-16
2016-06-16,-9.2515,1.7408375,9.588943816192437,11.329781316192436,-7.848106316192437,看空触发,-1,看空状态,2016-06-17
2016-06-17,7.2983,1.7041366666666666,9.622740203524527,11.326876870191194,-7.9186035368578604,,-1,看空状态,2016-06-20
2016-06-20,0.358,1.7963408333333333,9.622892977306202,11.419233810639536,-7.826552143972869,,-1,看空状态,2016-06-21
2016-06-21,-0.8844,1.8433166666666667,9.60179884887068,11.445115515537346,-7.758482182204013,,-1,看空状态,2016-06-22
2016-06-22,7.0591,1.8184058333333335,9.604991673794611,11.423397507127945,-7.786585840461278,,-1,看空状态,2016-06-23
2016-06-23,-0.7434999999999999,1.933096666666667,9.58452286437904,11.517619531045707,-7.6514261977123725,,-1,看空状态,2016-06-24
2016-06-24,-20.6853,1.8529616666666666,9.56619653750377,11.419158204170436,-7.713234870837103,看空触发,-1,看空状态,2016-06-27
2016-06-27,-0.8371,1.7056641666666665,9.775491121654511,11.481155288321178,-8.069826954987844,,-1,看空状态,2016-06-28
2016-06-28,-0.9098,1.7368441666666667,9.761234736960809,11.498078903627476,-8.024390570294141,,-1,看空状态,2016-06-29
2016-06-29,8.9453,1.7927533333333334,9.726349209062365,11.519102542395698,-7.933595875729031,,-1,看空状态,2016-06-30
2016-07-04,11.4914,1.8982833333333333,9.734748134893094,11.633031468226427,-7.83646480155976,,-1,看空状态,2016-07-05
2016-07-05,-1.5847,2.0167558333333333,9.76446967897197,11.781225512305303,-7.747713845638637,,-1,看空状态,2016-07-06
2016-07-06,-6.4507,1.9625758333333334,9.76627996427013,11.728855797603464,-7.803704130936796,,-1,看空状态,2016-07-07
2016-07-07,-2.1199,1.8850975,9.79604099596874,11.68113849596874,-7.9109434959687395,,-1,看空状态,2016-07-08
2016-07-08,-2.2707,1.9083208333333335,9.783099239594161,11.691420072927494,-7.874778406260828,,-1,看空状态,2016-07-11
2016-07-11,15.496199999999998,1.886815,9.789476746994286,11.676291746994286,-7.902661746994285,看多触发,1,看多状态,2016-07-12
2016-07-12,16.8992,1.896835,9.802888777565517,11.699723777565517,-7.906053777565517,看多触发,1,看多状态,2016-07-13
2016-07-13,4.8099,2.092398333333333,9.866469883619349,11.958868216952682,-7.774071550286015,,1,看多状态,2016-07-14
2016-07-14,7.031499999999999,2.132508333333333,9.867662121740803,12.000170455074137,-7.73515378840747,,1,看多状态,2016-07-15
2016-07-15,4.1581,2.1782933333333334,9.877618460866124,12.055911794199456,-7.6993251275327905,,1,看多状态,2016-07-18
2016-07-18,7.105499999999999,2.260300833333333,9.852624121296122,12.112924954629456,-7.592323287962789,,1,看多状态,2016-07-19
2016-07-19,5.454400000000001,2.3908941666666665,9.811696481543482,12.202590648210148,-7.420802314876815,,1,看多状态,2016-07-20
2016-07-20,3.4217,2.4282975,9.81477364266324,12.24307114266324,-7.38647614266324,,1,看多状态,2016-07-21
2016-07-21,7.0012,2.4811525,9.802795739811422,12.283948239811423,-7.321643239811422,,1,看多状态,2016-07-22
2016-07-22,2.9192,2.5678658333333337,9.796316624964435,12.364182458297769,-7.228450791631101,,1,看多状态,2016-07-25
2016-07-25,4.4865,2.5854500000000002,9.79502685711465,12.38047685711465,-7.20957685711465,,1,看多状态,2016-07-26
2016-07-26,4.6967,2.5978475,9.79649580369221,12.39434330369221,-7.1986483036922095,,1,看多状态,2016-07-27
2016-07-27,9.752,2.7103841666666666,9.741786974643189,12.452171141309854,-7.031402807976522,,1,看多状态,2016-07-28
2016-07-28,-5.668099999999999,2.815760833333334,9.749052481718975,12.564813315052309,-6.933291648385641,,1,看多状态,2016-07-29
2016-07-29,0.856,2.741763333333333,9.77967409411215,12.521437427445482,-7.037910760778816,,1,看多状态,2016-08-01
2016-08-01,10.5475,2.7445091666666666,9.779093128728046,12.523602295394713,-7.0345839620613795,,1,看多状态,2016-08-02
2016-08-03,-1.6819,2.8542283333333334,9.792264917396203,12.646493250729536,-6.9380365840628695,,1,看多状态,2016-08-04
2016-08-04,-4.3737,2.4802233333333334,9.068757111748479,11.548980445081812,-6.588533778415146,,1,看多状态,2016-08-05
2016-08-05,4.7495,2.485319166666667,9.064697853607324,11.550017020273991,-6.579378686940657,,1,看多状态,2016-08-08
2016-08-08,6.233099999999999,2.4034516666666668,8.998728491376461,11.402180158043128,-6.595276824709794,,1,看多状态,2016-08-09
2016-08-09,12.921500000000002,2.485264166666667,8.988454436401202,11.47371860306787,-6.503190269734535,看多触发,1,看多状态,2016-08-10
2016-08-10,10.4539,2.6029583333333335,9.032129210828813,11.635087544162147,-6.42917087749548,,1,看多状态,2016-08-11
2016-08-11,7.0421000000000005,2.8882250000000003,8.727362269306033,11.615587269306033,-5.839137269306033,,1,看多状态,2016-08-12
2016-08-12,2.314,2.9354333333333336,8.734438336252914,11.669871669586248,-5.79900500291958,,1,看多状态,2016-08-15
2016-08-15,3.8364,2.9628658333333333,8.727210827019343,11.690076660352677,-5.764344993686009,,1,看多状态,2016-08-16
2016-08-16,46.8617,3.0132350000000003,8.71455010760309,11.72778510760309,-5.70131510760309,看多触发,1,看多状态,2016-08-17
2016-08-17,15.056,3.386906666666667,9.589126604331879,12.976033270998546,-6.2022199376652125,看多触发,1,看多状态,2016-08-18
2016-08-18,11.7204,3.5410133333333333,9.627065068358561,13.168078401691895,-6.086051735025228,,1,看多状态,2016-08-19
2016-08-19,3.557,3.6183041666666664,9.655385918005216,13.273690084671882,-6.037081751338549,,1,看多状态,2016-08-22
2016-08-22,-0.9197,3.6479125,9.649655436453681,13.297567936453682,-6.001742936453681,,1,看多状态,2016-08-23
2016-08-23,1.7541,3.6495625000000005,9.64885060851236,13.29841310851236,-5.99928810851236,,1,看多状态,2016-08-24
2016-08-24,2.2566,3.6415383333333335,9.650032972723634,13.291571306056968,-6.008494639390301,,1,看多状态,2016-08-25
2016-08-25,3.3807,3.6836425,9.632716459006142,13.316358959006141,-5.949073959006142,,1,看多状态,2016-08-26
2016-08-26,1.9703,3.7092758333333333,9.62774073726716,13.337016570600493,-5.9184649039338275,,1,看多状态,2016-08-29
2016-08-29,-0.3359,3.6159358333333333,9.589457643857015,13.205393477190349,-5.973521810523682,,1,看多状态,2016-08-30
2016-08-30,9.0338,3.4709433333333335,9.515679852851958,12.986623186185291,-6.044736519518625,,1,看多状态,2016-08-31
2016-08-31,2.7925,3.5043308333333334,9.5282070255892,13.032537858922534,-6.023876192255867,,1,看多状态,2016-09-01
2016-09-01,1.1973,3.3242241666666668,9.332055691121054,12.656279857787721,-6.007831524454387,,1,看多状态,2016-09-02
2016-09-02,-1.8333,3.403354166666667,9.272745688042416,12.676099854709083,-5.86939152137575,,1,看多状态,2016-09-05
2016-09-05,14.7079,3.2437899999999997,9.195780802116378,12.439570802116378,-5.951990802116378,看多触发,1,看多状态,2016-09-06
2016-09-06,8.8107,3.3030916666666665,9.246858770247627,12.549950436914294,-5.94376710358096,,1,看多状态,2016-09-07
2016-09-07,4.8377,3.4052541666666665,9.239355221518165,12.644609388184833,-5.834101054851499,,1,看多状态,2016-09-08
2016-09-08,9.5292,3.4435941666666663,9.235642294519604,12.679236461186271,-5.792048127852937,,1,看多状态,2016-09-09
2016-09-09,-3.4957,3.503200833333333,9.251764711469189,12.754965544802522,-5.748563878135856,,1,看多状态,2016-09-12
2016-09-12,-25.7944,3.3985075,9.259349482233926,12.657856982233927,-5.860841982233926,看空触发,-1,看空状态,2016-09-13
2016-09-13,-3.3815,3.1566725,9.635241994850059,12.791914494850058,-6.478569494850059,,-1,看空状态,2016-09-14
2016-09-14,-11.6759,3.1516500000000005,9.638518465254021,12.790168465254022,-6.486868465254021,看空触发,-1,看空状态,2016-09-19
2016-09-19,-8.2693,3.077456666666667,9.718440110850672,12.795896777517338,-6.640983444184005,看空触发,-1,看空状态,2016-09-20
2016-09-20,-8.5289,2.8762391666666667,9.701160107186176,12.577399273852842,-6.82492094051951,看空触发,-1,看空状态,2016-09-21
