date,close,pe_ttm_index,bond_yield_10y_pct,known_date,cpi_chain_index,cpi_known,earnings,deflated_earnings,real_earnings_mean6y,shiller_pe,bond_yield_10y_decimal,shiller_erp,shiller_erp_pct,erp_z6y,erp_mean6y,erp_std6y,signal_score,signal_text,effective_date
2022-09-21,4249.779,11.37,2.6451,2022-09-20,138.66972752746588,138.66972752746588,373.771240105541,2.695406176748341,335.3358520634982,12.673202026711046,0.026451,0.05245565657284723,5.245565657284724,1.747335550494299,0.03724669141999164,0.008704089577158304,1,看多：席勒股权风险溢价高于1.5个标准差,2022-09-22
2022-09-22,4219.454,11.32,2.6501,2022-09-20,138.66972752746588,138.66972752746588,372.74328621908126,2.6879932113896534,335.3774345326633,12.581210199426986,0.026501,0.052982609616946494,5.298260961694649,1.8052091752648065,0.03725418710473069,0.008712797789712429,1,看多：席勒股权风险溢价高于1.5个标准差,2022-09-23
2022-09-23,4195.005,11.3,2.6802,2022-09-20,138.66972752746588,138.66972752746588,371.23938053097345,2.6771479770697844,335.41784963853223,12.50680309506726,0.026802000000000003,0.05315448387511629,5.315448387511629,1.8221026445278845,0.037262256781589384,0.008721916485470365,1,看多：席勒股权风险溢价高于1.5个标准差,2022-09-26
2022-09-26,4164.397,11.2,2.7154,2022-09-20,138.66972752746588,138.66972752746588,371.8211607142857,2.681343414629846,335.45981981372915,12.41399641337781,0.027153999999999998,0.05340023625886993,5.340023625886993,1.8475865234904076,0.03726941440233255,0.00873075314820087,1,看多：席勒股权风险溢价高于1.5个标准差,2022-09-27
2022-09-27,4230.027,11.35,2.7051,2022-09-20,138.66972752746588,138.66972752746588,372.6896035242291,2.6876060851162458,335.5022500807519,12.608043609191524,0.027051,0.05226344647534208,5.226344647534209,1.7151833896639033,0.037275801441947684,0.008738217221384872,1,看多：席勒股权风险溢价高于1.5个标准差,2022-09-28
2022-09-28,4151.347,11.18,2.7401,2022-09-20,138.66972752746588,138.66972752746588,371.3190518783542,2.677722517373579,335.54478816925155,12.371960901702417,0.027401,0.05342693083046336,5.342693083046337,1.8457325711696249,0.03728262198610718,0.008746829901866919,1,看多：席勒股权风险溢价高于1.5个标准差,2022-09-29
2022-09-29,4150.489,11.18,2.7501,2022-09-20,138.66972752746588,138.66972752746588,371.2423076923077,2.677169085940382,335.58838043741446,12.367797104864437,0.027501,0.053354142716295475,5.335414271629547,1.8349748374436123,0.037288927378213474,0.008755005796408189,1,看多：席勒股权风险溢价高于1.5个标准差,2022-09-30
2022-09-30,4122.035,11.14,2.7601,2022-09-20,138.66972752746588,138.66972752746588,370.0210951526032,2.6683624591338027,335.6306133959469,12.281463118911601,0.027601,0.05382252342858489,5.3822523428584885,1.8857702606943814,0.037295779329805503,0.008763922330970411,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-10
2022-10-10,4039.581,10.96,2.7402,2022-09-20,138.66972752746588,138.66972752746588,368.57490875912407,2.657933460539335,335.6718319829134,12.034316302732325,0.027402000000000003,0.055693705218663354,5.569370521866335,2.095616559530004,0.037303937687509406,0.008775349406132928,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-11
2022-10-11,4053.773,10.98,2.7426,2022-09-20,138.66972752746588,138.66972752746588,369.19608378870674,2.662412989277571,335.71316699920476,12.075108749039929,0.027426,0.05538898914695143,5.538898914695143,2.057369974719991,0.03731204206048112,0.008786434772836905,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-12
2022-10-12,4124.172,11.14,2.7352,2022-09-20,138.66972752746588,138.66972752746588,370.2129263913823,2.6697458269545917,335.7550606767041,12.283275765636581,0.027351999999999998,0.05405950773457173,5.405950773457173,1.9032621111442982,0.037319104631258315,0.008795637240552528,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-13
2022-10-13,4100.114,11.06,2.7252,2022-09-20,138.66972752746588,138.66972752746588,370.7155515370705,2.6733704475163407,335.7970636700726,12.210094856661536,0.027252000000000002,0.05464744564226083,5.464744564226083,1.9669178543525083,0.03732700681176612,0.00880587808594398,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-14
2022-10-14,4198.864,11.27,2.6977,2022-09-20,138.66972752746588,138.66972752746588,372.57000887311443,2.6867436427270737,335.840128158954,12.502567882574969,0.026977,0.053006568926965494,5.30065689269655,1.7781308026664506,0.03733391891041419,0.008814115358132766,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-17
2022-10-17,4209.583,11.27,2.7002,2022-09-20,138.66972752746588,138.66972752746588,373.52111801242233,2.6936024514682932,335.8840654167052,12.532845208889258,0.027002,0.05278834156511589,5.278834156511588,1.7510956349941413,0.03734037359945697,0.00882188708426002,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-18
2022-10-18,4206.509,11.25,2.7002,2022-09-20,138.66972752746588,138.66972752746588,373.9119111111111,2.6964206087233533,335.9290220382118,12.5220172239882,0.027002,0.052857337526250825,5.285733752625083,1.756709679600032,0.03734650847086541,0.008829477764884248,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-19
2022-10-19,4144.925,11.11,2.7052,2022-09-20,138.66972752746588,138.66972752746588,373.0805580558056,2.6904254065250885,335.973556251933,12.337057256053473,0.027052,0.054004606875138396,5.4004606875138395,1.8837857763571848,0.037354056452805685,0.008838876814608456,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-20
2022-10-20,4123.046,11.06,2.7175,2022-10-20,139.08573671004828,139.08573671004828,372.78896925858953,2.6802818037031493,337.0248756815714,12.23365483530523,0.027174999999999998,0.05456672097075108,5.456672097075108,1.9440267500692991,0.03736302821921584,0.008849514416878255,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-21
2022-10-21,4114.652,11.02,2.7278,2022-10-20,139.08573671004828,139.08573671004828,373.3803992740472,2.6845340730547553,337.0677788898958,12.20719468811661,0.027277999999999997,0.0546409032000509,5.46409032000509,1.9490157504371521,0.03737212287304627,0.008860256938986434,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-24
2022-10-24,4014.598,10.76,2.7153,2022-10-20,139.08573671004828,139.08573671004828,373.1039033457249,2.682546119905406,337.1103895460179,11.908852780854383,0.027153,0.05681814469394393,5.681814469394393,2.19013239005651,0.037382820828537326,0.008874040653270798,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-25
2022-10-25,4004.941,10.74,2.7278,2022-10-20,139.08573671004828,139.08573671004828,372.89953445065174,2.6810767464102705,337.1523463611752,11.87872794961865,0.027277999999999997,0.056906098183013246,5.690609818301325,2.195429592454897,0.037393427732457095,0.008887859814596636,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-26
2022-10-26,4047.093,10.84,2.7025,2022-10-20,139.08573671004828,139.08573671004828,373.3480627306273,2.6843015794563114,337.1946357464143,12.002246094577846,0.027025,0.056292738373300115,5.629273837330011,2.1221594669594657,0.03740377615848304,0.008900821313810281,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-27
2022-10-27,4024.542,10.8,2.6953,2022-10-20,139.08573671004828,139.08573671004828,372.6427777777777,2.6792307147542043,337.2375411956502,11.93384931502967,0.026953,0.05684225948434633,5.684225948434634,2.179480373760721,0.03741382426645596,0.008914251053505181,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-28
2022-10-28,3918.997,10.52,2.6653,2022-10-20,139.08573671004828,139.08573671004828,372.5282319391635,2.6784071519552883,337.2806505186458,11.61939469096033,0.026652999999999996,0.05941000298740873,5.941000298740873,2.461336679772544,0.03742590984710722,0.008931770009754657,1,看多：席勒股权风险溢价高于1.5个标准差,2022-10-31
2022-10-31,3896.874,10.44,2.6433,2022-10-20,139.08573671004828,139.08573671004828,373.2637931034483,2.6836956968606382,337.32412610830414,11.552313334234611,0.026432999999999998,0.0601297490414892,6.01297490414892,2.5352239015729787,0.03743843401230184,0.00895041854690173,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-01
2022-11-01,4023.124,10.73,2.6629,2022-10-20,139.08573671004828,139.08573671004828,374.94165890027955,2.695759232896178,337.36897175733407,11.924997070844412,0.026629,0.05722846294604245,5.722846294604245,2.2065243341063234,0.037448634756677465,0.00896424656806521,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-02
2022-11-02,4068.815,10.83,2.6854,2022-10-20,139.08573671004828,139.08573671004828,375.69852262234537,2.7012009391413243,337.41571466449153,12.05875963437511,0.026854,0.05607326866777956,5.6073268667779566,2.0738288729474887,0.03745791866054984,0.008976319237359313,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-03
2022-11-03,4044.213,10.77,2.6776,2022-10-20,139.08573671004828,139.08573671004828,375.5072423398329,2.6998256702817196,337.46327693091723,11.984157318628476,0.026776,0.056667497395146406,5.666749739514641,2.1358555604164615,0.03746772619846782,0.008989264795103891,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-04
2022-11-04,4165.891,11.06,2.7023,2022-10-20,139.08573671004828,139.08573671004828,376.66283905967447,2.7081341909623893,337.51172992880856,12.342951757198815,0.027023000000000002,0.053994897474707954,5.3994897474707955,1.8356671736051604,0.037476090071415516,0.00899880307324465,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-07
2022-11-07,4173.934,11.09,2.7003,2022-10-20,139.08573671004828,139.08573671004828,376.3691614066727,2.7060227044796736,337.55993881316283,12.365015868515858,0.027003,0.05387032928914612,5.3870329289146115,1.8189915738188955,0.037484465983279626,0.009008212870093218,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-08
2022-11-08,4151.465,11.03,2.6853,2022-10-20,139.08573671004828,139.08573671004828,376.37941976427925,2.7060964601202535,337.60836477115083,12.296688806315824,0.026853,0.054469705303104035,5.446970530310404,1.882510350892044,0.037492883576173884,0.009018182406745087,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-09
2022-11-09,4120.467,10.96,2.6953,2022-10-20,139.08573671004828,139.08573671004828,375.9550182481751,2.70304509391878,337.65649031933555,12.203132823252133,0.026953,0.05499317025675379,5.49931702567538,1.9372899838305586,0.03750171113675699,0.00902882855224975,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-10
2022-11-10,4091.601,10.9,2.7028,2022-10-20,139.08573671004828,139.08573671004828,375.3762385321101,2.6988837778143715,337.70408274664794,12.115935841585893,0.027028,0.05550792731711815,5.550792731711815,1.9907625107592706,0.03751103835216992,0.009040198852290156,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-11
2022-11-11,4184.163,11.13,2.7354,2022-10-20,139.08573671004828,139.08573671004828,375.9355795148247,2.7029053331222364,337.75137709019873,12.388292939165696,0.027354,0.05336737177499987,5.3367371774999866,1.7513291784361946,0.037519452131145714,0.00904908102884756,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-14
2022-11-14,4187.094,11.14,2.8354,2022-10-20,139.08573671004828,139.08573671004828,375.86122082585274,2.7023707082877215,337.7986856590223,12.395234729321887,0.028354,0.052322164819567515,5.232216481956751,1.6335624105198354,0.03752729750168653,0.009056811801376439,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-15
2022-11-15,4264.836,11.32,2.8155,2022-10-20,139.08573671004828,139.08573671004828,376.752296819788,2.708777375247346,337.84655709378507,12.623588757828,0.028155,0.05106177576670827,5.106177576670827,1.49257464734268,0.03753426727212853,0.009063203986925259,0,中性,2022-11-16
2022-11-16,4233.284,11.24,2.8329,2022-10-20,139.08573671004828,139.08573671004828,376.626690391459,2.7078742889115355,337.8945774370751,12.528416502299002,0.028329,0.05148954688631217,5.148954688631217,1.5378793380386384,0.03754115878772337,0.009069884582998637,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-17
2022-11-17,4222.815,11.21,2.8026,2022-10-20,139.08573671004828,139.08573671004828,376.70071364852805,2.7084065020544497,337.9430545539037,12.495640739160207,0.028026,0.05200190900238437,5.200190900238437,1.5924581819088695,0.037547603772184135,0.009076725150090881,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-18
2022-11-18,4204.315,11.18,2.825,2022-10-20,139.08573671004828,139.08573671004828,376.05679785330943,2.7037768699264553,337.99078078219213,12.439141062576326,0.02825,0.05214140282833046,5.214140282833046,1.6059002736404937,0.037554000787451004,0.009083628840669268,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-21
2022-11-21,4177.496,11.11,2.818,2022-11-20,139.2248224467583,139.2248224467583,376.0122412241224,2.7007557604745034,338.37616967203854,12.345715728294103,0.02818,0.05281975910737881,5.281975910737881,1.6784943523693683,0.037560480552640184,0.009091051473124456,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-22
2022-11-22,4166.414,11.14,2.8276,2022-11-20,139.2248224467583,139.2248224467583,374.00484739676835,2.6863373989203216,338.42196840474,12.31129887826054,0.028276,0.05295019797378274,5.2950197973782736,1.690626748292347,0.03756745154998026,0.009098842449606424,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-23
2022-11-23,4167.899,11.16,2.7975,2022-11-20,139.2248224467583,139.2248224467583,373.4676523297491,2.6824789270072067,338.4675929938407,12.314026767330265,0.027975,0.05323320418005348,5.3233204180053475,1.7194625596350386,0.03757437946586176,0.009106813420534935,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-24
2022-11-24,4155.048,11.12,2.795,2022-11-20,139.2248224467583,139.2248224467583,373.65539568345326,2.6838274175306975,338.513358095669,12.274398928817812,0.02795,0.05352038448067724,5.352038448067724,1.7485914488586338,0.03758164592229911,0.00911518729476911,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-25
2022-11-25,4164.795,11.2,2.83,2022-11-20,139.2248224467583,139.2248224467583,371.85669642857147,2.6709080312943128,338.5578963883935,12.301573953608658,0.028300000000000002,0.05299041078573938,5.2990410785739375,1.6881956401802989,0.03758884620006079,0.009123092264373876,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-28
2022-11-28,4124.288,11.09,2.86,2022-11-20,139.2248224467583,139.2248224467583,371.8925157799819,2.671165308342909,338.60269741835504,12.180316434113644,0.0286,0.05349967330563604,5.349967330563604,1.7416324529280913,0.03759610124184199,0.009131416928443443,1,看多：席勒股权风险溢价高于1.5个标准差,2022-11-29
2022-11-29,4237.596,11.38,2.88,2022-11-20,139.2248224467583,139.2248224467583,372.3722319859402,2.6746109310237474,338.6481682166932,12.51327010659765,0.0288,0.051115161383174144,5.111516138317414,1.4791516144466368,0.03760080131010073,0.009136561756807634,0,中性,2022-11-30
2022-11-30,4239.995,11.4,2.885,2022-11-20,139.2248224467583,139.2248224467583,371.9293859649123,2.6714301331369534,338.69330784224303,12.518685494591791,0.028849999999999997,0.05103059133141502,5.103059133141502,1.4685092417993721,0.03760574242246621,0.009141821193102789,0,中性,2022-12-01
2022-12-01,4279.38,11.47,2.86,2022-11-20,139.2248224467583,139.2248224467583,373.09328683522233,2.679789999214392,338.73913001222286,12.633261471284955,0.0286,0.05055612308610659,5.055612308610659,1.415371018278763,0.0376103139193359,0.009146583474991686,0,中性,2022-12-02
2022-12-02,4256.723,11.41,2.8676,2022-11-20,139.2248224467583,139.2248224467583,373.06950043821206,2.679619150391659,338.78489973268654,12.564677479305328,0.028676,0.05091219489374491,5.091219489374491,1.4529233515179711,0.037615318515902316,0.009151808568532135,0,中性,2022-12-05
2022-12-05,4327.065,11.64,2.8902,2022-11-20,139.2248224467583,139.2248224467583,371.74097938144325,2.6700768788812974,338.82968803633605,12.770619437385209,0.028902,0.049402737284125864,4.940273728412587,1.2869846751976242,0.037619450373744694,0.009155732105801319,0,中性,2022-12-06
