date,pe_ttm,pe_percentile,q10,q25,q50,q75,q90,signal
2021-03-04,16.65,28.86,10.2,12.12,14.315000000000001,16.96,26.203000000000003,正常
2021-03-05,16.64,29.03,10.2,12.12,14.32,16.96,26.202,正常
2021-03-05,16.64,29.03,10.2,12.12,14.32,16.96,26.202,正常
2021-03-08,16.17,28.41,10.2,12.12,14.32,16.96,26.201,正常
2021-03-08,16.17,28.41,10.2,12.12,14.32,16.96,26.201,正常
2021-03-09,15.84,27.53,10.2,12.12,14.32,16.96,26.2,正常
2021-03-09,15.84,27.53,10.2,12.12,14.32,16.96,26.2,正常
2021-03-10,15.86,27.39,10.201,12.1225,14.32,16.96,26.2,正常
2021-03-10,15.86,27.39,10.201,12.1225,14.32,16.96,26.2,正常
2021-03-11,16.22,27.57,10.202,12.125,14.32,16.96,26.2,正常
2021-03-11,16.22,27.57,10.202,12.125,14.32,16.96,26.2,正常
2021-03-12,16.27,27.65,10.203,12.1275,14.32,16.96,26.2,正常
2021-03-12,16.27,27.65,10.203,12.127500000000001,14.32,16.96,26.2,正常
2021-03-15,16.04,27.31,10.204,12.13,14.32,16.96,26.2,正常
2021-03-15,16.04,27.31,10.204,12.13,14.32,16.96,26.2,正常
2021-03-16,16.16,27.25,10.205,12.13,14.32,16.9575,26.2,正常
2021-03-16,16.16,27.25,10.205,12.13,14.32,16.9575,26.2,正常
2021-03-17,16.18,27.07,10.206,12.13,14.32,16.955,26.2,正常
2021-03-17,16.18,27.07,10.206000000000001,12.13,14.32,16.955,26.2,正常
2021-03-18,16.28,27.45,10.207,12.13,14.325,16.9525,26.2,正常
2021-03-18,16.28,27.45,10.207,12.13,14.325,16.9525,26.2,正常
2021-03-19,15.92,27.23,10.208,12.13,14.33,16.95,26.2,正常
2021-03-19,15.92,27.23,10.208,12.13,14.33,16.95,26.2,正常
2021-03-22,16.08,27.45,10.209,12.13,14.33,16.95,26.2,正常
2021-03-22,16.08,27.45,10.209,12.13,14.33,16.95,26.2,正常
2021-03-23,15.93,27.42,10.21,12.13,14.33,16.95,26.2,正常
2021-03-23,15.93,27.42,10.21,12.13,14.33,16.95,26.2,正常
2021-03-24,15.72,26.87,10.211,12.13,14.33,16.95,26.198,正常
2021-03-24,15.72,26.87,10.211,12.13,14.33,16.95,26.198,正常
2021-03-25,15.69,26.84,10.212000000000002,12.13,14.33,16.95,26.196,正常
2021-03-25,15.69,26.84,10.212000000000002,12.13,14.33,16.95,26.196,正常
2021-03-26,15.96,27.02,10.213,12.13,14.33,16.95,26.19400000000001,正常
2021-03-26,15.96,27.02,10.213,12.13,14.33,16.95,26.19400000000001,正常
2021-03-29,15.79,27.2,10.214,12.13,14.33,16.95,26.192,正常
2021-03-29,15.79,27.2,10.214,12.13,14.33,16.95,26.192,正常
2021-03-30,15.85,27.2,10.215,12.13,14.33,16.95,26.19,正常
2021-03-30,15.85,27.2,10.215,12.13,14.33,16.95,26.19,正常
2021-03-31,15.62,27.01,10.216,12.13,14.33,16.95,26.188,正常
2021-03-31,15.62,27.01,10.216,12.13,14.33,16.95,26.188,正常
2021-04-01,15.77,27.21,10.217,12.1325,14.33,16.95,26.186000000000003,正常
2021-04-01,15.77,27.21,10.217,12.1325,14.33,16.95,26.186000000000003,正常
2021-04-02,15.87,27.28,10.218,12.135000000000002,14.33,16.95,26.184000000000005,正常
2021-04-02,15.87,27.28,10.218,12.135000000000002,14.33,16.95,26.184000000000005,正常
2021-04-06,15.83,27.22,10.219,12.1375,14.335,16.95,26.182,正常
2021-04-06,15.83,27.22,10.219,12.1375,14.335,16.95,26.182,正常
2021-04-07,15.77,27.16,10.22,12.14,14.34,16.95,26.18,正常
2021-04-07,15.77,27.16,10.22,12.14,14.34,16.95,26.18,正常
2021-04-08,15.79,27.23,10.22,12.14,14.34,16.95,26.173000000000005,正常
2021-04-08,15.79,27.23,10.22,12.14,14.34,16.95,26.173000000000005,正常
2021-04-09,15.61,27.04,10.22,12.14,14.34,16.95,26.16600000000001,正常
2021-04-09,15.61,27.04,10.22,12.14,14.34,16.95,26.16600000000001,正常
2021-04-12,15.38,26.26,10.22,12.14,14.34,16.95,26.15900000000002,正常
2021-04-12,15.38,26.26,10.22,12.14,14.34,16.95,26.15900000000002,正常
2021-04-13,15.35,26.06,10.22,12.14,14.34,16.95,26.151999999999997,正常
2021-04-13,15.35,26.06,10.22,12.14,14.34,16.95,26.151999999999994,正常
2021-04-14,15.46,26.26,10.22,12.14,14.34,16.95,26.145,正常
2021-04-14,15.46,26.26,10.22,12.14,14.34,16.95,26.145,正常
2021-04-15,15.33,26.34,10.22,12.14,14.34,16.95,26.138000000000005,正常
2021-04-15,15.33,26.34,10.22,12.14,14.34,16.95,26.138000000000005,正常
2021-04-16,15.41,26.51,10.22,12.14,14.345,16.95,26.13100000000001,正常
2021-04-16,15.41,26.51,10.22,12.14,14.345,16.95,26.13100000000001,正常
2021-04-19,15.66,27.08,10.22,12.14,14.35,16.95,26.12400000000002,正常
2021-04-19,15.66,27.08,10.22,12.14,14.35,16.95,26.12400000000002,正常
2021-04-20,15.62,26.85,10.22,12.14,14.35,16.95,26.117,正常
2021-04-20,15.62,26.85,10.22,12.14,14.35,16.95,26.117,正常
2021-04-21,15.62,27.02,10.22,12.14,14.35,16.95,26.11,正常
2021-04-21,15.62,27.02,10.22,12.14,14.35,16.95,26.11,正常
2021-04-22,15.55,27.19,10.22,12.14,14.35,16.95,26.109,正常
2021-04-22,15.55,27.19,10.22,12.14,14.35,16.95,26.109,正常
2021-04-23,15.6,26.95,10.22,12.14,14.35,16.95,26.108,正常
2021-04-23,15.6,26.95,10.22,12.14,14.35,16.95,26.108,正常
2021-04-26,15.4,26.71,10.22,12.1425,14.35,16.947499999999998,26.107000000000003,正常
2021-04-26,15.4,26.71,10.22,12.1425,14.35,16.947499999999998,26.107000000000003,正常
2021-04-27,15.32,26.58,10.22,12.145,14.35,16.945,26.106,正常
2021-04-27,15.32,26.58,10.22,12.145,14.35,16.945,26.106,正常
2021-04-28,15.33,26.23,10.22,12.1475,14.35,16.942500000000003,26.105,正常
2021-04-28,15.33,26.23,10.22,12.1475,14.35,16.942500000000003,26.105,正常
2021-04-29,15.06,25.47,10.22,12.15,14.35,16.94,26.104000000000003,正常
2021-04-29,15.06,25.47,10.22,12.15,14.35,16.94,26.104000000000003,正常
2021-04-30,14.41,24.42,10.22,12.15,14.355,16.94,26.103,正常
2021-04-30,14.41,24.42,10.22,12.15,14.355,16.94,26.103,正常
2021-05-06,14.32,24.32,10.22,12.15,14.35,16.94,26.102000000000004,正常
2021-05-06,14.32,24.32,10.22,12.15,14.35,16.94,26.102000000000004,正常
2021-05-07,14.2,23.8,10.22,12.15,14.35,16.94,26.101,正常
2021-05-07,14.2,23.8,10.22,12.15,14.35,16.94,26.101,正常
2021-05-10,14.23,23.68,10.22,12.15,14.35,16.94,26.1,正常
2021-05-10,14.23,23.68,10.22,12.15,14.35,16.94,26.1,正常
2021-05-11,14.28,23.98,10.22,12.15,14.35,16.94,26.099000000000004,正常
2021-05-11,14.28,23.98,10.22,12.15,14.35,16.94,26.099000000000004,正常
2021-05-12,14.36,24.15,10.22,12.15,14.35,16.94,26.098000000000003,正常
2021-05-12,14.36,24.15,10.22,12.15,14.35,16.94,26.098000000000003,正常
2021-05-13,14.22,23.86,10.22,12.15,14.35,16.94,26.097000000000005,正常
2021-05-13,14.22,23.86,10.22,12.15,14.35,16.94,26.097000000000005,正常
2021-05-14,14.5,24.41,10.22,12.15,14.35,16.94,26.096,正常
2021-05-14,14.5,24.41,10.22,12.15,14.35,16.94,26.096,正常
2021-05-17,14.66,24.75,10.22,12.15,14.35,16.9375,26.095,正常
2021-05-17,14.66,24.75,10.22,12.15,14.35,16.9375,26.095,正常
2021-05-18,14.69,24.86,10.22,12.15,14.35,16.935000000000002,26.094,正常
2021-05-18,14.69,24.86,10.22,12.15,14.35,16.935000000000002,26.094,正常
2021-05-19,14.63,24.9,10.22,12.15,14.355,16.9325,26.093000000000004,正常
2021-05-19,14.63,24.9,10.22,12.15,14.355,16.9325,26.093000000000004,正常
2021-05-20,14.64,24.43,10.22,12.15,14.36,16.93,26.092,正常
2021-05-20,14.64,24.43,10.22,12.15,14.36,16.93,26.092,正常
2021-05-21,14.53,24.29,10.22,12.15,14.36,16.93,26.091,正常
2021-05-21,14.53,24.29,10.22,12.15,14.36,16.93,26.091,正常
2021-05-24,14.58,24.63,10.22,12.15,14.36,16.93,26.09,正常
2021-05-24,14.58,24.63,10.22,12.15,14.36,16.93,26.09,正常
2021-05-25,14.95,25.27,10.22,12.15,14.36,16.93,26.07700000000001,正常
2021-05-25,14.95,25.27,10.22,12.15,14.36,16.93,26.07700000000001,正常
2021-05-26,14.97,25.48,10.22,12.15,14.36,16.93,26.064000000000025,正常
2021-05-26,14.97,25.48,10.22,12.15,14.36,16.93,26.064000000000025,正常
2021-05-27,15.02,25.42,10.22,12.15,14.36,16.93,26.05100000000004,正常
2021-05-27,15.02,25.42,10.22,12.15,14.36,16.93,26.05100000000004,正常
2021-05-28,14.99,25.25,10.22,12.15,14.36,16.93,26.03799999999999,正常
2021-05-28,14.99,25.25,10.22,12.15,14.36,16.93,26.03799999999999,正常
2021-05-31,15.01,25.49,10.22,12.15,14.364999999999998,16.93,26.025,正常
2021-05-31,15.01,25.49,10.22,12.15,14.364999999999998,16.93,26.025,正常
2021-06-01,15.03,25.64,10.22,12.15,14.37,16.93,26.01200000000001,正常
2021-06-01,15.03,25.64,10.22,12.15,14.37,16.93,26.01200000000001,正常
2021-06-02,14.92,25.09,10.22,12.15,14.37,16.927500000000002,25.999000000000024,正常
2021-06-02,14.92,25.09,10.22,12.15,14.37,16.927500000000002,25.999000000000024,正常
2021-06-03,14.85,25.2,10.22,12.15,14.37,16.925,25.98600000000004,正常
2021-06-03,14.85,25.2,10.22,12.15,14.37,16.925,25.98600000000004,正常
2021-06-04,14.91,25.23,10.22,12.15,14.37,16.9225,25.97299999999999,正常
2021-06-04,14.91,25.23,10.22,12.15,14.37,16.9225,25.97299999999999,正常
2021-06-07,14.92,25.62,10.22,12.15,14.37,16.92,25.96,正常
2021-06-07,14.92,25.62,10.22,12.15,14.37,16.92,25.96,正常
2021-06-08,14.82,25.68,10.221,12.1525,14.37,16.92,25.956000000000003,正常
2021-06-08,14.82,25.68,10.221,12.1525,14.37,16.92,25.956000000000003,正常
2021-06-09,14.84,25.43,10.222,12.155,14.37,16.92,25.95200000000001,正常
2021-06-09,14.84,25.43,10.222,12.155,14.37,16.92,25.95200000000001,正常
2021-06-10,14.94,25.68,10.223,12.1575,14.37,16.92,25.94800000000001,正常
2021-06-10,14.94,25.68,10.223,12.1575,14.37,16.92,25.94800000000001,正常
2021-06-11,14.84,25.22,10.224,12.16,14.37,16.92,25.944,正常
2021-06-11,14.84,25.22,10.224,12.16,14.37,16.92,25.944,正常
2021-06-15,14.9,25.54,10.225,12.16,14.37,16.915,25.94,正常
2021-06-15,14.9,25.54,10.225,12.16,14.37,16.915,25.94,正常
2021-06-16,14.7,25.08,10.226,12.16,14.37,16.91,25.936000000000003,正常
2021-06-16,14.7,25.08,10.226,12.16,14.37,16.91,25.936000000000003,正常
2021-06-17,14.74,25.16,10.227,12.16,14.37,16.905,25.93200000000001,正常
2021-06-17,14.74,25.16,10.227,12.16,14.37,16.905,25.93200000000001,正常
2021-06-18,14.74,25.51,10.228,12.16,14.37,16.9,25.92800000000001,正常
2021-06-18,14.74,25.51,10.228,12.16,14.37,16.9,25.92800000000001,正常
2021-06-21,14.74,25.34,10.229,12.16,14.375,16.9,25.924,正常
2021-06-21,14.74,25.34,10.229,12.16,14.375,16.9,25.924,正常
2021-06-22,14.83,25.59,10.23,12.16,14.38,16.9,25.92,正常
2021-06-22,14.83,25.59,10.23,12.16,14.38,16.9,25.92,正常
2021-06-23,14.89,25.71,10.231,12.16,14.38,16.9,25.916000000000004,正常
2021-06-23,14.89,25.71,10.231,12.16,14.38,16.9,25.916000000000004,正常
2021-06-24,14.9,25.62,10.232,12.16,14.38,16.9,25.91200000000001,正常
2021-06-24,14.9,25.62,10.232,12.16,14.38,16.9,25.91200000000001,正常
2021-06-25,15.11,25.81,10.233,12.16,14.38,16.8975,25.90800000000001,正常
2021-06-25,15.11,25.81,10.233,12.16,14.38,16.8975,25.908000000000012,正常
2021-06-28,15.12,25.89,10.234,12.16,14.38,16.895,25.904,正常
2021-06-28,15.12,25.89,10.234,12.16,14.38,16.895,25.903999999999996,正常
2021-06-29,14.96,25.58,10.235,12.16,14.38,16.8925,25.9,正常
2021-06-29,14.96,25.58,10.235,12.16,14.38,16.8925,25.9,正常
2021-06-30,15.05,25.59,10.236,12.16,14.38,16.89,25.896000000000004,正常
2021-06-30,15.05,25.59,10.236,12.16,14.38,16.89,25.896000000000004,正常
2021-07-01,15.03,25.24,10.237,12.16,14.385000000000002,16.8875,25.892000000000007,正常
2021-07-01,15.03,25.24,10.237,12.16,14.385000000000002,16.8875,25.892000000000007,正常
2021-07-02,14.7,25.06,10.238,12.16,14.39,16.884999999999998,25.88800000000001,正常
2021-07-02,14.7,25.06,10.238,12.16,14.39,16.884999999999998,25.88800000000001,正常
2021-07-05,14.75,24.86,10.239,12.16,14.39,16.8825,25.884,正常
2021-07-05,14.75,24.86,10.239,12.16,14.39,16.8825,25.883999999999997,正常
2021-07-06,14.73,24.87,10.24,12.16,14.39,16.88,25.88,正常
2021-07-06,14.73,24.87,10.24,12.16,14.39,16.88,25.88,正常
2021-07-07,14.84,25.11,10.24,12.16,14.39,16.88,25.877,正常
2021-07-07,14.84,25.11,10.24,12.16,14.39,16.88,25.877000000000002,正常
2021-07-08,14.7,25.12,10.24,12.16,14.39,16.88,25.87400000000001,正常
2021-07-08,14.7,25.12,10.24,12.16,14.39,16.88,25.874000000000006,正常
2021-07-09,14.67,25.19,10.24,12.16,14.39,16.88,25.87100000000001,正常
2021-07-09,14.67,25.19,10.24,12.16,14.39,16.88,25.87100000000001,正常
2021-07-12,14.8,25.48,10.24,12.16,14.39,16.88,25.868,正常
2021-07-12,14.8,25.48,10.24,12.16,14.39,16.88,25.868,正常
2021-07-13,14.85,25.69,10.24,12.1625,14.39,16.88,25.865,正常
2021-07-13,14.85,25.69,10.24,12.1625,14.39,16.88,25.865000000000002,正常
2021-07-14,14.69,25.62,10.24,12.165,14.39,16.88,25.862,正常
2021-07-14,14.69,25.62,10.24,12.165,14.39,16.88,25.862000000000002,正常
2021-07-15,14.83,25.66,10.24,12.1675,14.395,16.88,25.859000000000005,正常
2021-07-15,14.83,25.66,10.24,12.1675,14.395,16.88,25.859000000000005,正常
2021-07-16,14.71,25.27,10.24,12.17,14.4,16.88,25.85600000000001,正常
2021-07-16,14.71,25.27,10.24,12.17,14.4,16.88,25.85600000000001,正常
2021-07-19,14.71,25.3,10.24,12.17,14.4,16.877499999999998,25.853,正常
2021-07-19,14.71,25.3,10.24,12.17,14.4,16.877499999999998,25.852999999999998,正常
2021-07-20,14.69,25.0,10.24,12.17,14.4,16.875,25.85,正常
2021-07-20,14.69,25.0,10.24,12.17,14.4,16.875,25.85,正常
2021-07-21,14.79,25.04,10.24,12.17,14.4,16.872500000000002,25.843000000000007,正常
2021-07-21,14.79,25.04,10.24,12.17,14.4,16.872500000000002,25.843000000000007,正常
2021-07-22,14.85,25.17,10.24,12.17,14.4,16.87,25.836000000000013,正常
2021-07-22,14.85,25.17,10.24,12.17,14.4,16.87,25.836000000000013,正常
2021-07-23,14.72,24.61,10.24,12.17,14.4,16.87,25.829000000000025,正常
2021-07-23,14.72,24.61,10.24,12.17,14.4,16.87,25.829000000000022,正常
2021-07-26,14.32,24.04,10.24,12.17,14.4,16.87,25.822,正常
2021-07-26,14.32,24.04,10.24,12.17,14.4,16.87,25.821999999999996,正常
2021-07-27,13.91,23.89,10.24,12.17,14.4,16.87,25.815,正常
2021-07-27,13.91,23.89,10.24,12.17,14.4,16.87,25.815,正常
2021-07-28,13.89,23.12,10.24,12.17,14.4,16.87,25.808000000000007,正常
2021-07-28,13.89,23.12,10.24,12.17,14.4,16.87,25.808000000000007,正常
2021-07-29,14.08,23.52,10.24,12.17,14.4,16.87,25.801000000000013,正常
2021-07-29,14.08,23.52,10.24,12.17,14.4,16.87,25.801000000000013,正常
2021-07-30,13.99,23.35,10.24,12.17,14.4,16.87,25.794000000000025,正常
2021-07-30,13.99,23.35,10.24,12.17,14.4,16.87,25.794000000000022,正常
2021-08-02,14.28,23.92,10.24,12.17,14.395,16.87,25.786999999999995,正常
2021-08-02,14.28,23.92,10.24,12.17,14.395,16.87,25.786999999999995,正常
2021-08-03,14.24,24.05,10.24,12.17,14.39,16.87,25.78,正常
2021-08-03,14.24,24.05,10.24,12.17,14.39,16.87,25.78,正常
2021-08-04,14.36,24.08,10.24,12.1725,14.39,16.8675,25.774000000000008,正常
2021-08-04,14.36,24.08,10.24,12.1725,14.39,16.8675,25.774000000000008,正常
2021-08-05,14.28,24.25,10.24,12.175,14.39,16.865000000000002,25.76800000000001,正常
2021-08-05,14.28,24.25,10.24,12.175,14.39,16.865000000000002,25.76800000000001,正常
2021-08-06,14.24,24.18,10.24,12.1775,14.39,16.8625,25.76200000000001,正常
2021-08-06,14.24,24.18,10.24,12.1775,14.39,16.8625,25.76200000000001,正常
2021-08-09,14.4,24.99,10.24,12.18,14.39,16.86,25.756,正常
2021-08-09,14.4,24.99,10.24,12.18,14.39,16.86,25.756,正常
2021-08-10,14.52,25.09,10.24,12.18,14.39,16.86,25.75,正常
2021-08-10,14.52,25.09,10.24,12.18,14.39,16.86,25.75,正常
2021-08-11,14.52,24.8,10.24,12.18,14.39,16.86,25.744000000000007,正常
2021-08-11,14.52,24.8,10.24,12.18,14.39,16.86,25.744000000000007,正常
2021-08-12,14.45,24.75,10.24,12.18,14.395,16.86,25.73800000000001,正常
2021-08-12,14.45,24.75,10.24,12.18,14.395,16.86,25.73800000000001,正常
2021-08-13,14.39,24.62,10.24,12.18,14.39,16.86,25.732000000000017,正常
2021-08-13,14.39,24.62,10.24,12.18,14.39,16.86,25.732000000000017,正常
2021-08-16,14.34,24.51,10.24,12.1825,14.39,16.86,25.725999999999992,正常
2021-08-16,14.34,24.51,10.24,12.1825,14.39,16.86,25.725999999999992,正常
2021-08-17,14.05,24.1,10.24,12.185,14.39,16.86,25.72,正常
2021-08-17,14.05,24.1,10.24,12.185,14.39,16.86,25.72,正常
2021-08-18,14.18,24.34,10.24,12.1875,14.39,16.86,25.713000000000005,正常
2021-08-18,14.18,24.34,10.24,12.1875,14.39,16.86,25.713000000000005,正常
2021-08-19,14.1,24.32,10.24,12.19,14.39,16.86,25.70600000000001,正常
2021-08-19,14.1,24.32,10.24,12.19,14.39,16.86,25.70600000000001,正常
2021-08-20,13.89,24.0,10.24,12.19,14.39,16.8575,25.69900000000002,正常
2021-08-20,13.89,24.0,10.24,12.19,14.39,16.8575,25.69900000000002,正常
2021-08-23,14.04,24.21,10.24,12.19,14.39,16.855,25.692,正常
2021-08-23,14.04,24.21,10.24,12.19,14.39,16.855,25.692,正常
2021-08-24,14.14,23.83,10.24,12.19,14.39,16.8525,25.685,正常
2021-08-24,14.14,23.83,10.24,12.19,14.39,16.8525,25.685,正常
2021-08-25,14.17,23.64,10.24,12.19,14.39,16.85,25.678000000000004,正常
2021-08-25,14.17,23.64,10.24,12.19,14.39,16.85,25.678000000000004,正常
2021-08-26,13.94,23.35,10.24,12.19,14.39,16.8475,25.67100000000001,正常
2021-08-26,13.94,23.35,10.24,12.19,14.39,16.8475,25.67100000000001,正常
2021-08-27,13.88,23.48,10.24,12.19,14.39,16.845,25.66400000000002,正常
2021-08-27,13.88,23.48,10.24,12.19,14.39,16.845,25.66400000000002,正常
2021-08-30,13.52,23.13,10.24,12.19,14.385000000000002,16.8425,25.657,正常
2021-08-30,13.52,23.13,10.24,12.19,14.385000000000002,16.8425,25.657,正常
2021-08-31,13.37,23.25,10.24,12.19,14.38,16.84,25.65,正常
2021-08-31,13.37,23.25,10.24,12.19,14.38,16.84,25.65,正常
2021-09-01,13.49,23.21,10.241,12.19,14.38,16.84,25.649,正常
2021-09-01,13.49,23.21,10.241,12.19,14.38,16.84,25.649,正常
2021-09-02,13.55,23.6,10.242,12.19,14.38,16.84,25.648,正常
2021-09-02,13.55,23.6,10.242,12.19,14.38,16.84,25.648,正常
2021-09-03,13.49,23.73,10.243,12.19,14.38,16.84,25.647,正常
2021-09-03,13.49,23.73,10.243,12.19,14.38,16.84,25.647000000000002,正常
2021-09-06,13.7,24.14,10.244,12.19,14.38,16.84,25.646,正常
2021-09-06,13.7,24.14,10.244,12.19,14.38,16.84,25.645999999999997,正常
2021-09-07,13.89,24.52,10.245,12.19,14.38,16.84,25.645,正常
2021-09-07,13.89,24.52,10.245,12.19,14.38,16.84,25.645,正常
2021-09-08,13.88,24.77,10.246,12.19,14.38,16.84,25.644,正常
2021-09-08,13.88,24.77,10.246,12.19,14.38,16.84,25.644000000000002,正常
2021-09-09,13.94,24.66,10.247,12.19,14.375,16.84,25.643,正常
2021-09-09,13.94,24.66,10.247,12.19,14.375,16.84,25.643,正常
2021-09-10,14.0,24.64,10.248,12.19,14.37,16.84,25.642000000000003,正常
2021-09-10,14.0,24.64,10.248,12.19,14.37,16.84,25.642000000000003,正常
2021-09-13,14.03,24.69,10.249,12.19,14.37,16.8375,25.641,正常
2021-09-13,14.03,24.69,10.249,12.19,14.37,16.8375,25.641,正常
2021-09-14,13.83,24.24,10.25,12.19,14.37,16.835,25.64,正常
2021-09-14,13.83,24.24,10.25,12.19,14.37,16.835,25.64,正常
2021-09-15,13.76,24.34,10.25,12.19,14.37,16.8325,25.639000000000003,正常
2021-09-15,13.76,24.34,10.25,12.19,14.37,16.8325,25.639000000000003,正常
2021-09-16,13.58,24.29,10.25,12.19,14.37,16.83,25.638,正常
2021-09-16,13.58,24.29,10.25,12.19,14.37,16.83,25.638,正常
2021-09-17,13.63,24.31,10.25,12.19,14.37,16.83,25.637000000000004,正常
2021-09-17,13.63,24.31,10.25,12.19,14.37,16.83,25.637000000000004,正常
2021-09-22,13.61,24.37,10.25,12.19,14.37,16.83,25.636,正常
2021-09-22,13.61,24.37,10.25,12.19,14.37,16.83,25.636,正常
2021-09-23,13.68,24.62,10.25,12.19,14.37,16.83,25.635,正常
2021-09-23,13.68,24.62,10.25,12.19,14.37,16.83,25.635,正常
2021-09-24,13.6,24.46,10.25,12.19,14.37,16.83,25.634,正常
2021-09-24,13.6,24.46,10.25,12.19,14.37,16.83,25.634,正常
2021-09-27,13.57,23.5,10.25,12.1925,14.37,16.83,25.633000000000003,正常
2021-09-27,13.57,23.5,10.25,12.192499999999999,14.37,16.83,25.633000000000003,正常
2021-09-28,13.62,23.82,10.25,12.195,14.37,16.83,25.632,正常
2021-09-28,13.62,23.82,10.25,12.195,14.37,16.83,25.632,正常
2021-09-29,13.42,23.06,10.25,12.1975,14.37,16.83,25.631,正常
2021-09-29,13.42,23.06,10.25,12.1975,14.37,16.83,25.630999999999997,正常
2021-09-30,13.51,23.42,10.25,12.2,14.37,16.83,25.63,正常
2021-09-30,13.51,23.42,10.25,12.2,14.37,16.83,25.63,正常
2021-10-08,13.63,23.61,10.251,12.2,14.364999999999998,16.8275,25.629,正常
2021-10-08,13.63,23.61,10.251,12.2,14.364999999999998,16.8275,25.629,正常
2021-10-11,13.65,23.8,10.252,12.2,14.36,16.825,25.628,正常
2021-10-11,13.65,23.8,10.252,12.2,14.36,16.825,25.628,正常
2021-10-12,13.49,23.49,10.253,12.2,14.36,16.822499999999998,25.627,正常
2021-10-12,13.49,23.49,10.253,12.2,14.36,16.822499999999998,25.627,正常
2021-10-13,13.57,23.47,10.254,12.2,14.36,16.82,25.626,正常
2021-10-13,13.57,23.47,10.254,12.2,14.36,16.82,25.626,正常
2021-10-14,13.53,23.51,10.255,12.2,14.36,16.82,25.625,正常
2021-10-14,13.53,23.51,10.255,12.2,14.36,16.82,25.625,正常
2021-10-15,13.58,23.27,10.256,12.2,14.36,16.82,25.624,正常
2021-10-15,13.58,23.27,10.256,12.2,14.36,16.82,25.624000000000002,正常
2021-10-18,13.49,23.1,10.257,12.2,14.36,16.82,25.623,正常
2021-10-18,13.49,23.1,10.257,12.2,14.36,16.82,25.623,正常
2021-10-19,13.63,23.39,10.258,12.2,14.36,16.82,25.622000000000003,正常
2021-10-19,13.63,23.39,10.258,12.2,14.36,16.82,25.622000000000003,正常
2021-10-20,13.6,23.24,10.259,12.2,14.36,16.82,25.621,正常
2021-10-20,13.6,23.24,10.259,12.2,14.36,16.82,25.621,正常
2021-10-21,13.63,23.18,10.26,12.2,14.36,16.82,25.62,正常
2021-10-21,13.63,23.18,10.26,12.2,14.36,16.82,25.62,正常
2021-10-22,13.63,23.19,10.261,12.2,14.355,16.82,25.614000000000008,正常
2021-10-22,13.63,23.19,10.261,12.2,14.355,16.82,25.614000000000008,正常
2021-10-25,13.68,23.36,10.262,12.2,14.35,16.82,25.60800000000001,正常
2021-10-25,13.68,23.36,10.262,12.2,14.35,16.82,25.60800000000001,正常
2021-10-26,13.62,23.29,10.263,12.2,14.35,16.82,25.602000000000015,正常
2021-10-26,13.62,23.29,10.263,12.2,14.35,16.82,25.602000000000018,正常
2021-10-27,13.44,22.88,10.264,12.2,14.35,16.82,25.595999999999997,正常
2021-10-27,13.44,22.88,10.264,12.2,14.35,16.82,25.595999999999993,正常
2021-10-28,13.28,22.55,10.265,12.2,14.35,16.82,25.59,正常
2021-10-28,13.28,22.55,10.265,12.2,14.35,16.82,25.59,正常
2021-10-29,13.41,23.02,10.266,12.2,14.35,16.82,25.584000000000007,正常
2021-10-29,13.41,23.02,10.266,12.2,14.35,16.82,25.584000000000007,正常
2021-11-01,13.2,23.34,10.267,12.2,14.35,16.8175,25.57800000000001,正常
2021-11-01,13.2,23.34,10.267,12.2,14.35,16.8175,25.57800000000001,正常
2021-11-02,13.08,23.09,10.268,12.2,14.35,16.814999999999998,25.572000000000017,正常
2021-11-02,13.08,23.09,10.268,12.2,14.35,16.814999999999998,25.572000000000017,正常
2021-11-03,13.05,23.2,10.269,12.2,14.35,16.8125,25.565999999999992,正常
2021-11-03,13.05,23.2,10.269,12.2,14.35,16.8125,25.565999999999992,正常
2021-11-04,13.16,23.41,10.27,12.2,14.35,16.81,25.56,正常
2021-11-04,13.16,23.41,10.27,12.2,14.35,16.81,25.56,正常
2021-11-05,13.06,23.32,10.27,12.2,14.345,16.81,25.559,正常
2021-11-05,13.06,23.32,10.27,12.2,14.345,16.81,25.559,正常
2021-11-08,13.07,23.36,10.27,12.2,14.34,16.81,25.558,正常
2021-11-08,13.07,23.36,10.27,12.2,14.34,16.81,25.558,正常
2021-11-09,13.09,23.43,10.27,12.2,14.34,16.81,25.557,正常
2021-11-09,13.09,23.43,10.27,12.2,14.34,16.81,25.557,正常
2021-11-10,13.02,23.43,10.27,12.2,14.34,16.81,25.556,正常
2021-11-10,13.02,23.43,10.27,12.2,14.34,16.81,25.555999999999997,正常
2021-11-11,13.2,23.67,10.27,12.2,14.34,16.81,25.555,正常
2021-11-11,13.2,23.67,10.27,12.2,14.34,16.81,25.555,正常
2021-11-12,13.18,23.99,10.27,12.2,14.34,16.81,25.554,正常
2021-11-12,13.18,23.99,10.27,12.2,14.34,16.81,25.554000000000002,正常
2021-11-15,13.14,23.89,10.27,12.2,14.34,16.81,25.553,正常
2021-11-15,13.14,23.89,10.27,12.2,14.34,16.81,25.553,正常
2021-11-16,13.13,23.77,10.27,12.2,14.34,16.81,25.552000000000003,正常
2021-11-16,13.13,23.77,10.27,12.2,14.34,16.81,25.552000000000003,正常
2021-11-17,13.16,23.81,10.27,12.2,14.34,16.81,25.551,正常
