日期,融资买入额,融资余额,融券余额,融资融券余额
2012-07-19,1899781165,43133376716,855940946,43989317662
2012-07-20,1377290396,43293277130,801988558,44095265688
2012-07-23,1270199632,43520903617,783217522,44304121139
2012-07-24,1164984697,43673831708,794241045,44468072753
2012-07-25,910461171,43628637939,792767238,44421405177
2012-07-26,1117458307,43605874770,805110770,44410985540
2012-07-27,1164631708,43546606535,776735174,44323341709
2012-07-30,1195213435,43600788260,773619516,44374407776
2012-07-31,1164959004,43397313276,819409782,44216723058
2012-08-01,1328778018,43473512880,846108824,44319621704
2012-08-02,1272423989,43560657150,892253942,44452911092
2012-08-03,1253402074,43644324473,792848081,44437172554
2012-08-06,2086998476,43983961626,803767457,44787729083
2012-08-07,1916815976,44381161170,793858759,45175019929
2012-08-08,1651113021,44382355250,811850790,45194206040
2012-08-09,2042616121,44655608409,807873776,45463482185
2012-08-10,1847683090,44448470277,775172979,45223643256
2012-08-13,2193592532,44805453973,723520744,45528974717
2012-08-14,2023420057,45090974216,705610508,45796584724
2012-08-15,1603184447,45370226843,723991809,46094218652
2012-08-16,1199331627,45507584487,704216605,46211801092
2012-08-17,1327191696,45527705227,676251541,46203956768
2012-08-20,1336773539,45688473487,687917590,46376391077
2012-08-21,1670213257,45866054150,714370674,46580424824
2012-08-22,1477904628,46048682213,712808353,46761490566
2012-08-23,1650535999,46197832033,741581199,46939413232
2012-08-24,1394092725,45979785983,739252012,46719037995
2012-08-27,1623650005,45733961176,752748959,46486710135
2012-08-28,1503902531,45822985926,806676314,46629662240
2012-08-29,1325562119,45764570771,774751600,46539322371
2012-08-30,1463049036,45665093836,740696134,46405789970
2012-08-31,1075961489,45671816226,747149759,46418965985
2012-09-03,1669079983,45954941545,816603315,46771544860
2012-09-04,1753553472,46165761015,825213972,46990974987
2012-09-05,1632564950,46434490498,866941167,47301431665
2012-09-06,1608727913,46734326953,878206655,47612533608
2012-09-07,4336815591,46551429029,899376929,47450805958
2012-09-10,3477138749,47126249677,886484812,48012734489
2012-09-11,2580282922,47897803829,796149061,48693952890
2012-09-12,2739662949,48462868314,822985772,49285854086
2012-09-13,2208340317,48798184410,830509365,49628693775
2012-09-14,2806237438,48670194775,837191615,49507386390
2012-09-17,2558273294,49040117321,817905616,49858022937
2012-09-18,1754116814,49256955701,767029684,50023985385
2012-09-19,1837774603,49533570717,814641345,50348212062
2012-09-20,2140705780,49793080866,802087336,50595168202
2012-09-21,1769209667,49751841324,816583676,50568425000
2012-09-24,1719001695,49922439548,837518922,50759958470
2012-09-25,1347716776,49668053926,910568341,50578622267
2012-09-26,1300488950,49560420336,887941875,50448362211
2012-09-27,2351994804,48907506409,931647214,49839153623
2012-09-28,2247164513,47592602099,932013450,48524615549
2012-10-08,2310097195,48264741771,969055748,49233797519
2012-10-09,2764492399,48396852337,1092153231,49489005568
2012-10-10,2279615232,48919543554,1073263343,49992806897
2012-10-11,2225160985,49440483610,1045817724,50486301334
2012-10-12,1908823608,49448638952,1025770688,50474409640
2012-10-15,1691218706,49663180778,1090407763,50753588541
2012-10-16,1844932312,49763747191,1125348375,50889095566
2012-10-17,1926672446,50073315146,1172942823,51246257969
2012-10-18,2447878705,49898366599,1258697877,51157064476
2012-10-19,1848948756,49690327417,1170027001,50860354418
2012-10-22,1994060503,49878708176,1243452816,51122160992
2012-10-23,2284288793,50268571335,1165651473,51434222808
2012-10-24,1887157124,50553991724,1157441737,51711433461
2012-10-25,2168295969,50925458666,1100159828,52025618494
2012-10-26,2288657132,51310726506,889943114,52200669620
2012-10-29,1584953781,51689038799,927847068,52616885867
2012-10-30,1589603973,51501871483,1001355314,52503226797
2012-10-31,1692366022,51559113178,1063191973,52622305151
2012-11-01,2617929839,51237157202,1142165204,52379322406
2012-11-02,2343570856,51130702397,1181065951,52311768348
2012-11-05,2316295635,51362279911,1218018631,52580298542
2012-11-06,2421704753,51683392819,1180023770,52863416589
2012-11-07,2051691468,51842199361,1198477605,53040676966
2012-11-08,2055487490,51702911891,1160802573,52863714464
2012-11-09,1478652032,51496481543,1169277224,52665758767
2012-11-12,1767231895,51537026715,1292540521,52829567236
2012-11-13,1885583091,51621569073,1282131180,52903700253
2012-11-14,1519967699,51742932659,1331110919,53074043578
2012-11-15,1585328945,51834437830,1291515135,53125952965
2012-11-16,1662234177,51842436713,1175452798,53017889511
2012-11-19,1674655573,52136377757,1227615384,53363993141
2012-11-20,1509399872,52232906651,1208322014,53441228665
2012-11-21,1943146103,52338359165,1306569346,53644928511
2012-11-22,1332145449,52326315202,1302639373,53628954575
2012-11-23,1543727769,52163842479,1347840020,53511682499
2012-11-26,1322180521,52224867623,1366826765,53591694388
2012-11-27,1561381214,52059352556,1384086520,53443439076
2012-11-28,1430771351,51839015969,1363891223,53202907192
2012-11-29,1428621103,51590830813,1487427984,53078258797
2012-11-30,1715103966,51380781508,1534954623,52915736131
2012-12-03,1746129421,50979389957,1642665995,52622055952
2012-12-04,1668156873,50719310027,1691394679,52410704706
2012-12-05,4221718658,50824143024,1791669857,52615812881
2012-12-06,2710160062,51239355809,1773461775,53012817584
2012-12-07,3742788183,51153092419,1908057633,53061150052
2012-12-10,3401162233,51306934372,2052661137,53359595509
2012-12-11,3125289600,51868905998,2031576319,53900482317
2012-12-12,2687398378,52377520737,2098295346,54475816083
2012-12-13,2246499161,52669288553,1953468786,54622757339
2012-12-14,5843342497,52791881649,2087408295,54879289944
2012-12-17,5541610549,53571995017,2198213076,55770208093
2012-12-18,5151252842,54408074635,2270274901,56678349536
2012-12-19,3768910786,54931071842,2273481726,57204553568
2012-12-20,4484712392,55689600270,2242931415,57932531685
2012-12-21,4689255807,56447787112,2139542755,58587329867
2012-12-24,3788187865,57128889679,2257004885,59385894564
2012-12-25,6368458672,57544359600,2456222039,60000581639
2012-12-26,5114111979,58354981334,2417109460,60772090794
2012-12-27,5373168743,59152544022,2353661865,61506205887
2012-12-28,5297737080,59294670143,2460898300,61755568443
2012-12-31,5633864416,59014161465,2751605671,61765767136
2013-01-04,7407752903,60785480318,2811995346,63597475664
2013-01-07,5443529030,62235629990,2933725931,65169355921
2013-01-08,5640074918,63304834290,2760964424,66065798714
2013-01-09,5722165174,64195114532,2728892539,66924007071
2013-01-10,5763183125,65288113087,2812446464,68100559551
2013-01-11,5721944752,65761864960,2503842541,68265707501
2013-01-14,7911830846,66993937995,2776368938,69770306933
2013-01-15,7691869725,68086057649,2866456375,70952514024
2013-01-16,7447346465,69257047349,2712346680,71969394029
2013-01-17,5886935810,70577250953,2549583418,73126834371
2013-01-18,5755908405,70367079826,2715427584,73082507410
2013-01-21,6561602308,71876409211,2889135338,74765544549
2013-01-22,7837765200,73300956177,2877985819,76178941996
2013-01-23,5642831418,74367360145,2824296289,77191656434
2013-01-24,8055560610,74826755422,2769072963,77595828385
2013-01-25,3835370531,74656422784,2643745664,77300168448
2013-01-28,7217230263,75824006707,3070041858,78894048565
2013-01-29,8032156123,77370649389,3195250984,80565900373
2013-01-30,8022477919,79109519537,3231189179,82340708716
2013-01-31,7429868873,80012584798,3229530293,83242115091
2013-02-01,7920561619,79974275475,3294340997,83268616472
2013-02-04,11251626666,82305911782,3224025811,85529937593
2013-02-05,9474416050,83842570892,3132341883,86974912775
2013-02-06,7874045216,85266773477,3110879179,88377652656
2013-02-07,8580920767,86663004886,2660619696,89323624582
2013-02-08,6812942439,84932368202,2418021962,87350390164
2013-02-18,8842693426,87926525532,2416617093,90343142625
2013-02-19,7886100852,89876334442,2271718764,92148053206
2013-02-20,6361224934,90333744696,2257186074,92590930770
2013-02-21,8401141942,91468231688,1853586564,93321818252
2013-02-22,5317827763,91592282645,1742091491,93334374136
2013-02-25,4784968168,92421928218,1830456434,94252384652
2013-02-26,7658469765,94033826662,1805074779,95838901441
2013-02-27,5775746098,94762628748,1840023561,96602652309
2013-02-28,7990991763,94814148222,2105272544,96919420766
2013-03-01,7320602629,95606134303,1972673189,97578807492
2013-03-04,9066487513,97426076304,1727135393,99153211697
2013-03-05,8155054783,98534885455,2000673735,100535559190
2013-03-06,8520559834,99945597555,2115377147,102060974702
2013-03-07,8464044001,101488438654,1966923628,103455362282
2013-03-08,5936313125,101901925034,1987526048,103889451082
2013-03-11,5082088791,102821772759,1948452838,104770225597
2013-03-12,7022483678,102711768682,1902714770,104614483452
2013-03-13,5513877779,104108557626,1825837512,105934395138
2013-03-14,4609782978,104874569425,1996905584,106871475009
2013-03-15,7471161896,105626987105,2011775416,107638762521
2013-03-18,5282720607,106238513278,2019528889,108258042167
2013-03-19,5201097686,106755434421,2130073796,108885508217
2013-03-20,8066187351,107196193138,2399762325,109595955463
2013-03-21,7062886655,108019003348,2483731778,110502735126
2013-03-22,5511652970,108591092977,2435871005,111026963982
2013-03-25,6297772712,109877567428,2449059912,112326627340
2013-03-26,7099634360,111035476296,2248488085,113283964381
2013-03-27,6298683390,112137310840,2269197193,114406508033
2013-03-28,8010031524,113187084739,1899979450,115087064189
2013-03-29,5204018492,112888053998,1883391009,114771445007
2013-04-01,4542232360,113635641259,1823593206,115459234465
2013-04-02,5298058935,114124843819,1812584900,115937428719
2013-04-03,4074983283,113947874189,1829121676,115776995865
2013-04-08,4894186965,115054289211,1762793624,116817082835
2013-04-09,4952528226,115626276701,1985863434,117612140135
2013-04-10,4753020947,115776352843,2142951912,117919304755
2013-04-11,4192362486,116103113411,2152973603,118256087014
2013-04-12,3905815812,115950047834,2148492748,118098540582
2013-04-15,4245116922,116037778763,2199324054,118237102817
2013-04-16,5209405509,116263244718,2139946274,118403190992
2013-04-17,4875309857,117144800742,2267620822,119412421564
2013-04-18,4771936720,117671674605,2292643432,119964318037
2013-04-19,7739024920,117698737075,2443084447,120141821522
2013-04-22,7099827303,119391719252,2384691901,121776411153
2013-04-23,7082174321,120768319189,2131780731,122900099920
2013-04-24,6827152161,121552670270,2287185309,123839855579
2013-04-25,6886959934,122009589488,2172998614,124182588102
2013-04-26,5086048547,121166321228,1942209657,123108530885
2013-05-02,5644481042,122197863473,2057674882,124255538355
2013-05-03,6620964102,121887004198,2148735200,124035739398
2013-05-06,7268197122,123361128607,2276921533,125638050140
2013-05-07,7074720877,124270338683,2362140752,126632479435
2013-05-08,7157542145,124888103709,2507217737,127395321446
2013-05-09,8168053782,126419196551,2374710357,128793906908
2013-05-10,6034576415,126740444825,2303727340,129044172165
2013-05-13,6459752621,128164330004,2360915033,130525245037
2013-05-14,6593084766,129517780377,2337690202,131855470579
2013-05-15,5529182884,130323971618,2433053208,132757024826
2013-05-16,8878686659,131622975578,2475366123,134098341701
2013-05-17,8768077046,131417103569,2470385623,133887489192
2013-05-20,11095254875,133091760357,2517281991,135609042348
2013-05-21,9591121306,134817899289,2334850741,137152750030
2013-05-22,9552038138,136139858373,2437489139,138577347512
2013-05-23,10511455801,138316858947,2344207599,140661066546
2013-05-24,7928041003,138984769078,2234197713,141218966791
2013-05-27,9894922165,140820346371,2305293833,143125640204
2013-05-28,11214809176,141777400469,2455374710,144232775179
2013-05-29,11029505099,143149532749,2456234080,145605766829
2013-05-30,10070309550,144688843185,2418228409,147107071594
2013-05-31,9369266328,145252249948,2258880000,147511129948
2013-06-03,8694878633,147120806309,2557650932,149678457241
2013-06-04,8363093077,148442795180,2171821367,150614616547
2013-06-05,6605148405,148965564717,2183048019,151148612736
2013-06-06,7577268832,149151822571,2071556115,151223378686
2013-06-07,7526886429,148108787978,1957883747,150066671725
2013-06-13,7009864137,149005277420,1993164182,150998441602
2013-06-14,5797043147,148836812594,2061640842,150898453436
2013-06-17,6939993912,150422821027,2128562400,152551383427
2013-06-18,5884392397,151212539265,2230422477,153442961742
2013-06-19,6713609038,152169383198,2207794093,154377177291
2013-06-20,6490612227,152880634081,1987313226,154867947307
2013-06-21,5782677649,152615187662,1965173140,154580360802
2013-06-24,7735165100,150897063226,1790650183,152687713409
2013-06-25,8118020855,147919911357,1778591939,149698503296
2013-06-26,6758398626,148060353548,1947125975,150007479523
2013-06-27,6272155736,146817016731,2249592302,149066609033
2013-06-28,6216909816,145646592122,2530272294,148176864416
2013-07-01,4848225334,145470354637,2788908395,148259263032
2013-07-02,6140202318,145793434860,2994913148,148788348008
2013-07-03,6458798024,146331396911,3122156208,149453553119
2013-07-04,6940758376,146431475969,3222892968,149654368937
2013-07-05,6311258009,146113979021,3346427225,149460406246
2013-07-08,5161294561,145461882454,3349007814,148810890268
2013-07-09,4060138518,145223927180,3406756562,148630683742
2013-07-10,6516616406,145468426190,3459103698,148927529888
2013-07-11,11836354163,144993447524,3534498235,148527945759
2013-07-12,10184240097,145732591370,3012711389,148745302759
2013-07-15,8714916690,146480487307,3162192097,149642679404
2013-07-16,7899410046,147690127651,3279213977,150969341628
2013-07-17,7738122870,147809024524,3120392198,150929416722
2013-07-18,6705464503,148720424372,2904179326,151624603698
2013-07-19,7248688103,147876128209,2796392120,150672520329
2013-07-22,5694020549,148324934682,2872246439,151197181121
2013-07-23,8486417073,148858609892,3001644404,151860254296
2013-07-24,8617463762,149279195818,2930065483,152209261301
2013-07-25,7665729318,149232789418,3040026973,152272816391
2013-07-26,5432377690,148875607683,3020509405,151896117088
2013-07-29,6003177022,149188477758,3146310551,152334788309
2013-07-30,6003056011,149207743996,3192347775,152400091771
2013-07-31,5473314564,149420127021,3310731997,152730859018
2013-08-01,7121569170,149555722683,3337528664,152893251347
2013-08-02,7328513424,148969271079,3167904972,152137176051
2013-08-05,7193323164,149397053080,3258698825,152655751905
2013-08-06,8542220553,149657184867,3207775784,152864960651
2013-08-07,8933967401,150260238669,3248447266,153508685935
2013-08-08,7147549342,151421916796,3184371304,154606288100
2013-08-09,7775889605,151564666504,3131592635,154696259139
2013-08-12,10517806898,151556419573,3289803971,154846223544
2013-08-13,9467806071,152674633346,3213818900,155888452246
2013-08-14,9089551977,152811481913,3191811966,156003293879
2013-08-15,7899681215,153382068990,3054873234,156436942224
2013-08-16,13006565961,154515208872,2839761298,157354970170
2013-08-19,7878352329,154828299983,2907723962,157736023945
2013-08-20,8705919775,155661493166,2935192988,158596686154
2013-08-21,6940768662,156834706420,2866554016,159701260436
