date,market_cap,gdp,buffett_ratio,q10,q90,signal
2019-07-31,540503.3149,936010.1,0.5774545754367394,0.48493897174814954,3.1246671649696247,正常
2019-07-31,540503.3149,936010.1,0.5774545754367394,0.4849389717481495,3.1246671649696247,正常
2019-08-31,539709.6017,936010.1,0.5766066003988632,0.4856096425747628,3.122708556104859,正常
2019-08-31,539709.6017,936010.1,0.5766066003988632,0.4856096425747628,3.122708556104859,正常
2019-09-30,545836.1083,936010.1,0.5831519428048907,0.486280313401376,3.1207499472400926,正常
2019-09-30,545836.1083,936010.1,0.5831519428048907,0.486280313401376,3.1207499472400926,正常
2019-10-31,552694.0611,936010.1,0.590478736393977,0.48742971642665317,3.1147539771951545,正常
2019-10-31,552694.0611,936010.1,0.590478736393977,0.4874297164266531,3.1147539771951545,正常
2019-11-30,546886.567,936010.1,0.584274215630793,0.4885791194519303,3.108758007150215,正常
2019-11-30,546886.567,936010.1,0.584274215630793,0.4885791194519303,3.108758007150215,正常
2019-12-31,592934.5651,221453.9,2.6774627364882715,0.4897285224772074,3.1027620371052778,正常
2019-12-31,592934.5651,221453.9,2.6774627364882715,0.4897285224772074,3.1027620371052778,正常
2020-01-31,597179.561,221453.9,2.696631493055665,0.4908779255024845,3.0967660670603374,正常
2020-01-31,597179.561,221453.9,2.696631493055665,0.4908779255024845,3.0967660670603374,正常
2020-02-29,596640.1447,221453.9,2.694195698066279,0.4920273285277616,3.0907700970153997,正常
2020-02-29,596640.1447,221453.9,2.694195698066279,0.49202732852776165,3.0907700970153993,正常
2020-03-31,562853.6444,221453.9,2.5416289548298767,0.4931767315530387,3.084774126970461,正常
2020-03-31,562853.6444,221453.9,2.5416289548298767,0.49317673155303876,3.084774126970461,正常
2020-04-30,593993.7423,221453.9,2.682245570297024,0.49432613457831587,3.0787781569255226,正常
2020-04-30,593993.7423,221453.9,2.682245570297024,0.4943261345783158,3.0787781569255226,正常
2020-05-31,600109.9068,221453.9,2.7098637991925183,0.49547553760359303,3.0727821868805845,正常
2020-05-31,600109.9068,221453.9,2.7098637991925183,0.495475537603593,3.0727821868805845,正常
2020-06-30,648774.3951,221453.9,2.9296137710828303,0.49662494062887014,3.066786216835644,正常
2020-06-30,648774.3951,221453.9,2.9296137710828303,0.4966249406288701,3.066786216835644,正常
2020-07-31,738174.5382,221453.9,3.3333101751651246,0.4977743436541472,3.1207499472400926,泡沫区域
2020-07-31,738174.5382,221453.9,3.3333101751651246,0.49777434365414724,3.1207499472400926,泡沫区域
2020-08-31,759475.5557,221453.9,3.4294973161457083,0.49778580154194835,3.1383774270229874,泡沫区域
2020-08-31,759475.5557,221453.9,3.4294973161457083,0.4977858015419483,3.1383774270229874,泡沫区域
2020-09-30,721687.4034,221453.9,3.2588606630996337,0.49779725942974945,3.156524899335777,泡沫区域
2020-09-30,721687.4034,221453.9,3.2588606630996337,0.4977972594297494,3.156524899335777,泡沫区域
2020-10-31,735808.6294,221453.9,3.322626647803448,0.4978087173175505,3.1663209457604955,泡沫区域
2020-10-31,735808.6294,221453.9,3.322626647803448,0.49780871731755055,3.1663209457604955,泡沫区域
2020-11-30,769522.5123000001,221453.9,3.4748654790003703,0.49782017520535166,3.210186386816022,泡沫区域
2020-11-30,769522.5123000001,221453.9,3.4748654790003703,0.4978201752053516,3.210186386816022,泡沫区域
2020-12-31,797238.5785000001,1034867.6,0.7703773685638627,0.49783163309315276,3.2032861107279142,正常
2020-12-31,797238.5785000001,1034867.6,0.7703773685638627,0.4978316330931527,3.2032861107279142,正常
2021-01-31,801629.4823,1034867.6,0.7746203304654625,0.4978430909809538,3.1963858346398064,正常
2021-01-31,801629.4823,1034867.6,0.7746203304654625,0.49784309098095386,3.1963858346398064,正常
2021-02-28,800790.8537,1034867.6,0.773809957621632,0.4978545488687549,3.189485558551698,正常
2021-02-28,800790.8537,1034867.6,0.773809957621632,0.49785454886875496,3.189485558551698,正常
2021-03-31,783730.4132000001,1034867.6,0.7573243313444156,0.49786600675655607,3.1825852824635903,正常
2021-03-31,783730.4132000001,1034867.6,0.7573243313444156,0.497866006756556,3.1825852824635903,正常
2021-04-30,803271.8973000001,1034867.6,0.7762074078848348,0.49787746464435717,3.1756850063754802,正常
2021-04-30,803271.8973000001,1034867.6,0.7762074078848348,0.4978774646443571,3.17568500637548,正常
2021-05-31,850519.5035999999,1034867.6,0.8218631094451115,0.4978889225321583,3.1687847302873724,正常
2021-05-31,850519.5035999999,1034867.6,0.8218631094451115,0.4978889225321583,3.1687847302873724,正常
2021-06-30,863734.9179,1034867.6,0.8346332592691085,0.5002875173672244,3.1679634687784133,正常
2021-06-30,863734.9179,1034867.6,0.8346332592691085,0.5002875173672244,3.1679634687784133,正常
2021-07-31,830435.8713,1034867.6,0.8024561512023374,0.5026861122022904,3.1671422072694546,正常
2021-07-31,830435.8713,1034867.6,0.8024561512023374,0.5026861122022904,3.1671422072694546,正常
2021-08-31,867317.7324,1034867.6,0.8380953586719693,0.5050847070373565,3.1663209457604955,正常
2021-08-31,867317.7324,1034867.6,0.8380953586719693,0.5050847070373565,3.1663209457604955,正常
2021-09-30,866926.5687,1034867.6,0.8377173743771666,0.5074833018724227,3.1654996842515364,正常
2021-09-30,866926.5687,1034867.6,0.8377173743771666,0.5074833018724227,3.1654996842515364,正常
2021-10-31,867256.8912,1034867.6,0.8380365673831126,0.5098818967074887,3.1646784227425773,正常
2021-10-31,867256.8912,1034867.6,0.8380365673831126,0.5098818967074887,3.1646784227425773,正常
2021-11-30,897564.5079000001,1034867.6,0.8673230352365849,0.512280491542555,3.1638571612336186,正常
2021-11-30,897564.5079000001,1034867.6,0.8673230352365849,0.512280491542555,3.1638571612336186,正常
2021-12-31,916087.8439,543034.4,1.686979395596301,0.5146790863776209,3.1630358997246595,正常
2021-12-31,916087.8439,543034.4,1.686979395596301,0.5146790863776209,3.1630358997246595,正常
2022-01-31,839226.8086000001,543034.4,1.545439494440868,0.517077681212687,3.162214638215701,正常
2022-01-31,839226.8086000001,543034.4,1.545439494440868,0.517077681212687,3.162214638215701,正常
2022-02-28,864807.7063,543034.4,1.592546818949223,0.5194762760477531,3.1613933767067417,正常
2022-02-28,864807.7063,543034.4,1.592546818949223,0.5194762760477531,3.1613933767067417,正常
2022-03-31,805106.8547,543034.4,1.4826074640943556,0.5218748708828193,3.1605721151977826,正常
2022-03-31,805106.8547,543034.4,1.4826074640943556,0.5218748708828193,3.1605721151977826,正常
2022-04-30,738998.9672,543034.4,1.3608695272343703,0.5239938984176599,3.15854850726678,正常
2022-04-30,738998.9672,543034.4,1.3608695272343705,0.5239938984176599,3.15854850726678,正常
2022-05-31,780858.0702,543034.4,1.437953231323835,0.5261129259525005,3.156524899335777,正常
2022-05-31,780858.0702,543034.4,1.437953231323835,0.5261129259525005,3.156524899335777,正常
2022-06-30,848265.9931999999,543034.4,1.56208518870996,0.5282319534873411,3.1545012914047743,正常
2022-06-30,848265.9931999999,543034.4,1.56208518870996,0.5282319534873411,3.1545012914047743,正常
2022-07-31,825898.5168999999,543034.4,1.5208953924465924,0.5303509810221817,3.1524776834737707,正常
2022-07-31,825898.5168999999,543034.4,1.5208953924465924,0.5303509810221817,3.1524776834737707,正常
2022-08-31,811626.0386999999,543034.4,1.4946125672701396,0.5324700085570222,3.150454075542768,正常
2022-08-31,811626.0386999999,543034.4,1.4946125672701396,0.5324700085570222,3.150454075542768,正常
2022-09-30,759842.335,543034.4,1.3992526716539504,0.5345890360918629,3.148430467611765,正常
2022-09-30,759842.335,543034.4,1.3992526716539504,0.5345890360918629,3.148430467611765,正常
2022-10-31,740288.8485999999,543034.4,1.3632448489451126,0.5367080636267034,3.1464068596807624,正常
2022-10-31,740288.8485999999,543034.4,1.3632448489451126,0.5367080636267034,3.1464068596807624,正常
2022-11-30,800975.9475,543034.4,1.4750003821120725,0.538827091161544,3.1443832517497596,正常
2022-11-30,800975.9475,543034.4,1.4750003821120723,0.538827091161544,3.14438325174976,正常
2022-12-31,788005.9077999999,1234029.4,0.6385633176972931,0.5409461186963846,3.142359643818756,正常
2022-12-31,788005.9077999999,1234029.4,0.6385633176972931,0.5409461186963846,3.142359643818756,正常
2023-01-31,842840.8465,1234029.4,0.6829990002669305,0.5430651462312253,3.1403360358877532,正常
2023-01-31,842840.8465,1234029.4,0.6829990002669305,0.5430651462312253,3.140336035887753,正常
2023-02-28,849617.1721999999,1234029.4,0.6884902192767854,0.5439988099203545,3.1383774270229874,正常
2023-02-28,849617.1721999999,1234029.4,0.6884902192767854,0.5439988099203545,3.1383774270229874,正常
2023-03-31,848854.899,1234029.4,0.6878725085480135,0.5449324736094838,3.136418818158221,正常
2023-03-31,848854.899,1234029.4,0.6878725085480135,0.5449324736094838,3.136418818158221,正常
2023-04-30,849540.1362000001,1234029.4,0.6884277928872684,0.5458661372986131,3.1344602092934553,正常
2023-04-30,849540.1362000001,1234029.4,0.6884277928872684,0.5458661372986131,3.134460209293456,正常
2023-05-31,825176.1318,1234029.4,0.6686843375044388,0.5467998009877424,3.132501600428689,正常
2023-05-31,825176.1318,1234029.4,0.6686843375044388,0.5467998009877424,3.132501600428689,正常
2023-06-30,832614.7397,1234029.4,0.6747122391897633,0.5477334646768717,3.1305429915639227,正常
2023-06-30,832614.7397,1234029.4,0.6747122391897633,0.5477334646768717,3.1305429915639227,正常
2023-07-31,850616.5055,1234029.4,0.6893000324789669,0.548667128366001,3.128584382699157,正常
2023-07-31,850616.5055,1234029.4,0.6893000324789669,0.548667128366001,3.128584382699157,正常
2023-08-31,808664.7683,1234029.4,0.6553042968830403,0.5496007920551302,3.126625773834391,正常
2023-08-31,808664.7683,1234029.4,0.6553042968830403,0.5496007920551302,3.126625773834391,正常
