date,open,high,low,close,volume,amount
2022-06-27,4741.14,4796.88,4741.14,4767.23,346303867,583085895680.0
2022-06-28,4766.7,4828.47,4734.5,4821.65,345339200,558165344256.0
2022-06-29,4803.19,4831.17,4736.06,4742.59,378004997,611902402560.0
2022-06-30,4741.85,4839.16,4741.85,4808.73,320513065,547942858752.0
2022-07-01,4811.82,4822.08,4775.28,4791.04,288984243,491149873152.0
2022-07-04,4776.29,4830.02,4753.65,4830.02,304165619,550752972800.0
2022-07-05,4839.91,4862.3,4768.34,4822.66,341587884,568616779776.0
2022-07-06,4807.18,4814.16,4717.33,4752.6,326904737,532955807744.0
2022-07-07,4752.94,4790.92,4719.03,4774.65,290012029,505039355904.0
2022-07-08,4799.22,4810.65,4752.42,4754.02,274182436,475193847808.0
2022-07-11,4732.52,4732.52,4650.92,4678.32,286442245,468615725056.0
2022-07-12,4676.48,4694.79,4618.13,4631.03,274700930,453817533221.5
2022-07-13,4630.32,4661.69,4601.7,4642.25,273823902,435016749357.6
2022-07-14,4631.75,4679.8,4617.54,4648.79,285604976,457604826364.0
2022-07-15,4626.3,4670.46,4569.97,4569.97,308601282,485958465506.8
2022-07-18,4584.53,4632.7,4545.53,4626.5,281745816,444954609144.4
2022-07-19,4624.28,4626.25,4577.63,4611.69,250190510,394130414297.7
2022-07-20,4632.67,4653.6,4620.22,4636.85,237422717,370084194156.6
2022-07-21,4623.99,4635.78,4586.65,4586.65,265366528,402400900990.4
2022-07-22,4600.61,4622.78,4543.47,4578.09,234461293,368083727324.8
2022-07-25,4575.92,4580.53,4534.98,4546.83,213094693,327850523352.3
2022-07-26,4554.33,4601.12,4545.91,4587.69,203099815,326767298021.6
2022-07-27,4578.54,4587.89,4560.93,4574.92,199340067,327494982445.5
2022-07-28,4594.16,4620.29,4574.59,4578.28,246005359,396533751814.1
2022-07-29,4580.38,4595.56,4514.31,4523.31,252105078,406159907460.3
2022-08-01,4515.47,4554.2,4482.88,4547.93,236428041,402474213294.4
2022-08-02,4501.34,4501.34,4407.37,4449.75,325126963,473886937850.4
2022-08-03,4456.4,4500.57,4399.46,4408.94,263879533,444240676559.0
2022-08-04,4433.71,4451.51,4399.22,4443.26,203179025,354704327703.8
2022-08-05,4452.85,4511.02,4441.12,4508.35,226855452,397776623931.1
2022-08-08,4495.57,4511.65,4489.26,4510.5,206341072,373990488518.8
2022-08-09,4505.3,4523.81,4492.71,4520.48,201103611,362905717891.9
2022-08-10,4512.91,4527.78,4461.02,4479.04,204465767,370859106329.6
2022-08-11,4501.06,4568.3,4487.75,4568.3,263423336,438030099114.3
2022-08-12,4559.14,4576.5,4551.74,4563.06,247208212,377591527018.3
2022-08-15,4551.26,4590.26,4544.57,4562.5,239525977,397021718253.7
2022-08-16,4567.16,4589.48,4552.06,4560.09,229747634,384769486013.3
2022-08-17,4565.38,4603.04,4535.23,4597.05,259084978,417381317429.8
2022-08-18,4585.77,4590.4,4555.78,4562.58,231504409,384696544504.7
2022-08-19,4558.05,4568.27,4525.17,4525.17,259993829,424271745755.9
2022-08-22,4510.34,4565.05,4506.49,4564.33,246178220,415176641645.6
2022-08-23,4557.31,4567.58,4530.27,4546.63,236829889,391913717226.0
2022-08-24,4553.51,4557.95,4446.2,4450.07,277173551,434767236081.7
2022-08-25,4462.25,4487.84,4420.75,4484.45,253267112,394498105766.8
2022-08-26,4495.39,4513.54,4467.09,4473.03,229406330,371123412269.7
2022-08-29,4422.27,4461.9,4417.3,4460.46,219623281,336052523002.7
2022-08-30,4459.5,4464.12,4418.99,4444.9,225410862,329232216589.6
2022-08-31,4426.07,4466.89,4394.05,4424.21,279725173,446751208282.8
2022-09-01,4413.45,4443.14,4386.88,4390.41,215962125,335569361131.3
2022-09-02,4400.99,4403.71,4358.32,4378.02,193353661,298684544373.9
2022-09-05,4366.93,4377.25,4341.29,4377.25,211246353,320876696478.4
2022-09-06,4387.45,4428.11,4373.44,4426.71,243352305,371813815676.7
2022-09-07,4406.91,4443.16,4401.29,4430.69,227838350,345865548428.6
2022-09-08,4433.81,4442.46,4409.09,4411.41,217050318,307859283472.9
2022-09-09,4422.53,4469.78,4415.53,4465.1,239816342,346100884843.3
2022-09-13,4483.16,4495.84,4465.05,4476.3,229896051,342382860433.0
2022-09-14,4417.77,4453.34,4408.96,4429.98,199914841,300129758379.4
2022-09-15,4446.25,4452.77,4340.79,4373.47,265594695,402569847800.8
2022-09-16,4359.51,4365.36,4269.12,4269.12,274365769,372759920038.1
2022-09-19,4264.46,4286.08,4237.82,4257.94,201744987,288184237357.8
2022-09-20,4278.78,4297.03,4257.85,4269.92,173637134,276043238494.0
2022-09-21,4257.81,4269.27,4219.84,4249.78,189922035,268940338445.4
2022-09-22,4219.27,4253.33,4208.42,4219.45,180814522,263419909439.1
2022-09-23,4215.14,4238.73,4164.72,4195.01,194951898,277611423769.7
2022-09-26,4164.89,4230.89,4159.71,4164.4,207770391,295474547294.5
2022-09-27,4173.5,4230.03,4160.08,4230.03,186278182,289908834401.0
2022-09-28,4217.76,4217.76,4150.98,4151.35,180287066,271490725899.3
2022-09-29,4189.97,4202.83,4129.9,4150.49,181039941,269193794869.8
2022-09-30,4154.18,4173.54,4121.34,4122.04,164105134,245835827638.0
2022-10-10,4126.19,4127.88,4032.67,4039.58,200116940,291956840537.3
2022-10-11,4049.83,4066.46,4022.37,4053.77,170516094,255533493011.8
2022-10-12,4049.1,4124.17,3983.84,4124.17,214191076,321747730550.3
2022-10-13,4095.93,4133.45,4089.57,4100.11,204741184,313291044318.3
2022-10-14,4131.62,4219.67,4129.97,4198.86,234454538,395014281260.8
2022-10-17,4178.61,4213.54,4167.84,4209.58,215653887,347649107347.7
2022-10-18,4228.18,4236.15,4197.21,4206.51,194097102,313686837696.3
2022-10-19,4195.23,4208.17,4144.93,4144.93,175455909,299027066882.8
2022-10-20,4115.27,4178.53,4089.87,4123.05,193679140,325548549945.9
2022-10-21,4124.04,4141.61,4096.73,4114.65,195576333,292947440421.7
2022-10-24,4104.5,4148.94,3996.86,4014.6,249557945,396779710943.0
2022-10-25,3999.41,4050.03,3963.2,4004.94,217999737,342958724640.9
2022-10-26,4009.95,4090.81,4009.95,4047.09,237831627,386196367841.7
2022-10-27,4057.07,4075.62,4024.54,4024.54,235086893,405443078078.1
2022-10-28,3996.18,4008.08,3908.95,3919.0,250448494,393189870202.0
2022-10-31,3882.41,3942.65,3876.59,3896.87,265481719,406634040668.2
2022-11-01,3907.21,4023.12,3902.7,4023.12,285903474,460266063224.1
2022-11-02,4009.1,4095.26,4001.11,4068.81,283923205,474814450946.3
2022-11-03,4032.61,4063.7,4022.74,4044.21,216952941,360542029624.2
2022-11-04,4043.22,4182.44,4043.22,4165.89,288442060,485602593593.9
2022-11-07,4155.53,4192.22,4143.14,4173.93,267918780,418490452703.3
2022-11-08,4172.33,4175.48,4123.43,4151.46,207283982,327723991138.1
2022-11-09,4153.77,4164.33,4117.84,4120.47,194196775,299067002088.6
2022-11-10,4090.93,4109.63,4069.82,4091.6,219911230,312298020186.3
2022-11-11,4198.66,4231.52,4154.56,4184.16,366177707,542648444665.2
2022-11-14,4208.68,4240.13,4173.32,4187.09,329151773,489601570591.3
2022-11-15,4182.16,4268.58,4171.5,4264.84,301376615,467749941376.1
2022-11-16,4261.02,4279.13,4227.24,4233.28,250381341,387699528224.3
2022-11-17,4218.8,4222.82,4176.38,4222.81,229370829,372224563993.1
2022-11-18,4226.29,4246.01,4203.26,4204.31,246259870,388867349434.9
2022-11-21,4170.43,4179.09,4138.47,4177.5,208721353,330019869686.3
2022-11-22,4172.96,4211.65,4151.9,4166.41,260572357,341077836688.0
2022-11-23,4156.8,4186.64,4138.88,4167.9,259721428,329757395379.6
2022-11-24,4184.55,4199.61,4148.71,4155.05,201274146,278179360496.5
2022-11-25,4146.1,4179.57,4134.93,4164.79,250672056,301770850459.0
2022-11-28,4088.85,4127.24,4059.33,4124.29,245765855,322003475598.4
2022-11-29,4154.36,4244.53,4154.36,4237.6,334025863,448574445259.1
2022-11-30,4226.66,4252.52,4217.98,4240.0,312159372,403177044821.4
2022-12-01,4305.51,4325.75,4278.94,4279.38,322487910,478157395583.0
2022-12-02,4271.1,4285.03,4250.16,4256.72,232287325,334592930938.0
2022-12-05,4292.71,4328.13,4285.29,4327.07,372224432,474314249601.9
2022-12-06,4310.24,4365.05,4303.91,4343.77,304481138,439799237844.5
2022-12-07,4332.02,4375.19,4319.43,4334.52,280822602,410729666753.7
2022-12-08,4329.38,4345.22,4314.26,4331.97,246251310,347386091871.1
2022-12-09,4334.18,4372.76,4316.66,4364.92,321581779,448406096204.0
2022-12-12,4345.04,4347.31,4318.48,4321.83,260033679,390026558132.8
2022-12-13,4321.72,4328.08,4303.57,4309.5,205851615,315536310912.4
2022-12-14,4315.4,4332.23,4301.75,4312.34,193617923,321521209715.9
2022-12-15,4311.03,4319.45,4287.41,4311.0,177055179,295083256753.8
2022-12-16,4288.75,4314.93,4281.12,4307.52,187089239,280900568552.9
2022-12-19,4303.8,4315.57,4216.92,4233.28,212025276,301884572468.9
2022-12-20,4220.39,4220.45,4153.33,4170.66,161720095,260416111801.9
2022-12-21,4178.97,4193.37,4154.15,4166.02,134622646,208707818068.9
2022-12-22,4193.22,4213.12,4143.31,4158.29,165937046,261417102183.3
2022-12-23,4133.59,4171.79,4129.64,4149.11,131835013,212470608263.6
2022-12-26,4152.05,4188.15,4152.05,4176.04,148429845,242338929677.0
2022-12-27,4192.77,4223.75,4188.41,4219.67,159295772,253304297924.9
2022-12-28,4206.25,4217.06,4186.3,4201.95,174523554,263350355233.9
2022-12-29,4184.86,4204.94,4171.8,4189.31,158905609,243441071103.7
2022-12-30,4206.52,4218.75,4198.95,4202.68,154118305,234412989007.1
2023-01-03,4196.65,4238.89,4167.43,4232.51,214609712,326811403717.4
2023-01-04,4230.56,4248.98,4215.3,4235.97,207821183,313356443126.4
2023-01-05,4253.87,4313.74,4252.73,4307.76,213132374,373792589442.9
2023-01-06,4307.4,4340.9,4304.7,4318.15,210197915,357340705361.5
2023-01-09,4335.27,4362.61,4331.15,4349.2,217751254,358133752039.0
2023-01-10,4351.33,4365.64,4336.73,4354.23,198144492,328838222641.7
2023-01-11,4356.32,4378.99,4338.57,4341.98,194404278,315879860998.1
2023-01-12,4353.01,4363.56,4333.61,4348.53,183452751,288589265100.7
2023-01-13,4363.06,4402.0,4357.89,4402.0,185896917,314623870061.9
2023-01-16,4406.88,4505.05,4405.74,4465.95,281015184,465534499126.6
2023-01-17,4467.31,4476.26,4446.87,4466.55,191400740,313561783224.5
2023-01-18,4470.15,4481.0,4459.15,4464.37,178756481,275178717220.8
2023-01-19,4459.47,4494.8,4442.22,4494.8,194386191,307172005788.5
2023-01-20,4505.34,4530.03,4501.87,4524.05,237458352,350704645761.1
2023-01-30,4608.39,4610.5,4542.56,4545.9,311124984,503891035972.2
2023-01-31,4542.18,4556.8,4507.14,4510.96,259852927,395995725632.5
2023-02-01,4523.77,4556.58,4497.27,4556.58,293451174,432003026453.2
2023-02-02,4569.04,4569.04,4532.75,4545.38,283116547,428710548748.5
2023-02-03,4527.09,4527.09,4463.56,4508.58,238548404,365629149628.1
2023-02-06,4472.68,4476.64,4434.22,4456.72,218678025,353997177393.9
2023-02-07,4467.23,4475.39,4444.3,4465.39,201022756,308615416611.9
2023-02-08,4470.36,4480.09,4438.37,4441.82,190780995,287578021724.7
2023-02-09,4432.7,4501.84,4429.97,4501.84,211321081,340766859023.0
2023-02-10,4495.36,4499.72,4460.49,4478.27,216817562,330343227972.9
2023-02-13,4472.07,4520.27,4466.56,4517.47,260458804,403364742548.7
2023-02-14,4525.65,4527.3,4500.07,4521.3,227174279,348882554711.1
2023-02-15,4522.87,4529.81,4492.85,4501.47,237571529,363327853387.8
2023-02-16,4502.84,4544.92,4431.75,4459.73,327699001,472106990063.0
2023-02-17,4453.02,4472.11,4401.35,4402.5,233353574,369160195122.7
2023-02-20,4408.89,4504.14,4402.58,4502.42,302128556,437412227279.2
2023-02-21,4500.35,4526.39,4487.01,4518.03,287600887,403379996869.3
2023-02-22,4491.75,4512.86,4479.15,4486.23,213373324,319927479016.2
2023-02-23,4486.04,4510.75,4462.93,4480.87,219629560,333185829311.2
2023-02-24,4480.05,4481.26,4426.73,4442.83,197946707,311088390636.6
2023-02-27,4422.12,4449.15,4414.03,4422.78,194870368,312846981296.9
2023-02-28,4437.38,4455.96,4406.31,4452.69,206926754,317894547094.2
2023-03-01,4451.91,4515.63,4442.9,4507.34,279923433,399702431116.6
2023-03-02,4501.01,4515.14,4491.86,4496.27,273566934,383550867743.6
2023-03-03,4503.3,4513.16,4475.85,4508.11,283566517,367187904982.8
2023-03-06,4510.02,4511.41,4469.27,4491.57,289817441,438203548002.7
2023-03-07,4486.24,4504.25,4420.91,4422.66,333840936,421800286198.2
2023-03-08,4404.38,4416.8,4389.75,4413.86,216634850,306123456193.8
2023-03-09,4417.0,4421.66,4379.14,4399.49,209228543,313604566190.3
2023-03-10,4370.51,4379.61,4341.1,4342.04,231907699,347431530849.6
2023-03-13,4335.69,4382.98,4335.69,4382.98,251567922,375339615109.9
2023-03-14,4374.53,4374.53,4311.62,4353.43,271744319,417202603472.5
2023-03-15,4379.33,4391.41,4360.93,4361.64,254974535,361556889118.9
2023-03-16,4332.33,4354.2,4304.28,4307.71,280148329,390023303290.1
2023-03-17,4339.7,4376.38,4318.01,4331.35,314542153,462763502921.2
2023-03-20,4336.68,4351.01,4306.78,4311.21,350845861,487586217004.7
2023-03-21,4320.66,4360.05,4320.66,4359.81,268116010,395806724322.3
2023-03-22,4370.81,4392.86,4364.79,4380.01,277495356,415048913301.5
2023-03-23,4366.18,4418.67,4363.45,4418.67,288067070,460604082541.5
2023-03-24,4416.7,4419.2,4396.11,4409.71,300463319,475234927348.7
2023-03-27,4405.66,4405.66,4369.22,4398.19,313147142,499684003417.8
2023-03-28,4401.34,4408.39,4376.65,4381.93,271051221,423672203581.6
2023-03-29,4394.42,4398.07,4369.34,4383.76,265291794,430432346757.3
2023-03-30,4386.0,4416.35,4357.31,4414.65,273119636,435163360758.8
2023-03-31,4420.02,4441.35,4417.71,4434.46,268332381,444002654858.5
2023-04-03,4442.75,4484.57,4442.75,4480.03,346045361,598226085823.2
2023-04-04,4479.18,4489.29,4464.92,4489.29,354638386,613184088677.6
2023-04-06,4469.98,4488.89,4464.92,4485.5,294767822,535984646347.9
2023-04-07,4485.97,4521.51,4481.97,4515.74,256641363,464305208423.1
2023-04-10,4524.72,4524.92,4483.6,4490.96,297587189,544220420144.0
2023-04-11,4493.06,4499.42,4469.68,4489.07,296300442,512993289842.0
2023-04-12,4489.95,4500.98,4481.37,4490.87,315413234,513590022986.7
2023-04-13,4477.03,4485.48,4451.7,4460.88,312643868,496322035774.1
2023-04-14,4471.83,4489.69,4464.22,4484.33,295996350,496944532289.7
2023-04-17,4481.28,4535.92,4480.57,4535.92,357596174,538583541100.8
2023-04-18,4525.86,4550.26,4524.71,4544.45,313655472,516143816541.2
2023-04-19,4541.41,4541.41,4501.19,4508.12,311254366,504623078685.3
2023-04-20,4505.33,4507.77,4477.01,4497.83,313207971,528372254750.5
2023-04-21,4498.79,4498.79,4403.27,4403.32,343115731,558654123830.7
2023-04-24,4402.37,4405.5,4339.67,4355.31,317794062,519580589839.1
2023-04-25,4356.72,4360.58,4278.71,4322.6,335014686,531957864598.3
2023-04-26,4308.36,4343.7,4295.7,4324.2,314868360,519762644288.8
2023-04-27,4312.49,4364.67,4307.89,4350.7,296964312,484112959107.8
2023-04-28,4353.46,4400.43,4353.46,4398.8,347384970,528272006351.0
2023-05-04,4382.88,4407.92,4374.32,4403.6,430070816,560591254150.4
2023-05-05,4403.07,4414.58,4362.52,4381.49,384887942,499912347404.7
2023-05-08,4390.95,4430.8,4384.68,4427.29,458301340,557702447756.2
2023-05-09,4428.45,4453.84,4385.34,4386.98,503695515,611859174762.6
2023-05-10,4376.23,4378.14,4344.48,4360.42,383006437,489970143319.2
2023-05-11,4369.8,4378.0,4349.52,4351.87,290869565,393327285036.0
2023-05-12,4346.69,4362.39,4296.79,4297.61,284832392,371309342716.5
2023-05-15,4299.02,4359.42,4275.87,4359.42,326100945,439151388128.4
2023-05-16,4362.32,4363.33,4322.15,4333.81,258674388,377288127318.0
2023-05-17,4326.21,4342.09,4304.51,4321.28,225714534,330781235023.1
2023-05-18,4327.52,4344.81,4301.13,4319.09,259476057,373691802465.4
2023-05-19,4309.05,4331.96,4291.12,4307.74,239517375,354619460809.7
2023-05-22,4303.92,4343.78,4296.72,4327.46,221832287,328548968609.5
2023-05-23,4326.37,4328.77,4270.57,4270.57,229789321,310584302001.7
2023-05-24,4259.35,4261.39,4218.3,4218.3,244481678,328682576922.8
2023-05-25,4211.07,4222.47,4170.51,4208.14,234073601,340082857259.8
2023-05-26,4205.53,4225.16,4175.28,4217.06,206708027,314800829710.1
2023-05-29,4228.17,4234.17,4188.07,4201.51,256999384,376903935451.0
2023-05-30,4193.48,4211.69,4153.63,4211.2,264931645,396415400394.5
2023-05-31,4199.47,4199.47,4156.48,4177.03,243863474,380259851425.1
2023-06-01,4165.5,4212.28,4161.55,4184.43,260812196,396736828330.1
2023-06-02,4198.26,4242.87,4198.26,4238.7,247321848,374770087053.8
2023-06-05,4237.1,4237.1,4209.79,4223.0,231911942,342263066791.5
2023-06-06,4218.39,4238.39,4166.25,4173.03,248826645,355727955427.6
2023-06-07,4178.75,4186.67,4147.88,4158.47,192460324,303473535737.3
2023-06-08,4157.08,4195.98,4139.74,4179.6,227682566,323507190333.0
2023-06-09,4181.86,4200.89,4171.4,4200.89,261873295,406056487759.4
2023-06-12,4191.5,4225.93,4178.68,4210.47,240371014,391994377764.7
2023-06-13,4203.36,4232.39,4199.21,4229.97,209605244,359861064864.0
2023-06-14,4236.7,4253.79,4227.39,4229.27,234644780,391978741277.6
2023-06-15,4236.5,4288.51,4236.5,4288.51,246787672,448335945977.3
2023-06-16,4293.54,4332.54,4293.16,4328.45,255109645,446064912056.3
2023-06-19,4323.53,4323.53,4291.96,4299.27,248693058,432993515720.7
2023-06-20,4293.79,4306.78,4283.53,4292.92,229151150,427693844593.6
2023-06-21,4276.69,4285.44,4219.41,4219.41,224794341,397831677811.8
2023-06-26,4186.78,4194.3,4148.45,4156.45,245072210,395917470281.6
2023-06-27,4160.03,4202.75,4156.12,4196.51,210031837,328722849223.5
2023-06-28,4188.97,4198.17,4149.82,4191.72,200965843,334642894539.5
2023-06-29,4185.93,4195.81,4170.09,4176.15,186666130,327594037254.6
2023-06-30,4170.1,4220.87,4167.32,4203.51,195773097,341513744426.2
2023-07-03,4214.18,4258.02,4214.18,4252.16,246233956,409941749733.3
2023-07-04,4248.34,4260.82,4238.91,4259.5,215078292,360820250331.8
2023-07-05,4255.51,4258.43,4223.56,4228.81,201765425,330598770867.8
2023-07-06,4217.45,4238.84,4195.87,4201.86,194086880,316721903424.9
2023-07-07,4190.18,4204.59,4175.11,4183.15,195025266,295606260692.0
2023-07-10,4199.43,4222.88,4188.06,4202.34,177202006,299301005080.2
2023-07-11,4211.21,4231.55,4200.9,4230.91,171042613,295505391414.6
2023-07-12,4227.24,4233.65,4193.36,4197.64,208214265,348465905378.8
2023-07-13,4211.83,4259.88,4211.83,4256.95,219956630,374220577129.5
2023-07-14,4263.57,4266.52,4251.89,4254.99,217328043,358111042474.8
2023-07-17,4237.63,4237.63,4209.39,4225.99,186760357,299615113688.7
2023-07-18,4229.71,4230.92,4202.87,4214.12,179158525,288414503004.3
2023-07-19,4208.29,4221.01,4187.19,4209.29,157376734,255366043610.9
2023-07-20,4215.48,4232.15,4169.89,4174.84,183237444,298005805597.0
2023-07-21,4167.38,4201.04,4160.21,4173.43,161482870,264209625113.2
2023-07-24,4156.26,4184.26,4149.83,4158.35,151411546,251071672277.3
2023-07-25,4218.95,4265.73,4218.95,4265.31,294962712,445586409309.8
2023-07-26,4259.37,4262.57,4241.94,4255.99,229706936,313459992421.8
2023-07-27,4261.3,4281.62,4237.15,4244.76,233667934,314117527078.6
2023-07-28,4231.83,4340.4,4228.27,4332.71,342907352,459239945108.0
2023-07-31,4356.7,4402.19,4346.13,4358.67,386157933,546139863486.6
2023-08-01,4354.03,4376.19,4331.42,4347.25,329875459,422249138311.0
2023-08-02,4335.36,4357.78,4308.45,4320.66,273010219,340634364268.4
2023-08-03,4311.67,4352.95,4309.01,4352.84,275485651,363587288749.9
2023-08-04,4381.05,4406.35,4359.64,4370.92,375210690,503379827406.2
2023-08-07,4354.39,4354.39,4325.63,4339.42,266629799,381506901294.0
2023-08-08,4328.8,4347.83,4309.53,4326.48,231417427,333968686840.1
2023-08-09,4313.43,4327.08,4302.35,4308.47,193449443,290688921119.2
2023-08-10,4303.13,4318.95,4286.69,4316.88,197019488,279597031567.5
2023-08-11,4318.4,4318.4,4221.34,4221.34,239154938,318939734983.7
2023-08-14,4177.39,4202.45,4150.09,4199.16,219642042,313944847438.5
2023-08-15,4201.69,4207.41,4147.73,4184.77,195514493,285063282534.4
2023-08-16,4168.2,4191.71,4153.13,4153.45,199567371,283337558407.6
2023-08-17,4135.15,4176.63,4114.48,4171.34,211991878,294946821719.5
2023-08-18,4172.57,4184.06,4115.55,4115.55,198481483,278212045582.6
2023-08-21,4104.45,4118.51,4059.32,4059.32,191544067,270071930032.2
2023-08-22,4078.38,4099.81,4027.5,4088.0,226493520,323499058595.9
2023-08-23,4081.2,4081.32,4016.69,4017.77,191268363,262347560749.7
2023-08-24,4033.63,4073.04,4019.97,4043.63,227701291,316898273971.3
2023-08-25,4022.44,4047.14,4004.39,4018.92,211424212,290331735489.3
2023-08-28,4238.24,4238.24,4053.75,4065.56,383735997,516504713342.2
2023-08-29,4055.42,4135.91,4053.85,4119.08,313338041,427611215517.7
2023-08-30,4131.4,4146.32,4108.06,4118.69,265676045,371806046244.5
2023-08-31,4116.64,4123.38,4088.81,4093.36,235296780,314829797502.9
2023-09-01,4105.65,4133.62,4103.85,4116.59,209498148,279280550166.7
2023-09-04,4137.82,4180.75,4128.72,4177.46,278034074,373928782105.4
2023-09-05,4168.1,4168.1,4140.68,4146.81,210569991,296349604058.0
2023-09-06,4133.85,4145.91,4115.75,4140.44,183922895,272594277391.8
2023-09-07,4131.02,4131.02,4079.8,4081.1,188024421,270118916103.3
2023-09-08,4069.05,4080.26,4051.27,4067.32,151158194,222256780628.3
2023-09-11,4070.46,4123.38,4062.35,4101.73,218195153,319297437535.8
2023-09-12,4099.1,4111.14,4089.86,4095.44,165426585,245149626831.2
2023-09-13,4093.51,4101.35,4046.65,4065.88,173049374,240171282454.0
2023-09-14,4065.98,4076.32,4043.65,4060.89,190633867,249557866004.7
2023-09-15,4069.38,4078.3,4029.54,4041.45,207771653,290956847138.4
2023-09-18,4030.05,4068.79,4020.05,4059.48,179033463,266216741366.1
2023-09-19,4054.88,4054.88,4030.5,4047.79,168311139,229761714714.5
2023-09-20,4042.29,4045.45,4029.04,4029.04,153082367,201772088517.6
2023-09-21,4020.78,4033.77,3995.04,3995.04,164962513,219858858542.8
2023-09-22,3994.26,4065.84,3987.4,4064.65,214350148,312512853386.2
2023-09-25,4063.23,4063.23,4035.23,4039.11,185937198,269966110309.5
2023-09-26,4035.74,4048.12,4017.93,4017.93,152354140,238232865464.6
2023-09-27,4018.81,4058.65,4018.81,4029.18,172715451,266939586939.4
2023-09-28,4040.27,4046.12,4017.66,4023.38,164699057,254957373661.7
2023-10-09,4012.79,4023.85,3974.7,4013.47,192177894,287167657136.0
2023-10-10,4024.16,4030.29,3984.36,3986.12,186890155,266560199735.7
2023-10-11,4001.92,4019.79,3984.87,3994.41,192736413,299869685314.2
2023-10-12,4023.65,4037.56,4009.07,4030.2,214866211,314545698200.6
2023-10-13,4005.68,4005.83,3979.83,3991.74,187679689,281030689415.7
2023-10-16,3992.23,3992.23,3939.7,3952.35,181720668,267222346424.2
2023-10-17,3960.18,3970.02,3944.12,3965.37,183261925,252116633015.9
2023-10-18,3956.94,3956.94,3926.89,3929.08,193499441,269292947387.9
2023-10-19,3906.17,3908.99,3855.1,3855.85,219815854,306541977136.9
2023-10-20,3839.8,3858.55,3821.42,3829.9,193454720,277304820771.0
2023-10-23,3817.26,3818.61,3754.27,3775.98,199644778,264282631656.3
2023-10-24,3785.98,3806.16,3759.79,3797.76,230293018,312719999422.9
2023-10-25,3834.06,3846.41,3814.97,3816.15,242930860,333433138206.9
2023-10-26,3795.71,3830.4,3787.82,3828.19,207628610,292981510910.9
2023-10-27,3815.59,3899.55,3809.21,3884.25,232767912,357078219757.2
2023-10-30,3876.21,3921.08,3875.88,3911.52,267044611,396039979498.5
2023-10-31,3910.01,3910.4,3880.74,3899.09,218266642,323844726883.0
2023-11-01,3927.11,3927.64,3887.03,3894.53,184831323,288583006037.8
2023-11-02,3902.65,3918.29,3870.99,3871.63,180562288,251260841438.0
2023-11-03,3875.62,3919.05,3875.62,3905.16,195532676,279875925032.6
2023-11-06,3931.83,3964.99,3926.21,3961.7,292223510,411130847131.8
2023-11-07,3952.64,3963.1,3936.46,3952.47,230867912,330332442134.7
2023-11-08,3943.63,3962.52,3923.78,3944.91,233588788,332302873383.7
2023-11-09,3937.47,3960.28,3932.75,3943.37,218234857,312394739330.1
2023-11-10,3927.15,3928.48,3906.17,3918.65,196431058,276596595295.9
2023-11-13,3927.58,3934.09,3898.16,3918.96,198866580,282655022023.3
2023-11-14,3919.84,3941.2,3910.93,3925.71,201957294,282007819807.3
2023-11-15,3962.43,3966.66,3941.34,3952.29,218017155,320796493121.2
2023-11-16,3944.0,3948.38,3913.98,3913.98,182127457,252394292118.6
2023-11-17,3903.15,3916.43,3890.88,3914.6,176741549,241065737928.6
2023-11-20,3916.71,3936.33,3892.01,3926.49,194185517,277334659477.4
2023-11-21,3937.53,3964.32,3921.26,3926.85,223455519,302662716967.4
2023-11-22,3914.12,3920.32,3884.73,3884.73,189502789,246012987547.7
2023-11-23,3881.2,3909.1,3869.44,3907.77,182842599,242651016120.5
2023-11-24,3906.38,3906.38,3873.35,3879.11,186266447,240803103327.4
2023-11-27,3874.83,3874.83,3837.11,3857.4,197320966,263666209153.5
2023-11-28,3855.45,3868.69,3842.54,3867.32,178709061,246671516480.7
2023-11-29,3867.1,3867.42,3830.3,3835.93,188350563,252872320376.1
2023-11-30,3832.79,3849.1,3823.78,3840.76,189192325,249140662252.4
2023-12-01,3838.45,3842.61,3800.92,3834.06,201902649,283533167791.1
2023-12-04,3834.72,3842.14,3814.16,3814.3,196463369,284292783581.3
2023-12-05,3803.22,3803.22,3742.95,3743.01,191770255,268665050683.8
2023-12-06,3735.66,3773.61,3731.36,3751.27,194179516,274227516628.3
2023-12-07,3745.79,3757.67,3721.36,3744.44,186761935,264571922018.1
2023-12-08,3745.56,3766.47,3737.48,3754.15,247645828,343822250273.2
2023-12-11,3732.42,3789.51,3699.16,3782.67,258232160,360392479245.4
2023-12-12,3774.25,3790.24,3770.31,3788.81,189822344,277619061618.7
2023-12-13,3780.56,3780.56,3731.96,3731.96,171215262,261920569677.9
2023-12-14,3750.98,3764.93,3713.44,3714.41,157773233,240245758042.6
2023-12-15,3727.5,3747.57,3695.1,3698.67,177913201,259538916731.7
2023-12-18,3686.36,3706.5,3669.76,3676.86,168549318,230357147952.7
2023-12-19,3673.04,3694.07,3656.22,3679.61,154131839,217485063056.3
2023-12-20,3680.98,3684.31,3637.03,3637.11,167799965,227499706099.5
2023-12-21,3623.3,3678.6,3620.36,3669.39,184068516,268101822956.9
2023-12-22,3668.01,3696.93,3649.46,3669.45,195607136,276254781917.1
2023-12-25,3662.03,3684.02,3660.46,3678.34,140461465,202856478989.6
2023-12-26,3676.21,3676.31,3638.71,3649.5,142264942,202600362330.4
