date,dr007,data_source
2011-02-16,2.734957908847185,SHIBOR_1W+利差调整
2011-02-17,3.071481124497992,SHIBOR_1W+利差调整
2011-02-18,2.941381124497992,SHIBOR_1W+利差调整
2011-02-21,6.240957908847185,SHIBOR_1W+利差调整
2011-02-22,6.400057908847185,SHIBOR_1W+利差调整
2011-02-23,6.349781124497992,SHIBOR_1W+利差调整
2011-02-24,3.592781124497992,SHIBOR_1W+利差调整
2011-02-25,3.295957908847185,SHIBOR_1W+利差调整
2011-02-28,3.143181124497992,SHIBOR_1W+利差调整
2011-03-01,3.142281124497992,SHIBOR_1W+利差调整
2011-03-02,3.140681124497992,SHIBOR_1W+利差调整
2011-03-03,2.585681124497992,SHIBOR_1W+利差调整
2011-03-04,2.355957908847185,SHIBOR_1W+利差调整
2011-03-07,2.309481124497992,SHIBOR_1W+利差调整
2011-03-08,2.350057908847185,SHIBOR_1W+利差调整
2011-03-09,2.297781124497992,SHIBOR_1W+利差调整
2011-03-10,2.403981124497992,SHIBOR_1W+利差调整
2011-03-11,2.197281124497992,SHIBOR_1W+利差调整
2011-03-14,2.193181124497992,SHIBOR_1W+利差调整
2011-03-15,2.138181124497992,SHIBOR_1W+利差调整
2011-03-16,2.139781124497992,SHIBOR_1W+利差调整
2011-03-17,2.144781124497992,SHIBOR_1W+利差调整
2011-03-18,2.143181124497992,SHIBOR_1W+利差调整
2011-03-21,3.106481124497992,SHIBOR_1W+利差调整
2011-03-22,2.974781124497992,SHIBOR_1W+利差调整
2011-03-23,2.859781124497992,SHIBOR_1W+利差调整
2011-03-24,2.846481124497992,SHIBOR_1W+利差调整
2011-03-25,2.380681124497992,SHIBOR_1W+利差调整
2011-03-28,2.452281124497992,SHIBOR_1W+利差调整
2011-03-29,2.230681124497992,SHIBOR_1W+利差调整
2011-03-30,2.753581124497992,SHIBOR_1W+利差调整
2011-03-31,2.964781124497992,SHIBOR_1W+利差调整
2011-04-01,2.928581124497992,SHIBOR_1W+利差调整
2011-04-02,2.425304557640751,SHIBOR_1W+利差调整
2011-04-06,2.534781124497992,SHIBOR_1W+利差调整
2011-04-07,2.208981124497992,SHIBOR_1W+利差调整
2011-04-08,2.615681124497992,SHIBOR_1W+利差调整
2011-04-11,2.140281124497992,SHIBOR_1W+利差调整
2011-04-12,2.098181124497992,SHIBOR_1W+利差调整
2011-04-13,2.112281124497992,SHIBOR_1W+利差调整
2011-04-14,2.524681124497992,SHIBOR_1W+利差调整
2011-04-15,2.498304557640751,SHIBOR_1W+利差调整
2011-04-18,2.841481124497992,SHIBOR_1W+利差调整
2011-04-19,3.106804557640751,SHIBOR_1W+利差调整
2011-04-20,3.145681124497992,SHIBOR_1W+利差调整
2011-04-21,4.074504557640751,SHIBOR_1W+利差调整
2011-04-22,3.696604557640751,SHIBOR_1W+利差调整
2011-04-25,4.200957908847185,SHIBOR_1W+利差调整
2011-04-26,4.573981124497992,SHIBOR_1W+利差调整
2011-04-27,3.899781124497992,SHIBOR_1W+利差调整
2011-04-28,3.185681124497992,SHIBOR_1W+利差调整
2011-04-29,3.0870045576407508,SHIBOR_1W+利差调整
2011-05-03,3.09620455764075,SHIBOR_1W+利差调整
2011-05-04,3.144781124497992,SHIBOR_1W+利差调整
2011-05-05,3.111481124497992,SHIBOR_1W+利差调整
2011-05-06,2.928181124497992,SHIBOR_1W+利差调整
2011-05-09,2.892281124497992,SHIBOR_1W+利差调整
2011-05-10,2.924781124497992,SHIBOR_1W+利差调整
2011-05-11,2.934781124497992,SHIBOR_1W+利差调整
2011-05-12,2.919381124497992,SHIBOR_1W+利差调整
2011-05-13,3.700681124497992,SHIBOR_1W+利差调整
2011-05-16,4.744781124497992,SHIBOR_1W+利差调整
2011-05-17,4.783981124497992,SHIBOR_1W+利差调整
2011-05-18,3.415481124497992,SHIBOR_1W+利差调整
2011-05-19,3.675057908847185,SHIBOR_1W+利差调整
2011-05-20,4.136204557640751,SHIBOR_1W+利差调整
2011-05-23,4.857281124497992,SHIBOR_1W+利差调整
2011-05-24,4.876481124497992,SHIBOR_1W+利差调整
2011-05-25,5.45200455764075,SHIBOR_1W+利差调整
2011-05-26,5.234781124497992,SHIBOR_1W+利差调整
2011-05-27,4.542281124497992,SHIBOR_1W+利差调整
2011-05-30,3.347281124497992,SHIBOR_1W+利差调整
2011-05-31,3.993181124497992,SHIBOR_1W+利差调整
2011-06-01,4.063704557640751,SHIBOR_1W+利差调整
2011-06-02,3.649781124497992,SHIBOR_1W+利差调整
2011-06-03,3.653981124497992,SHIBOR_1W+利差调整
2011-06-07,3.375957908847185,SHIBOR_1W+利差调整
2011-06-08,3.856481124497992,SHIBOR_1W+利差调整
2011-06-09,4.248181124497992,SHIBOR_1W+利差调整
2011-06-10,4.760681124497992,SHIBOR_1W+利差调整
2011-06-13,4.678457908847185,SHIBOR_1W+利差调整
2011-06-14,4.305681124497992,SHIBOR_1W+利差调整
2011-06-15,6.328981124497992,SHIBOR_1W+利差调整
2011-06-16,6.74700455764075,SHIBOR_1W+利差调整
2011-06-17,6.830681124497992,SHIBOR_1W+利差调整
2011-06-20,7.642557908847185,SHIBOR_1W+利差调整
2011-06-21,8.473181124497993,SHIBOR_1W+利差调整
2011-06-22,8.981481124497993,SHIBOR_1W+利差调整
2011-06-23,9.217281124497992,SHIBOR_1W+利差调整
2011-06-24,8.816481124497992,SHIBOR_1W+利差调整
2011-06-27,7.408181124497992,SHIBOR_1W+利差调整
2011-06-28,6.638981124497992,SHIBOR_1W+利差调整
2011-06-29,6.475057908847185,SHIBOR_1W+利差调整
2011-06-30,6.745081124497992,SHIBOR_1W+利差调整
2011-07-01,6.094781124497992,SHIBOR_1W+利差调整
2011-07-04,4.908181124497992,SHIBOR_1W+利差调整
2011-07-05,6.945681124497992,SHIBOR_1W+利差调整
2011-07-06,7.583181124497992,SHIBOR_1W+利差调整
2011-07-07,5.759781124497992,SHIBOR_1W+利差调整
2011-07-08,6.400957908847185,SHIBOR_1W+利差调整
2011-07-11,5.475057908847185,SHIBOR_1W+利差调整
2011-07-12,5.014781124497992,SHIBOR_1W+利差调整
2011-07-13,3.843981124497992,SHIBOR_1W+利差调整
2011-07-14,4.950681124497992,SHIBOR_1W+利差调整
2011-07-15,4.238981124497992,SHIBOR_1W+利差调整
2011-07-18,4.668181124497992,SHIBOR_1W+利差调整
2011-07-19,4.728181124497992,SHIBOR_1W+利差调整
2011-07-20,5.499781124497992,SHIBOR_1W+利差调整
2011-07-21,5.920681124497992,SHIBOR_1W+利差调整
2011-07-22,5.566757908847185,SHIBOR_1W+利差调整
2011-07-25,5.405681124497992,SHIBOR_1W+利差调整
2011-07-26,5.137281124497992,SHIBOR_1W+利差调整
2011-07-27,5.104781124497992,SHIBOR_1W+利差调整
2011-07-28,5.193181124497992,SHIBOR_1W+利差调整
2011-07-29,5.260681124497992,SHIBOR_1W+利差调整
2011-08-01,5.158581124497992,SHIBOR_1W+利差调整
2011-08-02,5.019681124497992,SHIBOR_1W+利差调整
2011-08-03,4.245681124497992,SHIBOR_1W+利差调整
2011-08-04,3.4136045576407508,SHIBOR_1W+利差调整
2011-08-05,3.156481124497992,SHIBOR_1W+利差调整
2011-08-08,3.146481124497992,SHIBOR_1W+利差调整
2011-08-09,3.239781124497992,SHIBOR_1W+利差调整
2011-08-10,3.252557908847185,SHIBOR_1W+利差调整
2011-08-11,3.243181124497992,SHIBOR_1W+利差调整
2011-08-12,3.228981124497992,SHIBOR_1W+利差调整
2011-08-15,3.383981124497992,SHIBOR_1W+利差调整
2011-08-16,3.3599045576407507,SHIBOR_1W+利差调整
2011-08-17,3.3637045576407507,SHIBOR_1W+利差调整
2011-08-18,3.912281124497992,SHIBOR_1W+利差调整
2011-08-19,4.449781124497992,SHIBOR_1W+利差调整
2011-08-22,5.113704557640751,SHIBOR_1W+利差调整
2011-08-23,5.336481124497992,SHIBOR_1W+利差调整
2011-08-24,4.584781124497992,SHIBOR_1W+利差调整
2011-08-25,4.628981124497992,SHIBOR_1W+利差调整
2011-08-26,4.20280455764075,SHIBOR_1W+利差调整
2011-08-29,4.542581124497992,SHIBOR_1W+利差调整
2011-08-30,5.121481124497992,SHIBOR_1W+利差调整
2011-08-31,5.101481124497992,SHIBOR_1W+利差调整
2011-09-01,4.912557908847185,SHIBOR_1W+利差调整
2011-09-02,4.348581124497992,SHIBOR_1W+利差调整
2011-09-05,5.023981124497992,SHIBOR_1W+利差调整
2011-09-06,4.634781124497992,SHIBOR_1W+利差调整
2011-09-07,4.508981124497992,SHIBOR_1W+利差调整
2011-09-08,4.15700455764075,SHIBOR_1W+利差调整
2011-09-09,3.770304557640751,SHIBOR_1W+利差调整
2011-09-13,3.4287045576407507,SHIBOR_1W+利差调整
2011-09-14,3.435304557640751,SHIBOR_1W+利差调整
2011-09-15,3.4900579088471853,SHIBOR_1W+利差调整
2011-09-16,3.466681124497992,SHIBOR_1W+利差调整
2011-09-19,3.696481124497992,SHIBOR_1W+利差调整
2011-09-20,4.139781124497992,SHIBOR_1W+利差调整
2011-09-21,4.225481124497992,SHIBOR_1W+利差调整
2011-09-22,4.048981124497992,SHIBOR_1W+利差调整
2011-09-23,4.309781124497992,SHIBOR_1W+利差调整
2011-09-26,3.956481124497992,SHIBOR_1W+利差调整
2011-09-27,4.813181124497992,SHIBOR_1W+利差调整
2011-09-28,4.956481124497992,SHIBOR_1W+利差调整
2011-09-29,5.214257908847185,SHIBOR_1W+利差调整
2011-09-30,5.148981124497992,SHIBOR_1W+利差调整
2011-10-08,5.113181124497992,SHIBOR_1W+利差调整
2011-10-09,4.941481124497992,SHIBOR_1W+利差调整
2011-10-10,4.574781124497992,SHIBOR_1W+利差调整
2011-10-11,4.343981124497992,SHIBOR_1W+利差调整
2011-10-12,3.462281124497992,SHIBOR_1W+利差调整
2011-10-13,3.298457908847185,SHIBOR_1W+利差调整
2011-10-14,3.294504557640751,SHIBOR_1W+利差调整
2011-10-17,3.486481124497992,SHIBOR_1W+利差调整
2011-10-18,3.639781124497992,SHIBOR_1W+利差调整
2011-10-19,3.498704557640751,SHIBOR_1W+利差调整
2011-10-20,3.603981124497992,SHIBOR_1W+利差调整
2011-10-21,3.580681124497992,SHIBOR_1W+利差调整
2011-10-24,3.549781124497992,SHIBOR_1W+利差调整
2011-10-25,4.136757908847185,SHIBOR_1W+利差调整
2011-10-26,4.238181124497992,SHIBOR_1W+利差调整
2011-10-27,4.68870455764075,SHIBOR_1W+利差调整
2011-10-28,5.125681124497992,SHIBOR_1W+利差调整
2011-10-31,5.089781124497992,SHIBOR_1W+利差调整
2011-11-01,4.500681124497992,SHIBOR_1W+利差调整
2011-11-02,3.842281124497992,SHIBOR_1W+利差调整
2011-11-03,3.544504557640751,SHIBOR_1W+利差调整
2011-11-04,3.645304557640751,SHIBOR_1W+利差调整
2011-11-07,3.714781124497992,SHIBOR_1W+利差调整
2011-11-08,3.704781124497992,SHIBOR_1W+利差调整
2011-11-09,3.664781124497992,SHIBOR_1W+利差调整
2011-11-10,3.623181124497992,SHIBOR_1W+利差调整
2011-11-11,3.646481124497992,SHIBOR_1W+利差调整
2011-11-14,3.453181124497992,SHIBOR_1W+利差调整
2011-11-15,3.443981124497992,SHIBOR_1W+利差调整
2011-11-16,3.491481124497992,SHIBOR_1W+利差调整
2011-11-17,3.698981124497992,SHIBOR_1W+利差调整
2011-11-18,3.845881124497992,SHIBOR_1W+利差调整
2011-11-21,4.355681124497992,SHIBOR_1W+利差调整
2011-11-22,4.558181124497992,SHIBOR_1W+利差调整
2011-11-23,4.478981124497992,SHIBOR_1W+利差调整
2011-11-24,4.251481124497992,SHIBOR_1W+利差调整
2011-11-25,4.182281124497992,SHIBOR_1W+利差调整
2011-11-28,4.129781124497992,SHIBOR_1W+利差调整
2011-11-29,3.783981124497992,SHIBOR_1W+利差调整
2011-11-30,4.110681124497992,SHIBOR_1W+利差调整
2011-12-01,4.118181124497991,SHIBOR_1W+利差调整
2011-12-02,3.791081124497992,SHIBOR_1W+利差调整
2011-12-05,3.439781124497992,SHIBOR_1W+利差调整
2011-12-06,3.540681124497992,SHIBOR_1W+利差调整
2011-12-07,3.577281124497992,SHIBOR_1W+利差调整
2011-12-08,3.615681124497992,SHIBOR_1W+利差调整
2011-12-09,3.677281124497992,SHIBOR_1W+利差调整
2011-12-12,3.685681124497992,SHIBOR_1W+利差调整
2011-12-13,3.643981124497992,SHIBOR_1W+利差调整
2011-12-14,3.356481124497992,SHIBOR_1W+利差调整
2011-12-15,3.595681124497992,SHIBOR_1W+利差调整
2011-12-16,3.205057908847185,SHIBOR_1W+利差调整
2011-12-19,3.1545045576407507,SHIBOR_1W+利差调整
2011-12-20,3.367804557640751,SHIBOR_1W+利差调整
2011-12-21,3.745057908847185,SHIBOR_1W+利差调整
2011-12-22,3.919781124497992,SHIBOR_1W+利差调整
2011-12-23,3.885681124497992,SHIBOR_1W+利差调整
2011-12-26,4.242281124497992,SHIBOR_1W+利差调整
2011-12-27,4.530681124497992,SHIBOR_1W+利差调整
2011-12-28,4.875681124497992,SHIBOR_1W+利差调整
2011-12-29,5.56620455764075,SHIBOR_1W+利差调整
2011-12-30,5.727557908847185,SHIBOR_1W+利差调整
2011-12-31,6.476481124497992,SHIBOR_1W+利差调整
2012-01-04,4.167281124497992,SHIBOR_1W+利差调整
2012-01-05,4.650957908847185,SHIBOR_1W+利差调整
2012-01-06,4.44780455764075,SHIBOR_1W+利差调整
2012-01-09,4.654781124497992,SHIBOR_1W+利差调整
2012-01-10,4.248457908847185,SHIBOR_1W+利差调整
2012-01-11,4.142281124497992,SHIBOR_1W+利差调整
2012-01-12,4.312281124497992,SHIBOR_1W+利差调整
2012-01-13,4.984781124497992,SHIBOR_1W+利差调整
2012-01-16,5.731481124497992,SHIBOR_1W+利差调整
2012-01-17,7.558181124497992,SHIBOR_1W+利差调整
2012-01-18,8.046481124497992,SHIBOR_1W+利差调整
2012-01-19,6.158181124497992,SHIBOR_1W+利差调整
2012-01-20,5.138181124497992,SHIBOR_1W+利差调整
2012-01-21,4.077281124497992,SHIBOR_1W+利差调整
2012-01-29,4.377281124497992,SHIBOR_1W+利差调整
2012-01-30,4.492781124497992,SHIBOR_1W+利差调整
2012-01-31,4.460681124497992,SHIBOR_1W+利差调整
2012-02-01,4.503181124497992,SHIBOR_1W+利差调整
2012-02-02,4.473181124497992,SHIBOR_1W+利差调整
2012-02-03,3.458981124497992,SHIBOR_1W+利差调整
2012-02-06,3.588981124497992,SHIBOR_1W+利差调整
2012-02-07,3.647004557640751,SHIBOR_1W+利差调整
2012-02-08,3.857281124497992,SHIBOR_1W+利差调整
2012-02-09,3.817281124497992,SHIBOR_1W+利差调整
2012-02-10,3.787281124497992,SHIBOR_1W+利差调整
2012-02-13,3.797981124497992,SHIBOR_1W+利差调整
2012-02-14,3.916481124497992,SHIBOR_1W+利差调整
2012-02-15,4.031481124497992,SHIBOR_1W+利差调整
2012-02-16,4.475057908847185,SHIBOR_1W+利差调整
2012-02-17,5.32620455764075,SHIBOR_1W+利差调整
2012-02-20,5.49420455764075,SHIBOR_1W+利差调整
2012-02-21,5.2700579088471855,SHIBOR_1W+利差调整
2012-02-22,5.17870455764075,SHIBOR_1W+利差调整
2012-02-23,5.631481124497992,SHIBOR_1W+利差调整
2012-02-24,4.62870455764075,SHIBOR_1W+利差调整
2012-02-27,3.791757908847185,SHIBOR_1W+利差调整
2012-02-28,3.799781124497992,SHIBOR_1W+利差调整
2012-02-29,3.618181124497992,SHIBOR_1W+利差调整
2012-03-01,3.410681124497992,SHIBOR_1W+利差调整
2012-03-02,3.414781124497992,SHIBOR_1W+利差调整
2012-03-05,3.285681124497992,SHIBOR_1W+利差调整
2012-03-06,3.2768045576407507,SHIBOR_1W+利差调整
2012-03-07,3.236481124497992,SHIBOR_1W+利差调整
2012-03-08,3.078981124497992,SHIBOR_1W+利差调整
2012-03-09,3.115304557640751,SHIBOR_1W+利差调整
2012-03-12,2.942281124497992,SHIBOR_1W+利差调整
2012-03-13,3.142281124497992,SHIBOR_1W+利差调整
2012-03-14,3.146481124497992,SHIBOR_1W+利差调整
2012-03-15,3.027281124497992,SHIBOR_1W+利差调整
2012-03-16,3.043981124497992,SHIBOR_1W+利差调整
2012-03-19,3.035304557640751,SHIBOR_1W+利差调整
2012-03-20,3.145304557640751,SHIBOR_1W+利差调整
2012-03-21,3.222804557640751,SHIBOR_1W+利差调整
2012-03-22,3.314781124497992,SHIBOR_1W+利差调整
2012-03-23,3.122557908847185,SHIBOR_1W+利差调整
2012-03-26,3.444781124497992,SHIBOR_1W+利差调整
2012-03-27,3.391204557640751,SHIBOR_1W+利差调整
2012-03-28,3.672004557640751,SHIBOR_1W+利差调整
2012-03-29,3.642404557640751,SHIBOR_1W+利差调整
2012-03-30,3.853704557640751,SHIBOR_1W+利差调整
2012-03-31,3.588257908847185,SHIBOR_1W+利差调整
2012-04-01,3.586481124497992,SHIBOR_1W+利差调整
2012-04-05,4.112804557640751,SHIBOR_1W+利差调整
2012-04-06,4.372281124497992,SHIBOR_1W+利差调整
2012-04-09,3.890681124497992,SHIBOR_1W+利差调整
2012-04-10,3.847281124497992,SHIBOR_1W+利差调整
2012-04-11,3.927281124497992,SHIBOR_1W+利差调整
2012-04-12,3.945681124497992,SHIBOR_1W+利差调整
2012-04-13,3.940681124497992,SHIBOR_1W+利差调整
2012-04-16,3.946481124497992,SHIBOR_1W+利差调整
2012-04-17,3.898181124497992,SHIBOR_1W+利差调整
2012-04-18,3.895281124497992,SHIBOR_1W+利差调整
2012-04-19,3.948981124497992,SHIBOR_1W+利差调整
2012-04-20,4.098981124497992,SHIBOR_1W+利差调整
2012-04-23,3.910681124497992,SHIBOR_1W+利差调整
2012-04-24,3.943181124497992,SHIBOR_1W+利差调整
2012-04-25,4.059781124497992,SHIBOR_1W+利差调整
2012-04-26,4.117281124497992,SHIBOR_1W+利差调整
2012-04-27,4.018981124497992,SHIBOR_1W+利差调整
2012-04-28,3.926081124497992,SHIBOR_1W+利差调整
2012-05-02,3.946481124497992,SHIBOR_1W+利差调整
2012-05-03,3.999381124497992,SHIBOR_1W+利差调整
2012-05-04,3.975681124497992,SHIBOR_1W+利差调整
2012-05-07,3.919381124497992,SHIBOR_1W+利差调整
2012-05-08,3.838181124497992,SHIBOR_1W+利差调整
2012-05-09,3.457281124497992,SHIBOR_1W+利差调整
2012-05-10,3.372281124497992,SHIBOR_1W+利差调整
2012-05-11,3.333181124497992,SHIBOR_1W+利差调整
2012-05-14,3.289781124497992,SHIBOR_1W+利差调整
2012-05-15,2.975681124497992,SHIBOR_1W+利差调整
2012-05-16,2.933181124497992,SHIBOR_1W+利差调整
2012-05-17,2.826481124497992,SHIBOR_1W+利差调整
2012-05-18,2.832281124497992,SHIBOR_1W+利差调整
2012-05-21,2.820681124497992,SHIBOR_1W+利差调整
2012-05-22,2.838981124497992,SHIBOR_1W+利差调整
2012-05-23,2.566081124497992,SHIBOR_1W+利差调整
2012-05-24,2.374181124497992,SHIBOR_1W+利差调整
2012-05-25,2.649257908847185,SHIBOR_1W+利差调整
2012-05-28,2.642281124497992,SHIBOR_1W+利差调整
2012-05-29,2.719781124497992,SHIBOR_1W+利差调整
2012-05-30,2.468181124497992,SHIBOR_1W+利差调整
2012-05-31,2.283981124497992,SHIBOR_1W+利差调整
2012-06-01,2.490681124497992,SHIBOR_1W+利差调整
2012-06-04,2.664781124497992,SHIBOR_1W+利差调整
2012-06-05,2.743457908847185,SHIBOR_1W+利差调整
2012-06-06,2.713181124497992,SHIBOR_1W+利差调整
2012-06-07,2.821481124497992,SHIBOR_1W+利差调整
2012-06-08,2.603181124497992,SHIBOR_1W+利差调整
2012-06-11,2.562157908847185,SHIBOR_1W+利差调整
2012-06-12,2.678981124497992,SHIBOR_1W+利差调整
2012-06-13,2.834781124497992,SHIBOR_1W+利差调整
2012-06-14,2.841481124497992,SHIBOR_1W+利差调整
2012-06-15,2.866081124497992,SHIBOR_1W+利差调整
2012-06-18,2.703704557640751,SHIBOR_1W+利差调整
2012-06-19,3.070681124497992,SHIBOR_1W+利差调整
2012-06-20,3.562781124497992,SHIBOR_1W+利差调整
2012-06-21,4.454781124497992,SHIBOR_1W+利差调整
2012-06-25,4.363981124497992,SHIBOR_1W+利差调整
2012-06-26,4.426481124497992,SHIBOR_1W+利差调整
2012-06-27,4.317557908847185,SHIBOR_1W+利差调整
2012-06-28,4.071481124497992,SHIBOR_1W+利差调整
2012-06-29,4.254781124497992,SHIBOR_1W+利差调整
2012-07-02,4.303181124497992,SHIBOR_1W+利差调整
2012-07-03,4.311481124497992,SHIBOR_1W+利差调整
2012-07-04,4.002281124497992,SHIBOR_1W+利差调整
2012-07-05,4.136481124497992,SHIBOR_1W+利差调整
2012-07-06,3.577281124497992,SHIBOR_1W+利差调整
2012-07-09,3.490681124497992,SHIBOR_1W+利差调整
2012-07-10,3.460681124497992,SHIBOR_1W+利差调整
2012-07-11,3.4130579088471853,SHIBOR_1W+利差调整
2012-07-12,3.337281124497992,SHIBOR_1W+利差调整
2012-07-13,3.478457908847185,SHIBOR_1W+利差调整
2012-07-16,3.421357908847185,SHIBOR_1W+利差调整
2012-07-17,3.423581124497992,SHIBOR_1W+利差调整
2012-07-18,3.596481124497992,SHIBOR_1W+利差调整
2012-07-19,3.668981124497992,SHIBOR_1W+利差调整
2012-07-20,3.710681124497992,SHIBOR_1W+利差调整
2012-07-23,3.699781124497992,SHIBOR_1W+利差调整
2012-07-24,3.518181124497992,SHIBOR_1W+利差调整
2012-07-25,3.4845045576407507,SHIBOR_1W+利差调整
2012-07-26,3.523181124497992,SHIBOR_1W+利差调整
2012-07-27,3.255681124497992,SHIBOR_1W+利差调整
2012-07-30,3.269781124497992,SHIBOR_1W+利差调整
2012-07-31,3.497557908847185,SHIBOR_1W+利差调整
2012-08-01,3.564504557640751,SHIBOR_1W+利差调整
2012-08-02,3.645681124497992,SHIBOR_1W+利差调整
2012-08-03,3.538704557640751,SHIBOR_1W+利差调整
2012-08-06,3.546481124497992,SHIBOR_1W+利差调整
2012-08-07,3.403981124497992,SHIBOR_1W+利差调整
2012-08-08,3.399781124497992,SHIBOR_1W+利差调整
2012-08-09,3.458704557640751,SHIBOR_1W+利差调整
2012-08-10,3.44700455764075,SHIBOR_1W+利差调整
2012-08-13,3.48530455764075,SHIBOR_1W+利差调整
2012-08-14,3.488181124497992,SHIBOR_1W+利差调整
2012-08-15,3.5470045576407507,SHIBOR_1W+利差调整
2012-08-16,3.672004557640751,SHIBOR_1W+利差调整
2012-08-17,4.048981124497992,SHIBOR_1W+利差调整
2012-08-20,3.731757908847185,SHIBOR_1W+利差调整
2012-08-21,3.892281124497992,SHIBOR_1W+利差调整
2012-08-22,3.946481124497992,SHIBOR_1W+利差调整
2012-08-23,3.946757908847185,SHIBOR_1W+利差调整
2012-08-24,3.767004557640751,SHIBOR_1W+利差调整
2012-08-27,3.597281124497992,SHIBOR_1W+利差调整
2012-08-28,3.228181124497992,SHIBOR_1W+利差调整
2012-08-29,3.674904557640751,SHIBOR_1W+利差调整
2012-08-30,3.730681124497992,SHIBOR_1W+利差调整
2012-08-31,3.657281124497992,SHIBOR_1W+利差调整
2012-09-03,3.538181124497992,SHIBOR_1W+利差调整
2012-09-04,2.649257908847185,SHIBOR_1W+利差调整
2012-09-05,3.573981124497992,SHIBOR_1W+利差调整
2012-09-06,3.5487045576407508,SHIBOR_1W+利差调整
2012-09-07,3.537281124497992,SHIBOR_1W+利差调整
2012-09-10,3.149257908847185,SHIBOR_1W+利差调整
2012-09-11,3.144057908847185,SHIBOR_1W+利差调整
2012-09-12,3.581081124497992,SHIBOR_1W+利差调整
2012-09-13,3.581481124497992,SHIBOR_1W+利差调整
2012-09-14,3.509781124497992,SHIBOR_1W+利差调整
2012-09-17,3.389781124497992,SHIBOR_1W+利差调整
2012-09-18,3.287281124497992,SHIBOR_1W+利差调整
2012-09-19,3.448181124497992,SHIBOR_1W+利差调整
2012-09-20,4.053981124497992,SHIBOR_1W+利差调整
2012-09-21,4.572281124497992,SHIBOR_1W+利差调整
2012-09-24,4.643981124497992,SHIBOR_1W+利差调整
2012-09-25,4.887281124497992,SHIBOR_1W+利差调整
2012-09-26,3.888704557640751,SHIBOR_1W+利差调整
2012-09-27,3.915681124497992,SHIBOR_1W+利差调整
2012-09-28,2.973981124497992,SHIBOR_1W+利差调整
2012-09-29,3.333181124497992,SHIBOR_1W+利差调整
2012-10-08,3.958981124497992,SHIBOR_1W+利差调整
2012-10-09,3.897281124497992,SHIBOR_1W+利差调整
2012-10-10,3.306481124497992,SHIBOR_1W+利差调整
2012-10-11,3.307281124497992,SHIBOR_1W+利差调整
2012-10-12,3.318981124497992,SHIBOR_1W+利差调整
2012-10-15,2.920681124497992,SHIBOR_1W+利差调整
2012-10-16,2.939781124497992,SHIBOR_1W+利差调整
2012-10-17,2.997281124497992,SHIBOR_1W+利差调整
2012-10-18,2.826481124497992,SHIBOR_1W+利差调整
2012-10-19,2.833281124497992,SHIBOR_1W+利差调整
2012-10-22,2.853981124497992,SHIBOR_1W+利差调整
2012-10-23,3.051481124497992,SHIBOR_1W+利差调整
2012-10-24,3.293181124497992,SHIBOR_1W+利差调整
2012-10-25,3.763981124497992,SHIBOR_1W+利差调整
2012-10-26,3.733181124497992,SHIBOR_1W+利差调整
2012-10-29,4.342557908847185,SHIBOR_1W+利差调整
2012-10-30,3.383104557640751,SHIBOR_1W+利差调整
2012-10-31,3.3650579088471853,SHIBOR_1W+利差调整
2012-11-01,3.569057908847185,SHIBOR_1W+利差调整
2012-11-02,3.573457908847185,SHIBOR_1W+利差调整
2012-11-05,3.477281124497992,SHIBOR_1W+利差调整
2012-11-06,3.341681124497992,SHIBOR_1W+利差调整
2012-11-07,3.269381124497992,SHIBOR_1W+利差调整
2012-11-08,3.425681124497992,SHIBOR_1W+利差调整
2012-11-09,3.259781124497992,SHIBOR_1W+利差调整
2012-11-12,3.228981124497992,SHIBOR_1W+利差调整
2012-11-13,3.297257908847185,SHIBOR_1W+利差调整
2012-11-14,3.495304557640751,SHIBOR_1W+利差调整
2012-11-15,3.463181124497992,SHIBOR_1W+利差调整
2012-11-16,3.054504557640751,SHIBOR_1W+利差调整
2012-11-19,3.350681124497992,SHIBOR_1W+利差调整
2012-11-20,3.488981124497992,SHIBOR_1W+利差调整
2012-11-21,3.343981124497992,SHIBOR_1W+利差调整
2012-11-22,3.364781124497992,SHIBOR_1W+利差调整
2012-11-23,2.993181124497992,SHIBOR_1W+利差调整
2012-11-26,2.992281124497992,SHIBOR_1W+利差调整
2012-11-27,3.017281124497992,SHIBOR_1W+利差调整
2012-11-28,3.508181124497992,SHIBOR_1W+利差调整
2012-11-29,3.487281124497992,SHIBOR_1W+利差调整
2012-11-30,3.533457908847185,SHIBOR_1W+利差调整
2012-12-03,3.503681124497992,SHIBOR_1W+利差调整
2012-12-04,3.029481124497992,SHIBOR_1W+利差调整
2012-12-05,2.946481124497992,SHIBOR_1W+利差调整
2012-12-06,3.029481124497992,SHIBOR_1W+利差调整
2012-12-07,3.200481124497992,SHIBOR_1W+利差调整
2012-12-10,3.170481124497992,SHIBOR_1W+利差调整
2012-12-11,3.154757908847185,SHIBOR_1W+利差调整
2012-12-12,3.162481124497992,SHIBOR_1W+利差调整
2012-12-13,2.806481124497992,SHIBOR_1W+利差调整
2012-12-14,3.146481124497992,SHIBOR_1W+利差调整
2012-12-17,3.164981124497992,SHIBOR_1W+利差调整
2012-12-18,3.145481124497992,SHIBOR_1W+利差调整
2012-12-19,3.189481124497992,SHIBOR_1W+利差调整
2012-12-20,3.596481124497992,SHIBOR_1W+利差调整
2012-12-21,3.542481124497992,SHIBOR_1W+利差调整
