date,index_close,pe_ttm_index,pe_ttm_median,pb_index,pb_median
2014-12-30,,13.71,13.71,1.95,2.95
2014-12-31,,14.01,14.01,1.99,2.99
2015-01-05,,14.52,14.52,2.06,3.05
2015-01-06,,14.56,14.56,2.06,3.08
2015-01-07,,14.61,14.61,2.07,3.08
2015-01-08,,14.26,14.26,2.02,3.09
2015-01-09,,14.25,14.25,2.02,3.05
2015-01-12,,14.05,14.05,1.99,3.02
2015-01-13,,14.08,14.08,1.99,3.06
2015-01-14,,14.04,14.04,1.99,3.07
2015-01-15,,14.53,14.53,2.05,3.1
2015-01-16,,14.7,14.7,2.08,3.14
2015-01-19,,13.57,13.57,1.92,2.97
2015-01-20,,13.79,13.79,1.95,3.07
2015-01-21,,14.45,14.45,2.04,3.15
2015-01-22,,14.51,14.51,2.05,3.2
2015-01-23,,14.52,14.52,2.05,3.17
2015-01-26,,14.59,14.59,2.06,3.23
2015-01-27,,14.55,14.55,2.05,3.24
2015-01-28,,14.3,14.3,2.02,3.23
2015-01-29,,14.11,14.11,1.99,3.19
2015-01-30,,13.89,13.89,1.96,3.16
2015-02-02,,13.54,13.54,1.91,3.15
2015-02-03,,13.89,13.89,1.96,3.2
2015-02-04,,13.74,13.74,1.94,3.18
2015-02-05,,13.59,13.59,1.92,3.17
2015-02-06,,13.33,13.33,1.88,3.1
2015-02-09,,13.42,13.42,1.89,3.1
2015-02-10,,13.65,13.65,1.93,3.16
2015-02-11,,13.75,13.75,1.94,3.18
2015-02-12,,13.81,13.81,1.94,3.19
2015-02-13,,13.94,13.94,1.96,3.24
2015-02-16,,14.05,14.05,1.97,3.28
2015-02-17,,14.17,14.17,1.99,3.29
2015-02-25,,14.07,14.07,1.97,3.29
2015-02-26,,14.37,14.37,2.01,3.34
2015-02-27,,14.41,14.41,2.02,3.34
2015-03-02,,14.56,14.56,2.04,3.41
2015-03-03,,14.2,14.2,1.99,3.36
2015-03-04,,14.29,14.29,2.0,3.42
2015-03-05,,14.14,14.14,1.98,3.42
2015-03-06,,14.07,14.07,1.97,3.38
2015-03-09,,14.35,14.35,2.01,3.43
2015-03-10,,14.26,14.26,1.99,3.47
2015-03-11,,14.29,14.29,2.0,3.43
2015-03-12,,14.56,14.56,2.04,3.45
2015-03-13,,14.64,14.64,2.05,3.47
2015-03-16,,14.96,14.96,2.09,3.58
2015-03-17,,15.17,15.17,2.12,3.63
2015-03-18,,15.5,15.5,2.17,3.7
2015-03-19,,15.48,15.48,2.16,3.71
2015-03-20,,15.64,15.64,2.18,3.74
2015-03-23,,16.04,16.04,2.23,3.83
2015-03-24,,16.1,16.1,2.23,3.85
2015-03-25,,15.96,15.96,2.2,3.87
2015-03-26,,16.02,16.02,2.21,3.83
2015-03-27,,16.27,16.27,2.2,3.86
2015-03-30,,16.71,16.71,2.25,3.94
2015-03-31,,16.57,16.57,2.23,3.9
2015-04-01,,16.84,16.84,2.26,3.98
2015-04-02,,16.89,16.89,2.27,4.03
2015-04-03,,17.01,17.01,2.28,4.08
2015-04-07,,17.43,17.43,2.34,4.17
2015-04-08,,17.58,17.58,2.36,4.14
2015-04-09,,17.41,17.41,2.34,4.17
2015-04-10,,17.77,17.77,2.38,4.22
2015-04-13,,18.16,18.16,2.43,4.27
2015-04-14,,18.19,18.19,2.44,4.28
2015-04-15,,17.96,17.96,2.41,4.16
2015-04-16,,18.44,18.44,2.47,4.22
2015-04-17,,18.79,18.79,2.52,4.26
2015-04-20,,18.42,18.42,2.47,4.16
2015-04-21,,18.78,18.78,2.51,4.31
2015-04-22,,19.18,19.18,2.57,4.41
2015-04-23,,19.17,19.17,2.57,4.43
2015-04-24,,19.04,19.04,2.55,4.39
2015-04-27,,19.62,19.62,2.62,4.47
2015-04-28,,19.56,19.56,2.58,4.3
2015-04-29,,19.39,19.39,2.55,4.33
2015-04-30,,18.97,18.97,2.47,4.29
2015-05-04,,19.11,19.11,2.49,4.34
2015-05-05,,18.35,18.35,2.39,4.17
2015-05-06,,18.11,18.11,2.36,4.07
2015-05-07,,17.7,17.7,2.3,3.99
2015-05-08,,18.1,18.1,2.35,4.14
2015-05-11,,18.62,18.62,2.42,4.31
2015-05-12,,18.87,18.87,2.45,4.39
2015-05-13,,18.77,18.77,2.44,4.47
2015-05-14,,18.73,18.73,2.44,4.43
2015-05-15,,18.41,18.41,2.4,4.38
2015-05-18,,18.3,18.3,2.38,4.4
2015-05-19,,18.87,18.87,2.45,4.52
2015-05-20,,19.0,19.0,2.47,4.56
2015-05-21,,19.26,19.26,2.5,4.71
2015-05-22,,19.73,19.73,2.56,4.83
2015-05-25,,20.31,20.31,2.64,4.94
2015-05-26,,20.68,20.68,2.68,5.07
2015-05-27,,20.7,20.7,2.69,5.06
2015-05-28,,19.38,19.38,2.51,4.79
2015-05-29,,19.41,19.41,2.52,4.81
2015-06-01,,20.39,20.39,2.64,5.02
2015-06-02,,20.74,20.74,2.68,5.23
2015-06-03,,20.72,20.72,2.68,5.24
2015-06-04,,20.92,20.92,2.71,5.26
2015-06-05,,21.16,21.16,2.74,5.34
2015-06-08,,21.85,21.85,2.82,5.38
2015-06-09,,21.72,21.72,2.8,5.37
2015-06-10,,21.68,21.68,2.8,5.41
2015-06-11,,21.68,21.68,2.8,5.49
2015-06-12,,21.85,21.85,2.82,5.6
2015-06-15,,21.82,21.82,2.82,5.69
2015-06-16,,21.11,21.11,2.73,5.46
2015-06-17,,21.46,21.46,2.78,5.57
2015-06-18,,20.61,20.61,2.67,5.44
2015-06-19,,19.37,19.37,2.51,5.03
2015-06-23,,19.9,19.9,2.58,5.08
2015-06-24,,20.38,20.38,2.64,5.22
2015-06-25,,19.69,19.69,2.55,5.01
2015-06-26,,18.24,18.24,2.36,4.57
2015-06-29,,17.71,17.71,2.29,4.28
2015-06-30,,18.78,18.78,2.43,4.49
2015-07-01,,17.82,17.82,2.32,4.3
2015-07-02,,17.35,17.35,2.26,3.93
2015-07-03,,16.44,16.44,2.15,3.69
2015-07-06,,17.03,17.03,2.23,3.64
2015-07-07,,16.96,16.96,2.23,3.4
2015-07-08,,16.05,16.05,2.11,3.24
2015-07-09,,16.9,16.9,2.23,3.44
2015-07-10,,17.6,17.6,2.33,3.68
2015-07-13,,17.87,17.87,2.36,3.93
2015-07-14,,17.52,17.52,2.32,3.92
2015-07-15,,17.09,17.09,2.26,3.71
2015-07-16,,17.17,17.17,2.28,3.81
2015-07-17,,17.69,17.69,2.35,4.05
2015-07-20,,17.77,17.77,2.36,4.07
2015-07-21,,17.79,17.79,2.37,4.11
2015-07-22,,17.77,17.77,2.37,4.15
2015-07-23,,18.12,18.12,2.42,4.25
2015-07-24,,17.79,17.79,2.38,4.17
2015-07-27,,16.31,16.31,2.18,3.81
2015-07-28,,16.15,16.15,2.16,3.75
2015-07-29,,16.62,16.62,2.23,3.92
2015-07-30,,16.23,16.23,2.17,3.79
2015-07-31,,16.14,16.14,2.16,3.81
2015-08-03,,16.11,16.11,2.15,3.75
2015-08-04,,16.61,16.61,2.22,3.99
2015-08-05,,16.28,16.28,2.17,3.93
2015-08-06,,16.11,16.11,2.15,3.88
2015-08-07,,16.43,16.43,2.2,4.02
2015-08-10,,17.14,17.14,2.29,4.21
2015-08-11,,17.08,17.08,2.28,4.23
2015-08-12,,16.87,16.87,2.26,4.17
2015-08-13,,17.12,17.12,2.29,4.31
2015-08-14,,17.11,17.11,2.29,4.36
2015-08-17,,17.13,17.13,2.3,4.41
2015-08-18,,16.17,16.17,2.17,4.05
2015-08-19,,16.32,16.32,2.19,4.12
2015-08-20,,15.8,15.8,2.12,3.95
2015-08-21,,15.11,15.11,2.03,3.69
2015-08-24,,13.76,13.76,1.85,3.35
2015-08-25,,12.72,12.72,1.71,3.05
2015-08-26,,12.61,12.61,1.7,2.9
2015-08-27,,13.17,13.17,1.78,3.05
2015-08-28,,13.78,13.78,1.83,3.28
2015-08-31,,13.58,13.58,1.81,3.2
2015-09-01,,13.56,13.56,1.81,2.99
2015-09-02,,13.71,13.71,1.83,3.0
2015-09-07,,13.23,13.23,1.76,3.0
2015-09-08,,13.54,13.54,1.8,3.11
2015-09-09,,13.8,13.8,1.84,3.22
2015-09-10,,13.63,13.63,1.81,3.14
2015-09-11,,13.59,13.59,1.81,3.17
2015-09-14,,13.25,13.25,1.76,2.93
2015-09-15,,12.8,12.8,1.7,2.77
2015-09-16,,13.37,13.37,1.78,3.0
2015-09-17,,13.1,13.1,1.74,2.91
2015-09-18,,13.14,13.14,1.75,2.95
2015-09-21,,13.36,13.36,1.78,3.06
2015-09-22,,13.48,13.48,1.79,3.1
2015-09-23,,13.2,13.2,1.76,3.04
2015-09-24,,13.29,13.29,1.77,3.08
2015-09-25,,13.1,13.1,1.74,2.98
2015-09-28,,13.14,13.14,1.75,3.01
2015-09-29,,12.89,12.89,1.72,2.93
2015-09-30,,12.96,12.96,1.73,2.95
2015-10-08,,13.34,13.34,1.78,3.09
2015-10-09,,13.51,13.51,1.8,3.16
2015-10-12,,13.93,13.93,1.86,3.28
2015-10-13,,13.94,13.94,1.86,3.33
2015-10-14,,13.8,13.8,1.84,3.28
2015-10-15,,14.09,14.09,1.88,3.38
2015-10-16,,14.28,14.28,1.9,3.45
2015-10-19,,14.28,14.28,1.9,3.44
2015-10-20,,14.43,14.43,1.93,3.52
2015-10-21,,14.06,14.06,1.87,3.26
2015-10-22,,14.24,14.24,1.9,3.37
2015-10-23,,14.41,14.41,1.92,3.45
2015-10-26,,14.51,14.51,1.92,3.49
2015-10-27,,14.51,14.51,1.92,3.54
2015-10-28,,14.24,14.24,1.89,3.45
2015-10-29,,14.31,14.31,1.9,3.46
2015-10-30,,14.51,14.51,1.88,3.41
2015-11-02,,14.13,14.13,1.83,3.39
2015-11-03,,14.08,14.08,1.83,3.37
2015-11-04,,14.71,14.71,1.91,3.56
2015-11-05,,14.97,14.97,1.94,3.58
2015-11-06,,15.27,15.27,1.98,3.65
2015-11-09,,15.53,15.53,2.01,3.68
2015-11-10,,15.5,15.5,2.01,3.66
2015-11-11,,15.52,15.52,2.01,3.71
2015-11-12,,15.4,15.4,1.99,3.72
2015-11-13,,15.21,15.21,1.97,3.64
2015-11-16,,15.32,15.32,1.98,3.7
2015-11-17,,15.29,15.29,1.98,3.67
2015-11-18,,15.14,15.14,1.96,3.63
2015-11-19,,15.36,15.36,1.99,3.69
2015-11-20,,15.38,15.38,1.99,3.72
2015-11-23,,15.3,15.3,1.98,3.72
2015-11-24,,15.32,15.32,1.98,3.75
2015-11-25,,15.45,15.45,2.0,3.81
2015-11-26,,15.38,15.38,1.99,3.79
2015-11-27,,14.57,14.57,1.88,3.55
2015-11-30,,14.62,14.62,1.89,3.55
2015-12-01,,14.67,14.67,1.9,3.6
2015-12-02,,15.08,15.08,1.95,3.56
2015-12-03,,15.3,15.3,1.98,3.65
2015-12-04,,15.01,15.01,1.94,3.62
2015-12-07,,15.04,15.04,1.94,3.65
2015-12-08,,14.76,14.76,1.91,3.54
2015-12-09,,14.78,14.78,1.91,3.5
2015-12-10,,14.72,14.72,1.9,3.49
2015-12-11,,14.64,14.64,1.89,3.46
2015-12-14,,15.26,15.26,1.97,3.68
2015-12-15,,15.22,15.22,1.97,3.66
2015-12-16,,15.24,15.24,1.97,3.69
2015-12-17,,15.51,15.51,2.0,3.75
2015-12-18,,15.53,15.53,2.0,3.71
2015-12-21,,15.82,15.82,2.04,3.8
2015-12-22,,15.86,15.86,2.04,3.85
2015-12-23,,15.8,15.8,2.04,3.8
2015-12-24,,15.69,15.69,2.02,3.79
2015-12-25,,15.68,15.68,2.03,3.81
2015-12-28,,15.29,15.29,1.97,3.71
2015-12-29,,15.42,15.42,1.99,3.74
2015-12-30,,15.44,15.44,1.99,3.75
2015-12-31,,15.35,15.35,1.97,3.7
2016-01-04,,14.33,14.33,1.84,3.37
2016-01-05,,14.3,14.3,1.83,3.34
2016-01-06,,14.57,14.57,1.87,3.41
2016-01-07,,13.6,13.6,1.74,3.15
2016-01-08,,13.87,13.87,1.78,3.19
2016-01-11,,13.17,13.17,1.69,3.0
2016-01-12,,13.22,13.22,1.69,2.97
2016-01-13,,12.94,12.94,1.66,2.85
2016-01-14,,13.19,13.19,1.69,2.95
2016-01-15,,12.76,12.76,1.64,2.8
2016-01-18,,12.81,12.81,1.64,2.81
2016-01-19,,13.19,13.19,1.69,2.93
2016-01-20,,13.05,13.05,1.67,2.92
2016-01-21,,12.66,12.66,1.62,2.78
2016-01-22,,12.81,12.81,1.63,2.84
2016-01-25,,12.88,12.88,1.64,2.85
2016-01-26,,12.08,12.08,1.54,2.63
2016-01-27,,12.03,12.03,1.53,2.63
2016-01-28,,11.72,11.72,1.49,2.51
2016-01-29,,12.07,12.07,1.54,2.6
2016-02-01,,11.93,11.93,1.51,2.59
2016-02-02,,12.19,12.19,1.55,2.68
2016-02-03,,12.13,12.13,1.54,2.69
2016-02-04,,12.29,12.29,1.56,2.74
2016-02-05,,12.21,12.21,1.55,2.69
2016-02-15,,12.13,12.13,1.54,2.67
2016-02-16,,12.51,12.51,1.59,2.79
2016-02-17,,12.63,12.63,1.6,2.82
2016-02-18,,12.59,12.59,1.59,2.82
2016-02-19,,12.57,12.57,1.59,2.83
2016-02-22,,12.86,12.86,1.63,2.89
2016-02-23,,12.74,12.74,1.61,2.88
2016-02-24,,12.82,12.82,1.62,2.91
2016-02-25,,12.04,12.04,1.52,2.65
2016-02-26,,12.15,12.15,1.54,2.68
2016-02-29,,11.83,11.83,1.5,2.52
2016-03-01,,12.03,12.03,1.52,2.59
2016-03-02,,12.51,12.51,1.58,2.73
2016-03-03,,12.55,12.55,1.59,2.75
2016-03-04,,12.66,12.66,1.6,2.69
2016-03-07,,12.72,12.72,1.61,2.74
2016-03-08,,12.74,12.74,1.61,2.75
2016-03-09,,12.6,12.6,1.6,2.66
2016-03-10,,12.36,12.36,1.57,2.62
2016-03-11,,12.38,12.38,1.57,2.62
2016-03-14,,12.59,12.59,1.6,2.7
2016-03-15,,12.6,12.6,1.59,2.68
2016-03-16,,12.65,12.65,1.6,2.65
2016-03-17,,12.82,12.82,1.62,2.72
2016-03-18,,13.04,13.04,1.64,2.81
2016-03-21,,13.29,13.29,1.68,2.88
2016-03-22,,13.21,13.21,1.67,2.87
2016-03-23,,13.26,13.26,1.67,2.88
2016-03-24,,13.11,13.11,1.64,2.82
2016-03-25,,13.19,13.19,1.65,2.85
2016-03-28,,13.1,13.1,1.64,2.81
2016-03-29,,12.95,12.95,1.62,2.77
2016-03-30,,13.23,13.23,1.66,2.87
2016-03-31,,13.28,13.28,1.64,2.88
2016-04-01,,13.3,13.3,1.64,2.9
2016-04-05,,13.48,13.48,1.67,2.95
2016-04-06,,13.47,13.47,1.66,2.97
2016-04-07,,13.29,13.29,1.64,2.92
2016-04-08,,13.19,13.19,1.63,2.88
2016-04-11,,13.39,13.39,1.65,2.95
2016-04-12,,13.35,13.35,1.64,2.93
2016-04-13,,13.53,13.53,1.67,3.0
2016-04-14,,13.59,13.59,1.68,3.01
2016-04-15,,13.6,13.6,1.67,3.01
2016-04-18,,13.43,13.43,1.65,2.94
2016-04-19,,13.46,13.46,1.65,2.98
2016-04-20,,13.17,13.17,1.61,2.88
2016-04-21,,13.08,13.08,1.6,2.84
2016-04-22,,13.15,13.15,1.61,2.86
2016-04-25,,13.11,13.11,1.6,2.82
2016-04-26,,13.18,13.18,1.61,2.82
2016-04-27,,13.13,13.13,1.6,2.79
2016-04-28,,13.08,13.08,1.59,2.78
2016-04-29,,13.11,13.11,1.57,2.8
2016-05-03,,13.31,13.31,1.58,2.85
2016-05-04,,13.28,13.28,1.58,2.85
2016-05-05,,13.32,13.32,1.58,2.85
2016-05-06,,12.97,12.97,1.54,2.76
2016-05-09,,12.67,12.67,1.51,2.66
2016-05-10,,12.68,12.68,1.51,2.68
2016-05-11,,12.73,12.73,1.52,2.67
2016-05-12,,12.75,12.75,1.52,2.67
2016-05-13,,12.71,12.71,1.51,2.67
2016-05-16,,12.8,12.8,1.52,2.71
2016-05-17,,12.77,12.77,1.52,2.7
2016-05-18,,12.65,12.65,1.51,2.65
2016-05-19,,12.66,12.66,1.51,2.66
2016-05-20,,12.74,12.74,1.52,2.69
2016-05-23,,12.8,12.8,1.52,2.72
2016-05-24,,12.71,12.71,1.51,2.69
2016-05-25,,12.68,12.68,1.51,2.68
2016-05-26,,12.71,12.71,1.51,2.7
2016-05-27,,12.71,12.71,1.51,2.69
2016-05-30,,12.73,12.73,1.51,2.68
2016-05-31,,13.13,13.13,1.56,2.78
2016-06-01,,13.11,13.11,1.56,2.78
2016-06-02,,13.15,13.15,1.56,2.79
2016-06-03,,13.22,13.22,1.57,2.82
2016-06-06,,13.22,13.22,1.57,2.79
2016-06-07,,13.22,13.22,1.57,2.79
2016-06-08,,13.17,13.17,1.57,2.77
2016-06-13,,12.96,12.96,1.54,2.75
2016-06-14,,12.99,12.99,1.54,2.74
2016-06-15,,13.18,13.18,1.57,2.81
2016-06-16,,13.1,13.1,1.56,2.78
2016-06-17,,13.16,13.16,1.57,2.82
2016-06-20,,13.18,13.18,1.57,2.83
2016-06-21,,13.13,13.13,1.56,2.82
2016-06-22,,13.26,13.26,1.58,2.86
2016-06-23,,13.22,13.22,1.57,2.86
2016-06-24,,13.05,13.05,1.56,2.81
2016-06-27,,13.22,13.22,1.58,2.89
2016-06-28,,13.3,13.3,1.59,2.93
2016-06-29,,13.36,13.36,1.6,2.94
2016-06-30,,13.35,13.35,1.6,2.94
2016-07-01,,13.35,13.35,1.6,2.93
2016-07-04,,13.56,13.56,1.63,2.99
2016-07-05,,13.6,13.6,1.63,2.99
2016-07-06,,13.64,13.64,1.64,3.01
2016-07-07,,13.63,13.63,1.64,3.03
2016-07-08,,13.52,13.52,1.64,3.03
2016-07-11,,13.6,13.6,1.64,3.03
2016-07-12,,13.87,13.87,1.67,3.08
2016-07-13,,13.94,13.94,1.69,3.09
2016-07-14,,13.9,13.9,1.68,3.08
2016-07-15,,13.91,13.91,1.69,3.06
2016-07-18,,13.88,13.88,1.68,3.04
2016-07-19,,13.84,13.84,1.68,3.06
2016-07-20,,13.79,13.79,1.67,3.06
2016-07-21,,13.84,13.84,1.68,3.07
2016-07-22,,13.75,13.75,1.66,3.05
2016-07-25,,13.79,13.79,1.66,3.03
2016-07-26,,13.95,13.95,1.68,3.07
2016-07-27,,13.7,13.7,1.65,2.98
2016-07-28,,13.71,13.71,1.65,3.01
2016-07-29,,13.7,13.7,1.65,2.99
2016-08-01,,13.63,13.63,1.63,2.93
2016-08-02,,13.67,13.67,1.64,2.97
2016-08-03,,13.7,13.7,1.64,3.0
2016-08-04,,13.73,13.73,1.65,3.02
2016-08-05,,13.71,13.71,1.64,3.0
2016-08-08,,13.84,13.84,1.66,3.01
2016-08-09,,13.93,13.93,1.67,3.03
2016-08-10,,13.89,13.89,1.66,3.01
2016-08-11,,13.85,13.85,1.66,2.96
2016-08-12,,14.09,14.09,1.69,3.01
2016-08-15,,14.46,14.46,1.73,3.08
2016-08-16,,14.37,14.37,1.72,3.11
2016-08-17,,14.36,14.36,1.72,3.1
2016-08-18,,14.3,14.3,1.71,3.12
2016-08-19,,14.31,14.31,1.72,3.1
2016-08-22,,14.22,14.22,1.7,3.07
2016-08-23,,14.26,14.26,1.7,3.06
2016-08-24,,14.22,14.22,1.7,3.05
2016-08-25,,14.14,14.14,1.69,3.02
2016-08-26,,14.25,14.25,1.68,3.02
2016-08-29,,14.33,14.33,1.68,3.03
2016-08-30,,14.35,14.35,1.68,3.01
2016-08-31,,14.4,14.4,1.68,3.02
2016-09-01,,14.3,14.3,1.66,2.99
2016-09-02,,14.32,14.32,1.66,3.0
2016-09-05,,14.35,14.35,1.67,3.01
2016-09-06,,14.44,14.44,1.68,3.08
2016-09-07,,14.44,14.44,1.68,3.07
2016-09-08,,14.45,14.45,1.68,3.06
2016-09-09,,14.37,14.37,1.67,3.04
2016-09-12,,14.11,14.11,1.64,2.97
2016-09-13,,14.1,14.1,1.64,2.98
2016-09-14,,14.0,14.0,1.62,2.96
2016-09-19,,14.1,14.1,1.64,2.99
2016-09-20,,14.08,14.08,1.63,2.98
2016-09-21,,14.11,14.11,1.64,2.98
2016-09-22,,14.21,14.21,1.65,3.0
2016-09-23,,14.17,14.17,1.64,2.98
2016-09-26,,13.94,13.94,1.62,2.9
2016-09-27,,14.03,14.03,1.63,2.93
2016-09-28,,13.99,13.99,1.62,2.92
2016-09-29,,14.04,14.04,1.63,2.94
2016-09-30,,14.08,14.08,1.63,2.96
2016-10-10,,14.26,14.26,1.66,3.0
2016-10-11,,14.32,14.32,1.66,3.02
2016-10-12,,14.29,14.29,1.66,3.01
2016-10-13,,14.29,14.29,1.66,3.03
2016-10-14,,14.3,14.3,1.66,3.02
2016-10-17,,14.18,14.18,1.65,2.98
2016-10-18,,14.38,14.38,1.67,3.03
2016-10-19,,14.37,14.37,1.66,3.01
2016-10-20,,14.38,14.38,1.67,3.01
2016-10-21,,14.4,14.4,1.67,3.0
2016-10-24,,14.56,14.56,1.69,3.04
2016-10-25,,14.52,14.52,1.69,3.02
2016-10-26,,14.45,14.45,1.68,3.01
2016-10-27,,14.39,14.39,1.67,3.02
2016-10-28,,14.22,14.22,1.65,2.97
2016-10-31,,14.09,14.09,1.61,2.96
2016-11-01,,14.18,14.18,1.62,2.98
2016-11-02,,14.07,14.07,1.6,2.97
2016-11-03,,14.18,14.18,1.62,2.99
2016-11-04,,14.14,14.14,1.61,2.97
2016-11-07,,14.15,14.15,1.61,2.97
2016-11-08,,14.22,14.22,1.62,2.96
2016-11-09,,14.13,14.13,1.61,2.94
2016-11-10,,14.29,14.29,1.63,2.97
2016-11-11,,14.39,14.39,1.64,2.98
2016-11-14,,14.46,14.46,1.65,3.0
2016-11-15,,14.46,14.46,1.65,3.0
2016-11-16,,14.46,14.46,1.65,3.01
2016-11-17,,14.47,14.47,1.65,3.03
2016-11-18,,14.39,14.39,1.64,2.99
2016-11-21,,14.5,14.5,1.65,3.01
2016-11-22,,14.62,14.62,1.67,3.02
2016-11-23,,14.63,14.63,1.67,3.02
2016-11-24,,14.65,14.65,1.67,3.02
2016-11-25,,14.77,14.77,1.68,3.01
2016-11-28,,14.85,14.85,1.69,3.01
2016-11-29,,14.92,14.92,1.7,3.01
2016-11-30,,14.78,14.78,1.68,3.0
2016-12-01,,14.88,14.88,1.69,3.01
2016-12-02,,14.77,14.77,1.68,2.97
2016-12-05,,14.59,14.59,1.66,2.94
2016-12-06,,14.54,14.54,1.66,2.95
2016-12-07,,14.61,14.61,1.66,2.98
2016-12-08,,14.58,14.58,1.66,2.96
2016-12-09,,14.7,14.7,1.67,2.94
2016-12-12,,14.62,14.62,1.67,2.97
2016-12-13,,14.58,14.58,1.66,2.98
2016-12-14,,14.5,14.5,1.65,2.96
2016-12-15,,14.34,14.34,1.64,2.97
2016-12-16,,14.36,14.36,1.64,3.0
2016-12-19,,14.33,14.33,1.63,2.99
2016-12-20,,14.25,14.25,1.62,2.99
2016-12-21,,14.39,14.39,1.64,3.02
2016-12-22,,14.4,14.4,1.64,3.0
2016-12-23,,14.29,14.29,1.63,2.98
2016-12-26,,14.35,14.35,1.64,2.97
2016-12-27,,14.3,14.3,1.63,2.98
2016-12-28,,14.25,14.25,1.62,2.98
2016-12-29,,14.23,14.23,1.62,2.96
2016-12-30,,14.28,14.28,1.63,2.95
2017-01-03,,14.42,14.42,1.64,2.98
2017-01-04,,14.53,14.53,1.65,3.01
2017-01-05,,14.55,14.55,1.66,3.01
2017-01-06,,14.51,14.51,1.65,2.98
2017-01-09,,14.57,14.57,1.66,3.0
2017-01-10,,14.54,14.54,1.65,3.0
2017-01-11,,14.44,14.44,1.64,2.95
2017-01-12,,14.38,14.38,1.63,2.9
2017-01-13,,14.38,14.38,1.63,2.9
2017-01-16,,14.37,14.37,1.63,2.82
2017-01-17,,14.4,14.4,1.63,2.85
2017-01-18,,14.44,14.44,1.64,2.83
2017-01-19,,14.4,14.4,1.63,2.81
2017-01-20,,14.49,14.49,1.64,2.84
2017-01-23,,14.54,14.54,1.65,2.86
2017-01-24,,14.57,14.57,1.65,2.85
2017-01-25,,14.63,14.63,1.66,2.86
2017-01-26,,14.71,14.71,1.66,2.86
2017-02-03,,14.63,14.63,1.65,2.87
2017-02-06,,14.68,14.68,1.66,2.88
2017-02-07,,14.65,14.65,1.65,2.88
2017-02-08,,14.7,14.7,1.66,2.89
2017-02-09,,14.77,14.77,1.67,2.92
2017-02-10,,14.82,14.82,1.67,2.91
2017-02-13,,14.92,14.92,1.68,2.92
2017-02-14,,14.93,14.93,1.68,2.92
2017-02-15,,14.9,14.9,1.68,2.9
2017-02-16,,14.95,14.95,1.69,2.93
2017-02-17,,14.84,14.84,1.68,2.91
2017-02-20,,15.04,15.04,1.7,2.95
2017-02-21,,15.09,15.09,1.7,2.96
2017-02-22,,15.13,15.13,1.71,2.96
2017-02-23,,15.08,15.08,1.7,2.94
2017-02-24,,15.06,15.06,1.7,2.96
2017-02-27,,14.95,14.95,1.69,2.92
2017-02-28,,14.96,14.96,1.69,2.93
2017-03-01,,14.99,14.99,1.7,2.95
2017-03-02,,14.9,14.9,1.69,2.93
2017-03-03,,14.87,14.87,1.68,2.94
2017-03-06,,14.93,14.93,1.69,2.95
2017-03-07,,14.97,14.97,1.69,2.96
2017-03-08,,14.94,14.94,1.69,2.95
2017-03-09,,14.84,14.84,1.68,2.92
2017-03-10,,14.84,14.84,1.68,2.9
2017-03-13,,14.96,14.96,1.69,2.92
2017-03-14,,14.96,14.96,1.69,2.92
2017-03-15,,14.98,14.98,1.69,2.91
2017-03-16,,15.05,15.05,1.7,2.94
2017-03-17,,14.92,14.92,1.69,2.92
2017-03-20,,14.92,14.92,1.69,2.92
2017-03-21,,14.98,14.98,1.7,2.92
2017-03-22,,14.91,14.91,1.69,2.89
2017-03-23,,14.95,14.95,1.69,2.91
2017-03-24,,15.02,15.02,1.7,2.92
2017-03-27,,14.92,14.92,1.7,2.9
2017-03-28,,14.88,14.88,1.69,2.88
2017-03-29,,14.87,14.87,1.69,2.9
2017-03-30,,14.76,14.76,1.67,2.85
2017-03-31,,14.87,14.87,1.68,2.85
2017-04-05,,15.13,15.13,1.7,2.92
2017-04-06,,15.18,15.18,1.7,2.94
2017-04-07,,15.21,15.21,1.71,2.94
2017-04-10,,15.19,15.19,1.7,2.92
2017-04-11,,15.3,15.3,1.71,2.96
2017-04-12,,15.29,15.29,1.7,2.92
2017-04-13,,15.32,15.32,1.71,2.94
2017-04-14,,15.19,15.19,1.69,2.9
2017-04-17,,15.11,15.11,1.68,2.86
2017-04-18,,15.03,15.03,1.67,2.81
2017-04-19,,14.91,14.91,1.66,2.85
2017-04-20,,14.94,14.94,1.66,2.8
2017-04-21,,15.01,15.01,1.67,2.78
2017-04-24,,14.84,14.84,1.65,2.73
2017-04-25,,14.81,14.81,1.65,2.74
2017-04-26,,14.87,14.87,1.65,2.73
2017-04-27,,14.83,14.83,1.65,2.76
2017-04-28,,14.52,14.52,1.63,2.75
2017-05-02,,14.29,14.29,1.6,2.73
2017-05-03,,14.23,14.23,1.6,2.71
2017-05-04,,14.21,14.21,1.59,2.71
2017-05-05,,14.12,14.12,1.58,2.67
2017-05-08,,14.03,14.03,1.57,2.61
2017-05-09,,14.02,14.02,1.57,2.64
2017-05-10,,13.94,13.94,1.56,2.58
2017-05-11,,14.01,14.01,1.57,2.57
2017-05-12,,14.12,14.12,1.59,2.57
2017-05-15,,14.17,14.17,1.59,2.58
2017-05-16,,14.26,14.26,1.6,2.64
2017-05-17,,14.26,14.26,1.6,2.64
2017-05-18,,14.16,14.16,1.59,2.63
2017-05-19,,14.16,14.16,1.59,2.64
