序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
801,009897,广发港股通成长精选股票C,2026-07-23,0.6462,0.6462,0.17,-1.15,-3.19,-3.1,-5.87,-6.16,37.17,10.8,2.69,-35.38,-6.7532,0.00%
802,004403,平安股息精选沪港深A,2026-07-23,1.4269,1.4269,1.27,3.16,2.87,-8.15,-2.9,-6.2,9.59,11.25,-1.56,42.69,-6.7995,0.15%
803,009864,招商景气优选股票A,2026-07-23,0.592,0.592,0.66,0.37,0.78,-8.25,-7.44,-6.27,14.42,3.24,-2.97,-40.8,-6.6835,0.15%
804,001915,宝盈医疗健康沪港深股票A,2026-07-23,2.115,2.191,0.71,-2.13,21.48,6.71,7.96,-6.37,49.47,41.58,12.08,121.86,-7.6419,0.15%
805,011726,安信新常态股票C,2026-07-23,1.6797,1.6797,0.6,1.58,7.29,-2.96,-7.57,-6.39,14.33,13.75,-4.64,14.06,-6.9109,0.00%
806,001644,汇丰晋信智造先锋股票C,2026-07-23,1.9909,1.9909,2.32,3.9,-6.95,-24.44,-33.17,-6.42,23.05,-24.36,-22.93,99.03,-9.0498,0.00%
807,540008,汇丰晋信低碳先锋股票A,2026-07-23,2.1907,2.2907,2.37,4.98,-7.15,-22.65,-30.43,-6.55,13.96,-29.05,-20.23,138.9,-9.4677,0.15%
808,001193,中金消费升级股票A,2026-07-23,0.8365,0.8365,-0.84,-1.27,-4.67,-15.91,-23.7,-6.57,2.68,-19.02,-19.81,-16.35,-7.2102,0.15%
809,007548,易方达ESG责任投资股票,2026-07-23,1.4905,1.4905,0.32,1.67,10.77,-5.16,-9.45,-6.58,6.87,-0.36,-6.99,49.05,-7.0992,0.15%
810,021830,国寿安保农业产业股票发起式A,2026-07-23,1.1657,1.1657,0.53,0.24,-0.06,-11.27,-11.8,-6.67,16.58,,-9.8,16.57,-6.8632,0.12%
811,024196,中金消费升级股票C,2026-07-23,0.8364,0.8364,-0.84,-1.29,-4.67,-15.93,-23.76,-6.67,,,-19.88,-7.21,-7.3036,0.00%
812,013004,国泰价值领航股票A,2026-07-23,0.5945,0.5945,-0.75,-4.38,-19.82,-17.36,-22.56,-6.83,-0.77,-23.96,-16.96,-40.55,-7.1964,0.15%
813,001878,嘉实沪港深精选股票,2026-07-23,2.435,2.503,1.42,1.08,5.27,-10.01,-15.01,-6.85,26.56,26.04,-11.0,154.56,-7.835,0.15%
814,020437,宝盈医疗健康沪港深股票C,2026-07-23,2.084,2.084,0.72,-2.16,21.45,6.6,7.64,-6.92,47.8,,11.74,33.93,-8.1534,0.00%
815,004404,平安股息精选沪港深C,2026-07-23,1.3191,1.3191,1.27,3.14,2.81,-8.33,-3.28,-6.95,7.87,8.63,-2.0,31.91,-7.5419,0.00%
816,009865,招商景气优选股票C,2026-07-23,0.5657,0.5657,0.66,0.35,0.71,-8.43,-7.81,-7.02,12.62,0.8,-3.4,-43.43,-7.4292,0.00%
817,013511,汇丰晋信低碳先锋股票C,2026-07-23,2.1388,2.1388,2.37,4.97,-7.19,-22.75,-30.61,-7.02,12.83,-30.11,-20.45,-55.51,-9.9225,0.00%
818,006603,嘉实互融精选股票A,2026-07-23,2.0267,2.0267,-0.24,-1.92,25.02,3.75,0.19,-7.11,90.57,78.28,5.19,102.67,-8.5795,0.15%
819,021831,国寿安保农业产业股票发起式C,2026-07-23,1.1542,1.1542,0.51,0.23,-0.1,-11.39,-12.02,-7.14,15.44,,-10.05,15.42,-7.3304,0.00%
820,010592,南方医药创新股票A,2026-07-23,0.6741,0.6741,0.84,-4.53,19.37,3.96,2.82,-7.19,40.88,23.73,8.17,-32.59,-8.5098,0.15%
821,013005,国泰价值领航股票C,2026-07-23,0.5774,0.5774,-0.74,-4.39,-19.86,-17.48,-22.79,-7.39,-1.95,-25.31,-17.23,-42.26,-7.7488,0.00%
822,020232,嘉实互融精选股票C,2026-07-23,2.0047,2.0047,-0.24,-1.92,24.98,3.67,0.01,-7.41,89.1,,4.98,57.55,-8.8773,0.00%
823,009240,泰康蓝筹优势一年持有股票,2026-07-23,0.9223,0.9223,0.36,-2.92,-8.14,-4.0,-8.66,-7.45,4.34,-10.63,-7.04,-7.77,-7.6314,0.15%
824,004851,广发医疗保健股票A,2026-07-23,1.9034,1.9034,0.6,-3.06,13.45,2.86,2.68,-7.51,23.72,3.21,8.46,90.34,-7.8257,0.15%
825,007590,华宝绿色领先股票A,2026-07-23,1.1426,1.1426,7.11,0.72,-22.16,-31.37,-18.75,-7.53,9.15,-11.73,-11.13,14.26,-8.6139,0.15%
826,009069,大成睿鑫股票A,2026-07-23,1.2728,1.2728,-0.49,-3.76,-13.04,-10.26,-14.35,-7.56,17.33,13.44,-12.94,27.28,-7.9149,0.15%
827,003298,嘉实物流产业股票A,2026-07-23,2.189,2.189,1.58,1.2,0.0,-12.93,-18.5,-7.64,7.73,-7.79,-16.89,118.9,-8.5249,0.15%
828,010593,南方医药创新股票C,2026-07-23,0.6526,0.6526,0.83,-4.55,19.31,3.82,2.53,-7.75,39.18,21.53,7.81,-34.74,-9.058,0.00%
829,009163,广发医疗保健股票C,2026-07-23,1.8561,1.8561,0.6,-3.07,13.41,2.76,2.47,-7.88,22.73,1.98,8.21,0.32,-8.1911,0.00%
830,009070,大成睿鑫股票C,2026-07-23,1.243,1.243,-0.49,-3.76,-13.07,-10.35,-14.52,-7.94,16.4,12.09,-13.14,24.3,-8.2928,0.00%
831,003299,嘉实物流产业股票C,2026-07-23,2.108,2.108,1.59,1.2,-0.05,-13.07,-18.7,-8.11,6.63,-9.18,-17.14,110.8,-8.981,0.00%
832,010709,安信医药健康股票A,2026-07-23,1.3982,1.4562,-0.37,-3.42,13.35,-0.36,-7.02,-8.12,58.17,21.12,2.76,46.4,-7.8738,0.15%
833,014589,招商成长先导股票A,2026-07-23,0.779,0.779,-0.75,-2.53,9.47,-3.34,-9.62,-8.41,19.28,-11.78,-4.9,-22.1,-10.3051,0.15%
834,009898,民生加银医药健康股票A,2026-07-23,0.4988,0.4988,0.3,-3.03,19.16,2.72,-0.1,-8.44,42.68,12.6,5.32,-50.12,-9.5722,0.15%
835,008075,招商核心优选股票A,2026-07-23,0.7916,0.7916,-0.09,1.0,7.18,-4.03,-7.07,-8.55,5.84,-10.13,-5.39,-20.84,-9.001,0.15%
836,009017,银华港股通精选股票发起式A,2026-07-23,1.0067,1.0067,0.45,1.6,0.81,-4.08,-15.23,-8.56,25.15,10.18,-9.78,0.67,-10.0036,0.15%
837,010710,安信医药健康股票C,2026-07-23,1.3606,1.4176,-0.37,-3.43,13.31,-0.49,-7.25,-8.57,56.57,19.31,2.47,42.41,-8.3277,0.00%
838,014758,民生加银医药健康股票C,2026-07-23,0.4898,0.4898,0.31,-3.03,19.11,2.58,-0.31,-8.79,41.6,11.32,5.08,-36.26,-9.9136,0.00%
839,016725,农银品质农业股票A,2026-07-23,0.7075,0.7075,0.64,1.14,3.18,-9.26,-16.62,-8.94,-5.68,-23.32,-10.67,-29.25,-8.9095,0.12%
840,015052,东方红医疗升级股票发起A,2026-07-23,1.4489,1.4489,-0.69,-4.6,21.89,2.12,1.0,-8.97,64.26,44.36,2.71,44.89,-10.3015,0.15%
841,540007,汇丰晋信中小盘股票,2026-07-23,2.6957,2.7157,3.31,4.2,-4.67,-21.89,-32.95,-9.0,26.83,25.53,-27.0,174.5,-9.8639,0.15%
842,006981,中金新医药股票A,2026-07-23,1.4701,1.4701,-0.03,-3.57,7.88,-3.97,-9.87,-9.06,16.25,-6.61,-5.22,47.01,-9.5657,0.15%
843,000326,南方中小盘成长股票A,2026-07-23,0.9755,1.826,1.09,-3.31,-10.78,-19.73,-19.68,-9.1,12.51,-13.33,-13.48,70.17,-9.9424,0.15%
844,014590,招商成长先导股票C,2026-07-23,0.755,0.755,-0.75,-2.53,9.4,-3.51,-9.97,-9.12,17.47,-13.8,-5.32,-24.5,-10.9985,0.00%
845,014052,银华港股通精选股票发起式C,2026-07-23,0.9406,0.9406,0.44,1.59,0.76,-4.53,-15.7,-9.26,18.87,4.38,-10.31,-24.35,-10.6912,0.00%
846,008076,招商核心优选股票C,2026-07-23,0.751,0.751,-0.09,0.98,7.12,-4.21,-7.43,-9.27,4.16,-12.27,-5.81,-24.9,-9.7139,0.00%
847,016726,农银品质农业股票C,2026-07-23,0.6966,0.6966,0.64,1.13,3.15,-9.36,-16.78,-9.3,-6.42,-24.24,-10.86,-30.34,-9.2732,0.00%
848,007005,中金新医药股票C,2026-07-23,1.4234,1.4234,-0.02,-3.57,7.85,-4.06,-10.05,-9.42,15.33,-7.72,-5.43,42.34,-9.9171,0.00%
849,015053,东方红医疗升级股票发起C,2026-07-23,1.4181,1.4181,-0.68,-4.6,21.84,2.0,0.75,-9.43,62.66,42.21,2.42,41.81,-10.744,0.00%
850,019457,平安先进制造主题股票发起A,2026-07-23,1.5556,1.5556,0.81,-7.08,-14.19,-10.92,-25.53,-9.63,100.62,,-18.55,55.56,-9.8725,0.15%
851,019717,南方中小盘成长股票C,2026-07-23,0.9629,1.8096,1.09,-3.31,-10.84,-19.87,-19.94,-9.66,11.15,,-13.79,-5.42,-10.4901,0.00%
852,010434,红土创新医疗保健股票A,2026-07-23,1.3546,1.3546,-0.1,-5.35,4.97,6.18,7.51,-9.7,43.22,16.79,15.78,35.46,-9.47,0.15%
853,010196,易方达核心优势股票A,2026-07-23,0.657,0.657,0.06,1.8,9.21,-7.37,-10.96,-9.7,-0.27,-9.72,-9.04,-34.3,-10.1723,0.15%
854,010585,创金合信医药消费股票A,2026-07-23,0.4541,0.4541,0.38,-3.49,21.32,6.8,-1.37,-9.74,-0.2,-26.81,2.55,-54.59,-11.135,0.90%
855,012244,广发金融地产精选股票A,2026-07-23,0.7983,0.7983,0.24,0.58,6.09,-6.29,-11.71,-9.95,20.63,7.15,-6.96,-20.17,-11.0727,0.15%
856,010387,易方达医药生物股票A,2026-07-23,0.8362,0.8362,0.13,-3.03,23.24,2.08,-1.73,-9.96,43.31,33.86,4.54,-16.38,-10.7482,0.15%
857,010197,易方达核心优势股票C,2026-07-23,0.6426,0.6426,0.06,1.79,9.17,-7.46,-11.14,-10.06,-1.08,-10.81,-9.24,-35.74,-10.5263,0.00%
858,011104,光大智能汽车主题股票A,2026-07-23,0.7843,0.7843,1.02,-2.99,-11.45,-18.34,-21.63,-10.14,20.27,-2.05,-18.34,-21.57,-10.3452,0.15%
859,019458,平安先进制造主题股票发起C,2026-07-23,1.5304,1.5304,0.8,-7.09,-14.24,-11.05,-25.76,-10.17,98.21,,-18.83,53.04,-10.4139,0.00%
860,020331,红塔红土医药精选股票发起式A,2026-07-23,1.087,1.191,-0.12,-3.24,11.16,-3.43,-9.34,-10.19,24.89,,-5.45,17.87,-11.6008,0.12%
861,010586,创金合信医药消费股票C,2026-07-23,0.4414,0.4414,0.36,-3.52,21.23,6.64,-1.63,-10.21,-1.21,-27.9,2.25,-55.86,-11.5962,0.00%
862,010388,易方达医药生物股票C,2026-07-23,0.8177,0.8177,0.13,-3.02,23.2,1.98,-1.92,-10.31,42.18,32.31,4.31,-18.23,-11.0906,0.00%
863,012245,广发金融地产精选股票C,2026-07-23,0.7822,0.7822,0.24,0.58,6.06,-6.38,-11.87,-10.31,19.66,5.86,-7.15,-21.78,-11.4257,0.00%
864,018462,光大智能汽车主题股票C,2026-07-23,0.7777,0.7777,1.01,-2.99,-11.47,-18.35,-21.72,-10.33,19.79,-2.82,-18.48,12.82,-10.5475,0.00%
865,010469,圆信永丰聚优股票A,2026-07-23,1.1121,1.1121,0.54,-7.71,-4.22,-12.02,-20.84,-10.34,43.07,16.61,-11.01,11.21,-11.864,0.15%
866,013490,同泰金融精选股票A,2026-07-23,1.0325,1.0325,1.41,1.41,-5.21,4.54,-12.8,-10.44,25.32,31.04,-10.52,3.25,-12.8692,0.15%
867,020332,红塔红土医药精选股票发起式C,2026-07-23,1.0815,1.1795,-0.13,-3.26,11.11,-3.53,-9.53,-10.55,23.89,,-5.67,16.76,-11.9612,0.00%
868,011601,前海开源公共卫生股票A,2026-07-23,0.4237,0.4237,0.59,-1.67,22.1,6.32,-4.49,-10.61,32.49,-0.09,2.91,-57.63,-12.2229,0.15%
869,010470,圆信永丰聚优股票C,2026-07-23,1.0889,1.0889,0.54,-7.71,-4.25,-12.11,-21.0,-10.69,41.95,15.22,-11.2,8.89,-12.2138,0.00%
870,001186,富国文体健康股票A,2026-07-23,2.378,2.378,1.02,-1.0,-2.66,-14.74,-21.54,-10.77,12.22,3.48,-18.37,137.8,-10.7022,0.15%
871,007750,广发优势增长股票,2026-07-23,0.8383,0.8383,-3.23,-4.34,-21.15,-11.65,-19.7,-10.77,8.15,-22.89,-14.14,-16.17,-11.2346,0.15%
872,013132,创金合信文娱媒体股票发起A,2026-07-23,1.3064,1.3064,-0.06,-1.53,6.31,-6.55,-17.21,-10.78,42.93,24.95,-13.73,30.64,-12.0684,0.15%
873,013491,同泰金融精选股票C,2026-07-23,1.0134,1.0134,1.41,1.4,-5.25,4.43,-12.97,-10.78,24.34,29.49,-10.71,1.34,-13.1991,0.00%
874,000913,农银医疗保健股票,2026-07-23,1.6635,1.6635,0.68,-3.58,11.66,4.37,-2.15,-10.85,25.29,0.26,3.28,66.35,-11.1188,0.15%
875,011602,前海开源公共卫生股票C,2026-07-23,0.4149,0.4149,0.58,-1.68,22.07,6.22,-4.66,-10.95,31.46,-1.26,2.7,-58.51,-12.5606,0.00%
876,004995,广发品牌消费股票发起式A,2026-07-23,1.1831,1.1831,-0.34,-6.29,-14.71,-16.93,-22.88,-10.98,6.75,-19.54,-17.89,18.31,-11.2852,0.15%
877,000854,鹏华养老产业股票,2026-07-23,2.427,2.427,-0.21,-4.3,4.3,-4.15,-10.74,-11.03,23.45,-8.1,-5.05,142.7,-12.2242,0.15%
878,016551,诺德策略回报股票A,2026-07-23,0.9549,0.9549,0.4,-3.93,8.36,5.21,-5.56,-11.06,27.69,10.15,2.63,-4.52,-12.7786,0.15%
879,011125,富国文体健康股票C,2026-07-23,2.302,2.302,1.05,-0.99,-2.66,-14.87,-21.75,-11.26,10.89,1.63,-18.63,5.99,-11.2225,0.00%
880,010245,广发品牌消费股票发起式C,2026-07-23,1.1568,1.1568,-0.34,-6.31,-14.74,-17.02,-23.04,-11.34,5.89,-20.5,-18.08,-33.66,-11.6474,0.00%
881,006692,金信消费升级股票A,2026-07-23,1.3931,2.1621,1.04,-0.25,-4.25,-14.24,-27.73,-11.37,6.71,-12.78,-25.12,119.82,-12.2236,0.15%
882,001714,工银文体产业股票A,2026-07-23,2.78,2.969,0.0,-0.04,2.43,-8.82,-16.57,-11.38,10.36,0.25,-15.06,214.21,-12.081,0.15%
883,013133,创金合信文娱媒体股票发起C,2026-07-23,1.2712,1.2712,-0.06,-1.54,6.26,-6.67,-17.42,-11.45,41.12,22.77,-14.08,27.12,-12.7283,0.00%
884,004098,前海开源港股通股息率50强,2026-07-23,1.0476,1.0476,1.57,2.56,5.47,-11.54,-17.17,-11.48,7.01,10.08,-14.56,4.76,-11.996,0.15%
885,011418,汇添富消费精选两年持有股票A,2026-07-23,0.5783,0.5783,0.09,0.12,4.76,-7.0,-13.53,-11.53,7.41,-18.82,-13.14,-42.17,-12.0189,0.15%
886,016552,诺德策略回报股票C,2026-07-23,0.9333,0.9333,0.39,-3.95,8.3,5.04,-5.85,-11.6,26.16,8.17,2.28,-6.68,-13.3104,0.00%
887,011419,汇添富消费精选两年持有股票C,2026-07-23,0.5664,0.5664,0.09,0.12,4.73,-7.09,-13.71,-11.89,6.55,-19.78,-13.33,-43.36,-12.3762,0.00%
888,020142,路博迈中国医疗健康股票发起A,2026-07-23,0.9541,0.9541,-0.81,-0.46,30.48,-1.29,-5.71,-11.91,20.47,,3.62,-4.59,-13.6248,0.15%
889,010687,工银文体产业股票C,2026-07-23,2.689,2.689,0.04,-0.04,2.4,-8.94,-16.8,-11.92,9.04,-1.54,-15.33,-13.31,-12.6097,0.00%
890,011589,九泰天利量化A,2026-07-23,0.7288,0.7288,0.28,0.39,4.34,-7.81,-13.09,-11.95,3.49,-7.77,-10.89,-27.12,-12.3195,0.15%
891,010815,农银新兴消费股票,2026-07-23,0.4973,0.4973,0.26,0.18,2.35,-5.53,-8.28,-11.98,-9.53,-22.66,-8.09,-50.27,-12.029,0.15%
892,010204,中银港股通优势成长股票,2026-07-23,0.6102,0.6102,0.91,-0.02,-9.25,-15.19,-20.05,-11.99,0.44,6.29,-16.1,-38.98,-12.6664,0.15%
893,006693,金信消费升级股票C,2026-07-23,1.3902,2.1399,1.03,-0.27,-4.32,-14.41,-28.02,-12.09,5.02,-14.86,-25.46,107.13,-12.9275,0.00%
894,005505,前海开源中药股票A,2026-07-23,1.9159,1.9159,-0.44,-2.67,7.1,-1.26,-8.34,-12.13,-13.66,-23.32,-7.26,91.59,-12.508,0.15%
895,000780,鹏华医疗保健股票,2026-07-23,1.935,1.935,-0.36,-5.01,4.31,-5.61,-12.13,-12.17,22.94,-5.89,-6.2,93.5,-13.3453,0.15%
896,005506,前海开源中药股票C,2026-07-23,1.8817,1.8817,-0.44,-2.67,7.08,-1.32,-8.46,-12.35,-14.09,-23.89,-7.39,88.17,-12.7226,0.00%
897,011590,九泰天利量化C,2026-07-23,0.7118,0.7118,0.28,0.39,4.31,-7.92,-13.3,-12.37,2.49,-9.14,-11.14,-28.82,-12.7482,0.00%
898,011651,招商港股通核心精选股票A,2026-07-23,0.7795,0.7795,0.41,-2.66,-11.61,-12.37,-20.65,-12.49,24.03,6.62,-11.02,-22.05,-13.6097,0.15%
899,011923,大成消费精选股票A,2026-07-23,0.7288,0.7288,0.12,-0.18,0.07,-7.12,-12.29,-12.49,19.63,-0.94,-10.76,-27.12,-13.3413,0.15%
900,020143,路博迈中国医疗健康股票发起C,2026-07-23,0.9387,0.9387,-0.81,-0.48,30.43,-1.52,-6.06,-12.49,18.94,,3.21,-6.13,-14.1956,0.00%
901,010341,招商产业精选股票A,2026-07-23,1.0346,1.0346,0.55,2.74,6.35,-10.68,-20.27,-12.85,13.74,31.26,-13.32,3.46,-14.134,0.15%
902,519673,银河康乐股票A,2026-07-23,2.255,2.255,-0.31,-5.88,-1.53,-14.42,-24.96,-12.93,25.77,-10.41,-7.47,125.5,-13.8326,0.15%
903,011652,招商港股通核心精选股票C,2026-07-23,0.7446,0.7446,0.42,-2.68,-11.66,-12.53,-20.96,-13.2,22.01,4.05,-11.41,-25.54,-14.3054,0.00%
904,011926,大成消费精选股票C,2026-07-23,0.699,0.699,0.13,-0.2,0.0,-7.32,-12.65,-13.2,17.68,-3.35,-11.16,-30.1,-14.0539,0.00%
905,540009,汇丰晋信消费红利股票,2026-07-23,0.7045,1.6975,0.13,1.69,8.77,-5.16,-11.87,-13.38,8.45,-9.21,-11.54,63.13,-13.3989,0.15%
906,022301,安信医药创新股票型发起A,2026-07-23,1.1555,1.1555,-0.07,0.88,26.56,1.01,-6.58,-13.38,,,-1.14,15.55,-13.8779,0.15%
907,001230,鹏华医药科技股票A,2026-07-23,1.5884,1.5884,-0.29,-5.4,3.63,-6.33,-12.63,-13.45,70.61,51.85,-6.24,58.84,-14.5102,0.15%
908,016018,银河康乐股票C,2026-07-23,2.193,2.193,-0.32,-5.92,-1.62,-14.57,-25.23,-13.53,23.97,-12.32,-7.86,-20.74,-14.4362,0.00%
909,010342,招商产业精选股票C,2026-07-23,0.9874,0.9874,0.56,2.73,6.29,-10.86,-20.59,-13.55,11.75,27.92,-13.71,-1.26,-14.8279,0.00%
910,017900,鹏华医药科技股票C,2026-07-23,1.3288,1.3288,-0.29,-5.4,3.6,-6.42,-12.8,-13.79,69.25,50.15,-6.44,32.88,-14.8423,0.00%
911,022302,安信医药创新股票型发起C,2026-07-23,1.1453,1.1453,-0.07,0.88,26.51,0.89,-6.81,-13.82,,,-1.42,14.53,-14.306,0.00%
912,519714,交银消费新驱动股票,2026-07-23,1.074,3.243,0.19,0.66,6.44,-6.61,-11.6,-14.42,-4.02,-34.87,-10.72,261.05,-14.9644,0.15%
913,008303,宝盈龙头优选股票A,2026-07-23,1.1551,1.1972,0.38,1.91,3.34,-10.16,-13.53,-14.44,2.74,12.51,-12.23,19.48,-14.6583,0.15%
914,006781,汇丰晋信港股通精选股票,2026-07-23,0.8693,0.8693,0.36,-2.3,5.55,-9.09,-21.97,-14.55,36.64,9.15,-16.49,-13.07,-15.7981,0.15%
915,013940,东吴医疗服务股票A,2026-07-23,0.6881,0.6881,-0.42,-1.35,16.25,4.3,0.2,-15.0,50.7,14.28,7.82,-31.19,-15.9829,0.15%
916,012045,大成医药健康股票A,2026-07-23,0.6359,0.6359,-0.33,-0.58,9.06,4.08,-5.4,-15.11,19.46,-4.81,0.06,-36.41,-15.3488,0.15%
917,008304,宝盈龙头优选股票C,2026-07-23,1.0993,1.1399,0.38,1.9,3.27,-10.35,-13.88,-15.13,1.3,9.95,-12.64,13.7,-15.3473,0.00%
918,013941,东吴医疗服务股票C,2026-07-23,0.681,0.681,-0.42,-1.35,16.21,4.21,0.04,-15.24,49.93,13.48,7.63,-31.9,-16.2156,0.00%
919,004040,金鹰医疗健康产业A,2026-07-23,1.0487,1.3487,-0.69,-6.1,12.61,5.43,0.12,-15.29,23.23,-13.27,10.99,18.12,-15.2839,0.12%
920,012046,大成医药健康股票C,2026-07-23,0.6237,0.6237,-0.32,-0.57,9.02,3.97,-5.57,-15.44,18.51,-5.94,-0.16,-37.63,-15.6706,0.00%
921,002387,工银沪港深股票A,2026-07-23,0.9436,1.0116,0.55,-1.66,7.11,-3.01,-18.93,-15.63,22.93,11.13,-12.86,0.12,-16.251,0.15%
922,004041,金鹰医疗健康产业C,2026-07-23,1.0729,1.3829,-0.69,-6.11,12.58,5.33,-0.07,-15.63,22.25,-14.31,10.75,20.7,-15.6193,0.00%
923,009875,天弘甄选食品饮料股票A,2026-07-23,0.7784,0.7784,-0.23,0.93,4.4,-9.7,-15.44,-15.85,-5.4,-24.44,-14.31,-22.16,-16.1749,0.12%
924,110022,易方达消费行业股票,2026-07-23,2.912,2.912,-0.31,1.5,9.51,-7.35,-12.34,-15.91,-11.49,-22.84,-15.42,191.2,-16.1773,0.15%
925,009876,天弘甄选食品饮料股票C,2026-07-23,0.7691,0.7691,-0.22,0.93,4.38,-9.74,-15.52,-16.01,-5.77,-24.89,-14.4,-23.09,-16.3385,0.00%
926,007512,工银沪港深股票C,2026-07-23,0.9094,0.9094,0.54,-1.68,7.05,-3.18,-19.19,-16.16,21.38,9.08,-13.18,-16.84,-16.775,0.00%
927,004805,长信消费精选量化股票A,2026-07-23,0.8466,0.8466,0.45,-1.27,2.91,-11.29,-13.71,-16.41,-15.33,-40.44,-12.07,-15.34,-17.1543,0.15%
928,006675,宝盈品牌消费股票A,2026-07-23,1.0841,1.3391,1.71,1.43,8.43,-0.86,-10.46,-16.47,-2.31,2.07,-8.27,32.57,-17.0226,0.15%
929,013152,长信消费精选量化股票C,2026-07-23,0.8298,0.8298,0.45,-1.28,2.88,-11.38,-13.89,-16.75,-16.0,-41.15,-12.27,-56.55,-17.4903,
930,005106,银华农业产业股票发起式A,2026-07-23,1.1448,1.1448,-0.03,-3.25,10.41,-11.33,-8.61,-16.91,-15.87,-35.63,-11.23,14.48,-16.7479,0.15%
931,014064,银华农业产业股票发起式C,2026-07-23,1.1346,1.1346,-0.04,-3.26,10.38,-11.37,-8.7,-17.07,-16.2,-36.01,-11.32,-49.0,-16.9096,0.00%
932,006676,宝盈品牌消费股票C,2026-07-23,1.0314,1.2767,1.71,1.42,8.36,-1.06,-10.82,-17.14,-3.13,0.39,-8.69,26.14,-17.6921,0.00%
933,022690,华安医药生物股票发起式A,2026-07-23,1.5813,1.5813,0.28,-1.94,22.87,2.86,-6.76,-17.28,,,-0.04,58.13,-18.4981,0.15%
934,020458,平安医药精选股票A,2026-07-23,1.6652,1.6652,0.7,-3.08,19.73,-0.07,-1.95,-17.46,67.88,,3.53,66.52,-18.6716,0.15%
935,001628,招商体育文化休闲股票A,2026-07-23,1.468,1.468,-0.68,-7.26,-11.83,-24.29,-36.26,-17.62,27.99,-11.41,-23.26,46.8,-18.3991,0.15%
936,022691,华安医药生物股票发起式C,2026-07-23,1.5709,1.5709,0.27,-1.95,22.82,2.75,-6.95,-17.62,,,-0.27,57.09,-18.8291,0.00%
937,011457,新华行业龙头主题股票,2026-07-23,0.523,0.523,0.77,-1.41,-13.51,-27.42,-29.83,-17.87,-7.52,-34.84,-23.02,-47.7,-17.8964,0.15%
938,000867,华宝品质生活股票,2026-07-23,1.21,1.26,-0.33,2.02,8.42,-4.2,-9.63,-17.91,-7.98,-28.1,-11.36,25.15,-17.9104,0.15%
939,020459,平安医药精选股票C,2026-07-23,1.6519,1.6519,0.69,-3.09,19.68,-0.22,-2.25,-17.93,66.66,,3.18,65.19,-19.1395,0.00%
940,005970,国泰消费优选股票,2026-07-23,1.7752,1.7752,-0.79,0.45,6.76,-7.09,-13.79,-17.96,10.65,0.77,-14.72,77.52,-18.5763,0.15%
941,010801,长江量化消费精选股票A,2026-07-23,0.559,0.559,-0.09,-1.18,-1.5,-12.45,-20.94,-18.02,-4.03,-20.17,-21.95,-44.1,-18.7027,0.15%
942,015139,泰康医疗健康股票发起A,2026-07-23,0.8259,0.8259,0.68,-6.12,-4.43,-5.35,-20.91,-18.17,-9.54,-23.78,-9.13,-17.41,-19.172,0.15%
943,015395,招商体育文化休闲股票C,2026-07-23,1.417,1.417,-0.7,-7.26,-11.88,-24.47,-36.51,-18.23,25.84,-13.54,-23.61,-4.77,-19.0286,0.00%
944,005235,银华食品饮料量化股票发起式A,2026-07-23,1.4457,1.4457,-0.42,0.03,4.65,-9.26,-14.07,-18.46,-9.01,-31.74,-14.65,44.57,-18.7809,0.15%
945,010802,长江量化消费精选股票C,2026-07-23,0.541,0.541,-0.11,-1.21,-1.55,-12.59,-21.18,-18.51,-5.19,-21.57,-22.23,-45.9,-19.1934,0.00%
946,015140,泰康医疗健康股票发起C,2026-07-23,0.8081,0.8081,0.67,-6.13,-4.48,-5.49,-21.11,-18.59,-10.48,-24.96,-9.4,-19.19,-19.576,0.00%
947,005236,银华食品饮料量化股票发起式C,2026-07-23,1.4044,1.4044,-0.43,0.02,4.61,-9.36,-14.25,-18.78,-9.73,-32.56,-14.84,40.44,-19.1014,0.00%
948,008166,工银消费股票A,2026-07-23,1.0456,1.0456,0.52,-0.7,4.12,-8.69,-18.18,-18.97,7.47,-9.44,-16.41,4.56,-18.9834,0.15%
949,003634,嘉实农业产业股票A,2026-07-23,1.1408,1.1408,0.24,-0.66,8.49,-9.8,-12.78,-19.14,-15.15,-36.15,-14.78,14.08,-18.9945,0.15%
950,006671,广发消费升级股票,2026-07-23,0.9618,0.9618,0.35,-0.05,4.55,-9.02,-18.32,-19.32,1.7,-21.56,-17.57,-3.82,-19.6424,0.15%
951,000991,工银战略转型股票A,2026-07-23,3.029,3.029,-0.53,-1.11,2.92,-12.25,-22.75,-19.55,-2.57,-16.42,-16.37,202.9,-20.2265,0.15%
952,015468,嘉实农业产业股票C,2026-07-23,0.5172,0.5172,0.25,-0.67,8.45,-9.91,-13.03,-19.61,-16.15,-37.29,-15.06,-48.28,-19.4643,0.00%
953,008167,工银消费股票C,2026-07-23,0.9927,0.9927,0.51,-0.73,4.05,-8.88,-18.52,-19.63,5.67,-11.67,-16.79,-0.73,-19.6324,0.00%
954,009954,华银优选成长股票,2026-07-23,0.765,0.765,-0.64,0.58,2.44,-12.73,-21.33,-19.65,-16.59,-42.67,-21.84,-23.5,-20.9466,0.15%
