序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
638,008283,易方达金融行业股票发起式A,2026-07-22,1.6603,1.6603,0.23,-0.61,-2.12,4.86,-1.62,4.44,49.51,49.98,-2.7,66.03,3.8466,0.15%
639,004350,汇丰晋信价值先锋股票A,2026-07-22,2.035,2.435,-1.31,-4.11,-14.33,-13.19,-16.78,4.34,35.24,5.51,-9.38,149.29,4.8375,0.15%
640,021916,博道大盘价值股票C,2026-07-22,1.0474,1.0474,-0.24,-3.23,-11.73,-6.31,-8.3,4.34,,,-0.16,4.74,4.6249,0.00%
641,011349,淳厚现代服务业股票A,2026-07-22,1.2199,1.2199,-1.76,-1.76,-5.24,-1.01,-8.29,3.95,32.14,26.39,-3.86,21.99,3.2501,1.50%
642,019026,易方达金融行业股票发起式C,2026-07-22,1.6243,1.6243,0.23,-0.62,-2.16,4.73,-1.87,3.92,46.93,,-2.97,46.21,3.327,0.00%
643,015364,汇丰晋信价值先锋股票C,2026-07-22,1.9839,2.3839,-1.31,-4.12,-14.37,-13.32,-17.03,3.72,33.63,3.61,-9.68,11.1,4.2183,0.00%
644,000628,大成高鑫股票A,2026-07-22,5.0709,5.0709,0.34,1.82,3.29,-3.63,-4.53,3.56,24.82,32.89,-2.76,407.09,3.1174,0.15%
645,021167,中泰红利量化选股股票发起A,2026-07-22,1.1333,1.1333,0.77,2.8,5.54,-2.35,-1.29,3.54,15.3,,-0.25,13.33,3.7916,0.15%
646,008134,鹏华优选价值股票A,2026-07-22,1.5427,1.6592,0.02,1.41,2.08,-3.13,-6.49,3.38,30.69,32.36,-3.67,70.69,3.0665,0.15%
647,011350,淳厚现代服务业股票C,2026-07-22,1.1842,1.1842,-1.75,-1.77,-5.28,-1.16,-8.56,3.32,30.52,24.09,-4.18,18.42,2.6437,0.00%
648,010161,广发瑞安精选股票A,2026-07-22,0.9882,0.9882,-1.12,-5.42,-9.35,-15.51,-19.67,3.23,34.93,14.28,-17.64,-1.18,3.3682,0.15%
649,001703,银华沪港深增长股票A,2026-07-22,2.121,2.191,-0.52,-2.21,-10.58,-12.97,-11.51,3.16,20.51,8.6,-4.97,125.68,2.8114,0.15%
650,011066,大成高鑫股票C,2026-07-22,4.9625,4.9625,0.34,1.81,3.25,-3.73,-4.72,3.14,23.88,31.39,-2.98,60.55,2.6965,0.00%
651,021168,中泰红利量化选股股票发起C,2026-07-22,1.1211,1.1211,0.76,2.8,5.5,-2.48,-1.55,3.02,14.13,,-0.52,12.11,3.2701,0.00%
652,005267,嘉实价值精选股票A,2026-07-22,2.2079,2.2079,2.61,5.14,5.73,-6.65,-8.93,2.88,14.69,13.94,-3.56,120.79,3.5018,0.15%
653,020258,鹏华优选价值股票C,2026-07-22,1.428,1.428,0.01,1.4,2.03,-3.29,-6.78,2.73,29.07,,-4.01,42.8,2.4317,0.00%
654,010162,广发瑞安精选股票C,2026-07-22,0.9646,0.9646,-1.14,-5.43,-9.38,-15.61,-19.84,2.64,33.62,12.73,-17.96,-3.54,2.781,0.00%
655,010703,财通智选消费股票A,2026-07-22,0.71,0.71,-1.0,-3.48,-7.72,-3.28,-7.48,2.62,17.37,-1.09,-2.39,-29.0,2.9284,0.15%
656,002334,汇丰晋信大盘波动股票A,2026-07-22,1.6328,1.6328,0.61,1.44,4.81,-0.74,4.94,2.6,18.6,5.38,4.17,63.26,2.9443,0.15%
657,320022,诺安研究精选股票A,2026-07-22,1.939,3.369,-2.22,-15.66,-27.54,-35.45,-38.89,2.59,18.96,-1.02,-27.08,236.87,3.1932,0.15%
658,014364,银华沪港深增长股票C,2026-07-22,2.023,2.023,-0.49,-2.18,-10.64,-13.1,-11.77,2.59,19.78,4.6,-5.29,-23.98,2.2233,0.00%
659,002332,汇丰晋信沪港深A,2026-07-22,1.5343,1.5893,-0.97,0.99,4.98,-10.41,-14.61,2.55,39.51,32.23,-9.18,61.3,2.2798,0.15%
660,018048,申万菱信数字产业股票型发起式A,2026-07-22,1.0866,1.0866,-1.46,-6.36,-13.22,-12.71,-28.34,2.51,65.61,12.92,-10.0,8.66,2.6062,0.15%
661,023947,嘉实价值精选股票C,2026-07-22,2.194,2.194,2.61,5.13,5.67,-6.79,-9.2,2.27,,,-3.88,10.5,2.8839,0.00%
662,000471,富国城镇发展股票,2026-07-22,2.3482,2.8482,-0.42,0.59,1.47,-7.75,-7.91,2.2,10.04,2.54,-3.87,194.69,2.278,0.15%
663,010704,财通智选消费股票C,2026-07-22,0.6945,0.6945,-1.03,-3.49,-7.76,-3.39,-7.67,2.19,16.43,-2.28,-2.62,-30.55,2.5092,0.00%
664,001717,工银前沿医疗股票A,2026-07-22,3.445,3.445,-0.23,-3.66,23.08,9.26,9.71,2.16,29.66,5.0,11.89,244.5,2.8665,0.15%
665,021629,华安红利机遇股票发起式A,2026-07-22,1.1346,1.1857,1.41,2.7,5.1,-0.02,-1.63,2.16,,,-0.57,18.77,1.5759,0.15%
666,002335,汇丰晋信大盘波动股票C,2026-07-22,1.5519,1.5519,0.61,1.44,4.77,-0.86,4.69,2.1,17.43,3.82,3.88,55.17,2.4424,0.00%
667,018049,申万菱信数字产业股票型发起式C,2026-07-22,1.0726,1.0726,-1.46,-6.37,-13.26,-12.8,-28.48,2.1,64.28,11.55,-10.21,7.26,2.201,0.00%
668,002333,汇丰晋信沪港深C,2026-07-22,1.4535,1.5085,-0.97,0.97,4.94,-10.52,-14.82,2.04,37.9,30.06,-9.43,52.9,1.7715,0.00%
669,000893,工银创新动力股票,2026-07-22,1.235,1.235,0.65,1.15,1.73,-3.36,-6.58,1.98,16.73,14.67,-3.14,23.5,1.8977,0.15%
670,001473,建信大安全战略精选股票,2026-07-22,2.9298,2.9298,0.19,1.09,0.33,-5.8,-2.72,1.91,12.69,4.95,-4.5,192.98,1.9345,0.15%
671,009658,汇丰晋信中小盘低波动策略股票A,2026-07-22,0.8758,0.8758,-0.44,-0.65,2.61,-5.48,0.21,1.9,16.65,-7.64,1.47,-12.42,1.9558,0.15%
672,021630,华安红利机遇股票发起式C,2026-07-22,1.1258,1.1769,1.41,2.69,5.08,-0.12,-1.82,1.76,,,-0.79,17.87,1.1692,0.00%
673,019124,博道红利智航股票A,2026-07-22,1.1806,1.2726,0.75,-0.5,-1.79,-5.45,-3.13,1.55,23.06,,0.03,28.03,1.7981,1.20%
674,003230,创金合信医疗保健股票A,2026-07-22,2.1985,2.1281,-0.74,-2.59,36.6,10.34,9.58,1.52,45.88,14.47,14.1,112.81,2.5229,0.15%
675,010685,工银前沿医疗股票C,2026-07-22,3.331,3.331,-0.24,-3.7,23.01,9.07,9.36,1.52,28.07,3.1,11.52,1.55,2.2093,0.00%
676,160127,南方新兴消费增长股票(LOF)A,2026-07-22,0.8397,0.8397,-1.2,-2.47,-2.94,-6.74,-1.77,1.39,42.13,26.4,-0.78,297.05,1.3274,0.15%
677,005237,银华医疗健康量化优选A,2026-07-22,1.2704,1.2704,-0.44,-3.55,19.5,6.09,3.99,1.17,19.09,-3.89,7.11,27.04,1.3887,0.15%
678,019125,博道红利智航股票C,2026-07-22,1.1673,1.2593,0.75,-0.5,-1.82,-5.54,-3.32,1.15,22.09,,-0.2,26.65,1.3984,0.00%
679,009775,汇丰晋信中小盘低波动策略股票C,2026-07-22,0.8351,0.8351,-0.44,-0.65,2.54,-5.68,-0.19,1.09,14.79,-9.83,1.03,-16.49,1.1507,0.00%
680,008736,南方高股息股票A,2026-07-22,1.0222,1.0222,0.01,-0.27,0.18,-5.33,-4.48,1.06,16.26,18.65,-1.65,2.22,1.2881,0.15%
681,519193,万家消费成长,2026-07-22,1.917,1.917,0.19,1.0,3.44,5.31,-8.46,0.92,3.63,-12.29,-3.89,91.7,0.916,0.15%
682,003231,创金合信医疗保健股票C,2026-07-22,2.0917,1.9105,-0.74,-2.6,36.54,10.15,9.21,0.82,43.86,12.1,13.67,91.05,1.8156,0.00%
683,007853,华商计算机行业量化股票发起式A,2026-07-22,1.2239,1.2239,-0.5,-1.25,-9.13,-9.74,-18.42,0.82,52.99,5.17,-6.65,22.39,0.1227,0.15%
684,021187,摩根红利优选股票A,2026-07-22,1.1863,1.1863,1.03,0.12,0.92,-4.78,-1.85,0.82,,,0.61,18.63,1.5407,0.15%
685,163110,申万菱信量化小盘股票(LOF)A,2026-07-22,2.181,3.2646,-1.45,-6.17,-14.13,-14.2,-17.0,0.8,42.52,7.08,-9.39,269.64,1.1783,0.15%
686,005238,银华医疗健康量化优选C,2026-07-22,1.2309,1.2309,-0.44,-3.55,19.47,5.99,3.79,0.78,18.15,-5.03,6.88,23.09,0.9928,0.00%
687,160144,南方新兴消费增长股票(LOF)C,2026-07-22,0.8121,0.8121,-1.2,-2.49,-2.99,-6.88,-2.07,0.77,40.45,24.17,-1.13,-17.65,0.7068,0.00%
688,011722,前海开源深圳特区精选股票A,2026-07-22,0.9309,0.9309,-1.2,-5.87,-11.34,-9.69,-16.23,0.75,27.54,18.15,-12.02,-6.91,-0.6404,0.15%
689,001044,嘉实新消费股票A,2026-07-22,2.513,2.583,-0.16,1.7,7.99,3.63,1.7,0.64,7.62,4.66,2.91,163.32,0.1994,0.15%
690,011723,前海开源深圳特区精选股票C,2026-07-22,0.922,0.922,-1.2,-5.87,-11.35,-9.71,-16.27,0.64,26.72,17.27,-12.07,-7.8,-0.7535,0.00%
691,002300,长盛医疗量化股票A,2026-07-22,2.1916,2.1916,-0.49,-4.86,19.35,12.38,5.47,0.61,27.39,19.07,10.35,119.16,0.2516,0.15%
692,017628,华商计算机行业量化股票发起式C,2026-07-22,1.2071,1.2071,-0.5,-1.26,-9.16,-9.82,-18.58,0.41,51.8,3.93,-6.85,26.45,-0.2726,0.00%
693,011328,景顺长城新能源产业股票A,2026-07-22,1.2448,1.2448,-1.3,-5.5,-19.69,-19.63,-16.49,0.4,42.26,13.91,-9.99,24.48,0.533,0.15%
694,013918,申万菱信量化小盘股票(LOF)C,2026-07-22,2.1328,2.1328,-1.46,-6.17,-14.16,-14.29,-17.17,0.36,41.33,5.43,-9.62,-12.59,0.7368,0.00%
695,009877,中银内核驱动股票A,2026-07-22,0.6858,0.6858,-2.64,-10.14,-25.23,-6.5,-9.95,0.35,27.83,0.48,-2.56,-31.42,0.8085,0.15%
696,022164,西部利得央企优选股票A,2026-07-22,0.9744,1.1844,0.14,-0.78,-1.68,-9.1,-7.52,0.32,,,-5.18,18.94,0.6866,0.15%
697,011329,景顺长城新能源产业股票C,2026-07-22,1.2379,1.2379,-1.31,-5.51,-19.7,-19.65,-16.53,0.29,41.96,13.56,-10.05,23.79,0.43,0.00%
698,000778,鹏华先进制造股票,2026-07-22,3.275,3.275,0.43,2.22,4.17,-2.7,-5.32,0.28,20.18,15.28,-2.09,227.5,0.6763,0.15%
699,000916,前海开源股息率100强股票A,2026-07-22,1.7621,2.4431,0.55,2.26,3.97,-3.97,-4.01,0.26,12.0,15.78,-1.39,181.73,0.4561,0.15%
700,008737,南方高股息股票C,2026-07-22,0.9743,0.9743,0.01,-0.29,0.11,-5.53,-4.84,0.26,14.42,15.85,-2.08,-2.57,0.4847,0.00%
701,006138,国联安价值优选股票,2026-07-22,2.0496,2.0496,0.13,-0.59,-4.26,-10.5,-15.31,0.24,22.01,6.88,-7.91,104.96,0.5149,0.15%
702,017132,中银新能源产业股票A,2026-07-22,1.058,1.058,-1.9,-7.64,-26.22,-23.57,-19.23,0.21,24.24,5.8,-13.72,5.8,0.3319,0.15%
703,021188,摩根红利优选股票C,2026-07-22,1.1723,1.1723,1.03,0.11,0.87,-4.92,-2.15,0.21,,,0.27,17.23,0.9385,0.00%
704,001043,工银美丽城镇股票A,2026-07-22,1.691,2.115,0.24,1.2,-7.44,-17.51,-25.14,0.12,14.33,-4.03,-17.55,104.75,0.2966,0.15%
705,022344,景顺长城红利量化选股股票A,2026-07-22,1.0929,1.0929,0.78,-0.43,-1.15,-5.83,-3.82,0.04,,,0.02,9.3,0.3029,0.12%
706,023967,嘉实新消费股票C,2026-07-22,2.496,2.496,-0.2,1.63,7.87,3.48,1.38,0.04,,,2.55,0.4,-0.399,0.00%
707,018009,长盛医疗量化股票C,2026-07-22,2.1485,2.1485,-0.49,-4.87,19.29,12.21,5.15,0.0,25.86,16.94,9.98,7.8,-0.3525,0.00%
708,021979,兴全红利量化选股股票A,2026-07-22,1.0333,1.1143,1.22,2.2,1.6,-7.13,-3.68,0.0,,,-0.78,11.36,-0.3228,0.15%
709,012600,中银内核驱动股票C,2026-07-22,0.67,0.67,-2.64,-10.15,-25.26,-6.62,-10.16,-0.06,26.63,-0.86,-2.8,-46.34,0.3896,0.00%
710,022165,西部利得央企优选股票C,2026-07-22,0.9675,1.1775,0.13,-0.79,-1.71,-9.19,-7.71,-0.08,,,-5.39,18.17,0.2775,0.00%
711,021784,前海开源股息率100强股票C,2026-07-22,1.7481,1.7481,0.55,2.26,3.94,-4.07,-4.2,-0.14,11.12,,-1.6,6.61,0.0572,0.00%
712,017133,中银新能源产业股票C,2026-07-22,1.0423,1.0423,-1.9,-7.65,-26.24,-23.65,-19.39,-0.19,23.31,4.24,-13.91,4.23,-0.0671,0.00%
713,011478,工银美丽城镇股票C,2026-07-22,1.649,2.067,0.24,1.17,-7.46,-17.59,-25.32,-0.36,13.26,-5.39,-17.76,-29.78,-0.1816,0.00%
714,022345,景顺长城红利量化选股股票C,2026-07-22,1.0864,1.0864,0.78,-0.44,-1.18,-5.92,-4.01,-0.37,,,-0.21,8.65,-0.1011,0.00%
715,001579,国泰大农业股票A,2026-07-22,1.7556,1.7556,0.77,0.15,1.19,-9.54,-11.18,-0.39,17.0,-6.69,-7.25,75.56,-0.3576,0.15%
716,000974,安信消费医药股票A,2026-07-22,1.3207,1.3804,-0.12,-2.06,10.69,-3.91,-8.23,-0.41,30.58,10.52,-3.25,37.63,-0.0378,0.15%
717,021980,兴全红利量化选股股票C,2026-07-22,1.0282,1.1031,1.22,2.19,1.55,-7.27,-3.97,-0.59,,,-1.11,10.22,-0.9001,0.00%
718,021570,华夏红利量化选股股票A,2026-07-22,1.1555,1.1555,0.84,0.55,1.93,-3.8,-1.62,-0.77,16.54,,0.03,15.55,-0.3536,0.15%
719,023098,安信消费医药股票C,2026-07-22,1.3128,1.3128,-0.12,-2.07,10.65,-4.01,-8.41,-0.79,,,-3.47,19.9,-0.4248,0.00%
720,015588,国泰大农业股票C,2026-07-22,1.7128,1.7128,0.77,0.15,1.15,-9.67,-11.44,-0.98,15.6,-8.37,-7.56,-25.96,-0.9484,0.00%
721,021571,华夏红利量化选股股票C,2026-07-22,1.146,1.146,0.84,0.54,1.9,-3.89,-1.82,-1.16,15.61,,-0.19,14.6,-0.7448,0.00%
722,014121,大成品质医疗股票A,2026-07-22,0.8274,0.8274,0.98,-0.33,12.68,0.13,-7.89,-1.24,13.78,-5.78,-4.39,-17.26,-1.6873,0.15%
723,005612,嘉实核心优势股票发起式,2026-07-22,1.6181,1.6181,0.08,0.77,1.24,-8.81,-15.57,-1.27,24.05,18.33,-11.42,61.81,-1.856,0.15%
724,019916,富国医药创新股票A,2026-07-22,1.8154,1.8154,-0.5,-1.98,30.19,5.64,4.04,-1.27,84.42,,8.27,81.54,-1.0735,0.15%
725,001167,金鹰科技创新股票A,2026-07-22,1.656,1.992,-2.14,-4.73,-16.37,-16.13,-21.24,-1.33,45.97,30.85,-11.37,110.14,-1.3228,0.15%
726,001651,工银新蓝筹股票A,2026-07-22,2.584,2.584,0.23,0.74,1.61,-5.24,-15.67,-1.49,0.58,11.91,-11.78,158.4,-1.4493,0.15%
727,014122,大成品质医疗股票C,2026-07-22,0.8132,0.8132,0.98,-0.33,12.63,0.02,-8.09,-1.66,12.85,-6.92,-4.62,-18.68,-2.0949,0.00%
728,011824,浙商汇金量化臻选股票A,2026-07-22,1.0517,1.0517,-1.04,-3.87,-5.41,-13.8,-16.82,-1.76,40.08,25.4,-10.02,5.17,-1.3692,0.15%
729,007903,长城量化小盘股票A,2026-07-22,1.339,1.339,-0.69,-8.06,-18.44,-16.8,-16.39,-1.82,26.42,1.72,-6.99,33.89,-1.341,0.15%
730,019917,富国医药创新股票C,2026-07-22,1.7884,1.7884,-0.5,-1.99,30.12,5.48,3.74,-1.85,82.08,,7.91,78.84,-1.6552,0.00%
731,019093,金鹰科技创新股票C,2026-07-22,1.6255,1.9615,-2.14,-4.75,-16.42,-16.27,-21.48,-1.93,44.23,,-11.67,30.14,-1.9188,0.00%
732,003956,南方产业智选股票A,2026-07-22,1.9366,1.9366,-0.74,-0.28,-0.05,-11.22,-10.55,-1.96,13.28,20.56,-7.24,93.66,-2.1376,0.15%
733,009874,九泰久睿量化股票A,2026-07-22,0.6549,0.6549,0.38,-1.55,14.65,2.6,-2.15,-1.96,14.13,-12.91,1.14,-34.51,-1.6224,0.15%
734,011476,工银新蓝筹股票C,2026-07-22,2.518,2.518,0.28,0.76,1.61,-5.41,-15.9,-2.02,-0.43,10.25,-12.05,-11.52,-1.9852,0.00%
735,008958,嘉实回报精选股票,2026-07-22,0.9461,0.9461,-0.8,0.17,1.8,-3.64,-3.74,-2.16,8.13,-6.33,-4.71,-5.4,-2.6946,0.15%
736,011220,南方匠心优选股票A,2026-07-22,0.8669,0.8669,0.95,3.07,3.46,-5.03,-3.52,-2.17,15.02,22.0,-1.63,-13.31,-2.6064,0.15%
737,010998,博道消费智航A,2026-07-22,0.8706,0.8706,-0.38,-3.53,-1.09,-7.96,-11.4,-2.25,29.21,6.2,-6.23,-12.94,-2.2457,0.15%
738,011825,浙商汇金量化臻选股票C,2026-07-22,1.0254,1.0254,-1.04,-3.88,-5.44,-13.9,-17.03,-2.25,38.7,23.53,-10.27,2.54,-1.8662,0.00%
739,008107,华商医药医疗行业股票,2026-07-22,1.1403,1.1403,0.22,-3.91,20.83,1.89,-2.46,-2.29,24.81,12.96,7.98,14.03,-2.5135,0.15%
740,019338,创金合信启富优选股票发起A,2026-07-22,1.3163,1.3163,-0.76,-3.66,-4.92,-14.01,-17.08,-2.35,53.45,,-9.31,31.63,-1.9516,0.15%
741,022518,南方产业智选股票C,2026-07-22,1.9234,1.9234,-0.74,-0.29,-0.09,-11.31,-10.74,-2.38,,,-7.47,6.44,-2.5485,0.00%
742,019272,长城量化小盘股票C,2026-07-22,1.3189,1.3189,-0.69,-8.06,-18.48,-16.91,-16.63,-2.39,24.93,,-7.29,1.2,-1.9186,0.00%
743,006228,中欧医疗创新股票A,2026-07-22,1.5951,1.5951,-0.01,-4.88,26.62,6.14,4.56,-2.56,70.58,16.97,10.91,59.51,-2.5298,0.15%
744,012930,中庚价值先锋股票,2026-07-22,0.9942,0.9942,-0.9,-0.19,4.72,-9.39,-17.05,-2.57,21.54,-12.19,-4.86,-0.58,-2.5103,0.15%
745,007354,创金合信港股通量化股票A,2026-07-22,0.919,0.919,-0.71,-0.13,1.1,-7.16,-12.12,-2.71,37.55,23.64,-8.56,-8.1,-3.9205,0.15%
746,018695,博道消费智航C,2026-07-22,0.8569,0.8569,-0.37,-3.53,-1.13,-8.07,-11.61,-2.72,27.9,4.55,-6.48,5.23,-2.7245,0.00%
747,016399,九泰久睿量化股票C,2026-07-22,0.6346,0.6346,0.38,-1.57,14.57,2.39,-2.55,-2.76,12.28,-15.02,0.68,-28.82,-2.4143,0.00%
748,011221,南方匠心优选股票C,2026-07-22,0.839,0.839,0.94,3.05,3.4,-5.18,-3.81,-2.77,13.65,19.84,-1.96,-16.1,-3.2072,0.00%
749,019339,创金合信启富优选股票发起C,2026-07-22,1.298,1.298,-0.77,-3.67,-4.96,-14.12,-17.29,-2.85,51.92,,-9.57,29.8,-2.45,0.00%
750,005662,嘉实金融精选股票A,2026-07-22,1.2628,1.2628,0.81,1.04,2.79,-0.32,-2.37,-3.21,27.0,26.25,-3.98,26.28,-3.9842,0.15%
751,011384,南方远见回报股票A,2026-07-22,1.0792,1.0792,-2.41,-9.6,-24.68,-10.8,-2.64,-3.28,16.92,27.79,-1.22,7.92,-3.806,0.15%
752,006229,中欧医疗创新股票C,2026-07-22,1.5035,1.5035,-0.01,-4.89,26.54,5.93,4.14,-3.32,67.76,14.12,10.42,50.35,-3.2932,0.00%
753,007287,合煦智远消费主题股票发起式A,2026-07-22,1.1027,1.1027,-0.07,1.41,3.69,0.11,-8.04,-3.33,1.87,-4.94,-6.46,10.27,-3.187,0.15%
754,020759,建信红利精选股票发起A,2026-07-22,1.0328,1.0778,-0.15,-0.72,-10.6,-4.03,-6.35,-3.39,7.78,,-0.65,7.78,-3.1766,0.15%
755,320020,诺安策略精选股票A,2026-07-22,1.7999,2.6235,0.42,0.98,4.37,-0.3,1.62,-3.42,15.28,-8.87,0.18,162.35,-3.3559,0.15%
756,007357,创金合信港股通量化股票C,2026-07-22,0.8787,0.8787,-0.71,-0.14,1.03,-7.35,-12.51,-3.51,35.27,20.62,-8.99,-12.13,-4.7066,0.00%
757,005663,嘉实金融精选股票C,2026-07-22,1.2107,1.2107,0.81,1.03,2.74,-0.44,-2.61,-3.69,25.75,24.37,-4.25,21.07,-4.4662,0.00%
758,008923,建信医疗健康行业股票A,2026-07-22,1.555,1.555,-0.15,-4.56,21.27,2.56,9.46,-3.73,56.82,46.27,16.02,55.5,-2.8125,0.15%
759,020760,建信红利精选股票发起C,2026-07-22,1.03,1.076,-0.15,-0.72,-10.62,-4.13,-6.53,-3.77,7.59,,-0.87,7.59,-3.5642,0.00%
760,024270,诺安策略精选股票C,2026-07-22,1.7895,1.7895,0.42,0.97,4.34,-0.4,1.42,-3.81,,,-0.04,-0.17,-3.7386,0.00%
761,007288,合煦智远消费主题股票发起式C,2026-07-22,1.0632,1.0632,-0.08,1.39,3.65,-0.02,-8.27,-3.82,0.84,-6.36,-6.74,6.32,-3.6695,0.00%
762,020768,中信保诚国企红利量化选股股票A,2026-07-22,1.0878,1.0998,0.85,0.68,2.71,-3.7,-0.88,-3.84,12.48,,-0.22,9.98,-3.5081,0.15%
763,001195,工银农业产业股票,2026-07-22,0.975,0.975,0.31,0.21,1.35,-11.92,-12.63,-3.85,6.79,-6.97,-8.02,-2.5,-3.6561,0.15%
764,011385,南方远见回报股票C,2026-07-22,1.0448,1.0448,-2.42,-9.61,-24.72,-10.93,-2.93,-3.86,15.47,25.46,-1.55,4.48,-4.3836,0.00%
765,017931,富达传承6个月股票A,2026-07-22,1.1411,1.1411,-0.51,-3.51,-13.51,-17.94,-28.36,-3.94,24.36,15.87,-18.95,14.14,-4.5584,0.15%
766,006106,景顺长城量化港股通股票A,2026-07-22,1.1128,1.1128,-0.76,0.33,2.04,-5.91,-10.64,-4.02,34.44,28.01,-6.63,11.28,-4.9458,0.15%
767,008924,建信医疗健康行业股票C,2026-07-22,1.5271,1.5271,-0.15,-4.57,21.23,2.46,9.25,-4.11,55.6,44.54,15.78,52.71,-3.1949,0.00%
768,008412,长盛竞争优势A,2026-07-22,0.7258,0.7258,-0.18,0.95,5.45,-4.22,-7.46,-4.12,7.32,-9.17,-7.32,-27.42,-3.8293,0.15%
769,399011,中海医疗保健主题股票A,2026-07-22,1.086,2.666,-0.82,-5.07,23.13,6.58,3.92,-4.15,7.42,-16.07,8.71,173.59,-3.8087,0.15%
770,001726,汇添富新兴消费股票A,2026-07-22,1.351,1.351,-0.88,1.27,6.63,-4.59,-8.72,-4.25,5.05,-8.22,-8.96,35.1,-4.7921,0.15%
771,007523,汇添富内需增长股票A,2026-07-22,1.123,1.123,-0.04,0.74,-1.96,-8.5,-14.78,-4.25,5.98,-8.65,-11.49,12.3,-4.7821,0.15%
772,020769,中信保诚国企红利量化选股股票C,2026-07-22,1.0724,1.0844,0.86,0.68,2.66,-3.84,-1.17,-4.41,11.14,,-0.55,8.44,-4.0815,0.00%
773,160322,华夏港股通精选股票发起式(LOF)A,2026-07-22,1.0855,1.1355,-1.34,-0.72,0.0,-5.06,-12.88,-4.45,22.46,19.83,-9.28,13.21,-5.543,0.15%
774,017921,中海医疗保健主题股票C,2026-07-22,1.073,1.073,-0.74,-4.96,23.19,6.55,3.77,-4.45,6.55,-17.01,8.6,-27.65,-4.1964,0.00%
775,017932,富达传承6个月股票C,2026-07-22,1.1196,1.1196,-0.52,-3.52,-13.56,-18.06,-28.58,-4.53,22.92,13.85,-19.23,12.0,-5.1347,0.00%
776,018861,景顺长城量化港股通股票C,2026-07-22,1.0481,1.0481,-0.77,0.32,1.98,-6.06,-10.9,-4.58,26.32,20.58,-6.94,21.49,-5.5,0.00%
777,009896,广发港股通成长精选股票A,2026-07-22,0.6608,0.6608,-1.93,-1.3,-5.92,-5.21,-5.17,-4.62,35.83,12.02,2.75,-33.92,-5.9359,0.15%
778,017479,广发医药精选股票A,2026-07-22,1.1999,1.1999,0.58,-2.65,22.18,1.76,-3.3,-4.63,46.08,19.68,10.37,19.99,-4.7925,0.15%
779,005707,富国港股通量化精选股票A,2026-07-22,1.2698,1.2698,-0.72,0.49,1.73,-5.58,-8.57,-4.69,46.97,45.19,-5.45,26.98,-5.7942,0.15%
780,008445,融通产业趋势先锋股票,2026-07-22,1.3174,1.3174,-3.58,-14.95,-33.84,-19.81,-23.17,-4.74,7.22,3.28,-15.05,31.74,-4.9221,0.15%
781,014163,富国港股通量化精选股票C,2026-07-22,1.2536,1.2536,-0.72,0.49,1.72,-5.62,-8.65,-4.81,45.8,43.76,-5.5,31.56,-5.9071,0.00%
782,007524,汇添富内需增长股票C,2026-07-22,1.0752,1.0752,-0.05,0.72,-2.01,-8.64,-15.02,-4.82,4.73,-10.27,-11.78,7.52,-5.3521,0.00%
783,021983,中信保诚红利领航量化股票A,2026-07-22,1.01,1.01,0.47,0.65,2.3,-4.7,-2.98,-4.87,,,-1.75,1.0,-4.627,0.15%
784,008413,长盛竞争优势C,2026-07-22,0.6917,0.6917,-0.19,0.92,5.36,-4.42,-7.83,-4.89,5.6,-11.33,-7.74,-30.83,-4.6063,0.00%
785,015194,汇添富新兴消费股票C,2026-07-22,1.317,1.317,-0.9,1.23,6.55,-4.77,-8.98,-4.91,3.7,-9.86,-9.3,-21.0,-5.5237,0.00%
786,009897,广发港股通成长精选股票C,2026-07-22,0.6451,0.6451,-1.93,-1.3,-5.95,-5.3,-5.37,-5.01,34.65,10.61,2.51,-35.49,-6.3172,0.00%
787,012884,华夏港股通精选股票发起式(LOF)C,2026-07-22,1.0542,1.0542,-1.34,-0.73,-0.05,-5.21,-13.15,-5.04,21.01,17.7,-9.6,-36.04,-6.1097,0.00%
788,017480,广发医药精选股票C,2026-07-22,1.1817,1.1817,0.58,-2.66,22.13,1.63,-3.53,-5.09,44.62,17.89,10.06,18.17,-5.2518,0.00%
789,013004,国泰价值领航股票A,2026-07-22,0.599,0.599,-1.58,-6.38,-21.68,-17.29,-21.17,-5.36,-2.6,-23.38,-16.33,-40.1,-6.1276,0.15%
790,010409,富国消费精选30股票A,2026-07-22,0.9662,0.9662,-0.68,-1.57,-3.25,-2.53,-3.23,-5.4,38.07,27.62,-0.32,-3.38,-5.3024,0.15%
791,021984,中信保诚红利领航量化股票C,2026-07-22,0.9998,0.9998,0.46,0.63,2.25,-4.84,-3.27,-5.44,,,-2.09,-0.02,-5.1963,0.00%
792,450009,国富中小盘股票A,2026-07-22,2.4905,3.5049,1.67,1.79,0.02,-7.64,-11.85,-5.5,15.72,-0.31,-7.17,350.35,-5.3869,0.15%
793,017948,国富中小盘股票C,2026-07-22,2.458,2.458,1.66,1.78,-0.01,-7.74,-12.03,-5.89,14.79,-1.51,-7.39,-5.48,-5.7696,0.00%
794,001583,安信新常态股票A,2026-07-22,1.7045,2.0361,0.0,2.32,4.86,-3.93,-8.06,-5.93,11.92,14.37,-5.0,128.6,-6.5669,0.15%
