date,northbound_net_cny100m,mean120,std120,upper,lower,trigger,state
2020-06-18,49.5657,12.418063333333333,53.2576001267108,65.67566346004413,-40.83953679337746,,空头
2020-06-19,182.33360000000002,13.654945,55.439736397521735,69.09468139752174,-41.78479139752174,越上限(看多),多头
2020-06-19,182.3336,13.654945,55.439736397521735,69.09468139752174,-41.78479139752174,越上限(看多),多头
2020-06-22,21.8237,13.590583333333331,55.42561304014163,69.01619637347495,-41.83502970680829,,多头
2020-06-22,21.8237,13.590583333333333,55.42561304014163,69.01619637347495,-41.83502970680829,,多头
2020-06-23,7.5247999999999795,13.455961666666669,55.42052117204303,68.8764828387097,-41.96455950537637,,多头
2020-06-23,7.5247999999999795,13.455961666666667,55.42052117204303,68.8764828387097,-41.964559505376364,,多头
2020-06-24,18.5582,13.067132499999998,55.21761978082744,68.28475228082743,-42.15048728082744,,多头
2020-06-24,18.5582,13.067132499999998,55.21761978082744,68.28475228082743,-42.15048728082744,,多头
2020-06-29,-14.469000000000001,12.507341666666665,55.15285721267099,67.66019887933766,-42.64551554600432,,多头
2020-06-29,-14.469,12.507341666666663,55.15285721267099,67.66019887933766,-42.64551554600432,,多头
2020-07-02,171.1509,13.875265,57.01920541613592,70.89447041613592,-43.14394041613592,越上限(看多),多头
2020-07-02,171.1509,13.875265,57.01920541613592,70.89447041613592,-43.14394041613592,越上限(看多),多头
2020-07-03,131.9388,14.2408775,57.63623837231949,71.8771158723195,-43.395360872319486,越上限(看多),多头
2020-07-03,131.9388,14.2408775,57.63623837231949,71.8771158723195,-43.395360872319486,越上限(看多),多头
2020-07-06,136.5222,15.004970833333337,58.64415453506144,73.64912536839478,-43.6391837017281,越上限(看多),多头
2020-07-06,136.5222,15.004970833333335,58.64415453506144,73.64912536839478,-43.6391837017281,越上限(看多),多头
2020-07-07,98.4385,15.530594166666667,59.10898699063486,74.63958115730154,-43.578392823968194,越上限(看多),多头
2020-07-07,98.4385,15.530594166666669,59.10898699063486,74.63958115730154,-43.578392823968194,越上限(看多),多头
2020-07-08,11.5329,15.317091666666666,59.07649103027374,74.39358269694041,-43.75939936360707,,多头
2020-07-08,11.5329,15.317091666666666,59.07649103027374,74.39358269694041,-43.75939936360707,,多头
2020-07-09,79.5141,15.833946666666666,59.36627897477444,75.20022564144111,-43.53233230810777,越上限(看多),多头
2020-07-09,79.5141,15.833946666666666,59.36627897477444,75.20022564144111,-43.53233230810777,越上限(看多),多头
2020-07-10,-43.9312,15.077778333333333,59.54604590723963,74.62382424057296,-44.468267573906296,,多头
2020-07-10,-43.9312,15.077778333333333,59.54604590723963,74.62382424057296,-44.468267573906296,,多头
2020-07-13,68.5035000000001,15.279643333333333,59.68676809351633,74.96641142684966,-44.407124760182995,,多头
2020-07-13,68.5035000000001,15.279643333333333,59.68676809351633,74.96641142684966,-44.407124760183,,多头
2020-07-14,-173.84150000000002,13.844485,62.117582109051305,75.9620671090513,-48.27309710905131,越下限(看空),空头
2020-07-14,-173.84150000000002,13.844485,62.117582109051305,75.9620671090513,-48.27309710905131,越下限(看空),空头
2020-07-15,-27.0562,12.773429166666666,61.70065817572543,74.4740873423921,-48.92722900905876,,空头
2020-07-15,-27.0562,12.773429166666666,61.70065817572543,74.4740873423921,-48.92722900905876,,空头
2020-07-16,-69.2036,11.916661666666668,62.1212978652617,74.03795953192837,-50.20463619859503,越下限(看空),空头
2020-07-16,-69.2036,11.916661666666668,62.1212978652617,74.03795953192837,-50.20463619859503,越下限(看空),空头
2020-07-17,10.4342,11.640679166666668,62.05309998692553,73.6937791535922,-50.41242082025887,,空头
2020-07-17,10.4342,11.640679166666667,62.05309998692553,73.6937791535922,-50.412420820258866,,空头
2020-07-20,-58.9896,10.773519166666668,62.30858328396395,73.08210245063061,-51.53506411729728,越下限(看空),空头
2020-07-20,-58.9896,10.773519166666667,62.30858328396395,73.08210245063061,-51.53506411729728,越下限(看空),空头
2020-07-21,-30.1124,10.404003333333334,62.41930024326191,72.82330357659524,-52.01529690992857,,空头
2020-07-21,-30.112399999999997,10.404003333333334,62.41930024326191,72.82330357659524,-52.01529690992857,,空头
2020-07-22,41.702600000000004,10.122309999999999,62.1989186447214,72.3212286447214,-52.076608644721404,,空头
2020-07-22,41.7026,10.12231,62.1989186447214,72.3212286447214,-52.07660864472141,,空头
2020-07-23,-36.536100000000005,9.5713225,62.31782416577713,71.88914666577713,-52.74650166577713,,空头
2020-07-23,-36.536100000000005,9.5713225,62.31782416577713,71.88914666577713,-52.74650166577713,,空头
2020-07-24,-163.57389999999998,7.565667500000001,63.9769934096312,71.5426609096312,-56.4113259096312,越下限(看空),空头
2020-07-24,-163.57389999999998,7.565667500000001,63.9769934096312,71.5426609096312,-56.411325909631195,越下限(看空),空头
2020-07-27,-15.1432,7.153810833333334,63.962655199906685,71.11646603324002,-56.808844366573354,,空头
2020-07-27,-15.1432,7.153810833333334,63.962655199906685,71.11646603324002,-56.80884436657336,,空头
2020-07-28,-22.328000000000003,6.8807325000000015,64.01842895648879,70.8991614564888,-57.13769645648879,,空头
2020-07-28,-22.328000000000003,6.8807325000000015,64.01842895648879,70.8991614564888,-57.13769645648879,,空头
2020-07-29,77.3135,7.204470000000001,64.27719529400085,71.48166529400085,-57.07272529400085,越上限(看多),多头
2020-07-29,77.3135,7.204470000000001,64.27719529400085,71.48166529400085,-57.07272529400085,越上限(看多),多头
2020-07-30,-63.3808,6.382850833333334,64.54573975627832,70.92859058961166,-58.16288892294499,越下限(看空),空头
2020-07-30,-63.3808,6.382850833333334,64.54573975627832,70.92859058961166,-58.16288892294499,越下限(看空),空头
2020-07-31,-19.0316,5.8748375,64.50349968703745,70.37833718703745,-58.62866218703745,,空头
2020-07-31,-19.0316,5.8748375,64.50349968703745,70.37833718703745,-58.62866218703745,,空头
2020-08-03,-1.95279999999999,6.452565833333334,64.11595292034278,70.56851875367612,-57.66338708700945,,空头
2020-08-03,-1.95279999999999,6.452565833333334,64.11595292034278,70.56851875367612,-57.66338708700945,,空头
2020-08-04,21.3665,6.694279166666667,64.11705643581716,70.81133560248382,-57.422777269150494,,空头
2020-08-04,21.366500000000002,6.694279166666667,64.11705643581716,70.81133560248382,-57.422777269150494,,空头
2020-08-05,-19.8107,7.509340000000001,63.13769708981534,70.64703708981534,-55.62835708981534,,空头
2020-08-05,-19.8107,7.509340000000001,63.13769708981534,70.64703708981534,-55.62835708981534,,空头
2020-08-06,-25.4751000000001,5.781265,61.13063129316965,66.91189629316965,-55.34936629316965,,空头
2020-08-06,-25.4751000000001,5.781265,61.13063129316965,66.91189629316965,-55.34936629316965,,空头
2020-08-07,-18.6227,5.216061666666667,61.03927792816657,66.25533959483323,-55.8232162614999,,空头
2020-08-07,-18.6227,5.216061666666667,61.03927792816657,66.25533959483323,-55.8232162614999,,空头
2020-08-10,0.07369999999999,5.242354166666667,61.03635324022364,66.2787074068903,-55.793999073556975,,空头
2020-08-10,0.07369999999999,5.242354166666667,61.03635324022364,66.2787074068903,-55.793999073556975,,空头
2020-08-11,39.4822,4.6915425,60.418382375041695,65.1099248750417,-55.7268398750417,,空头
2020-08-11,39.4822,4.6915425,60.418382375041695,65.1099248750417,-55.7268398750417,,空头
2020-08-12,-16.3774,4.830004166666667,60.35029541200441,65.18029957867107,-55.52029124533774,,空头
2020-08-12,-16.3774,4.830004166666667,60.35029541200441,65.18029957867107,-55.52029124533774,,空头
2020-08-13,-20.8217,4.929185,60.2978177304332,65.2270027304332,-55.368632730433205,,空头
2020-08-13,-20.8217,4.929185,60.2978177304332,65.2270027304332,-55.368632730433205,,空头
2020-08-14,64.2907,5.377980833333334,60.53908349929132,65.91706433262466,-55.16110266595799,,空头
2020-08-14,64.2907,5.377980833333334,60.53908349929132,65.91706433262466,-55.16110266595799,,空头
2020-08-17,57.1343,5.730340833333333,60.717473068271026,66.44781390160436,-54.98713223493769,,空头
2020-08-17,57.1343,5.730340833333333,60.71747306827103,66.44781390160436,-54.98713223493769,,空头
2020-08-18,-20.3772,5.494597499999999,60.76383183276668,66.25842933276668,-55.26923433276668,,空头
2020-08-18,-20.377200000000002,5.494597499999999,60.76383183276668,66.25842933276668,-55.26923433276668,,空头
2020-08-19,-61.3363,4.6232325,60.96757862162391,65.59081112162391,-56.34434612162391,越下限(看空),空头
2020-08-19,-61.3363,4.6232325,60.96757862162391,65.59081112162391,-56.34434612162391,越下限(看空),空头
2020-08-20,-28.3248,3.940326666666666,60.87298911834078,64.81331578500745,-56.93266245167412,,空头
2020-08-20,-28.3248,3.940326666666666,60.87298911834078,64.81331578500745,-56.93266245167412,,空头
2020-08-21,11.2679,4.483431666666665,60.64286045364005,65.12629212030672,-56.159428786973386,,空头
2020-08-21,11.2679,4.483431666666665,60.642860453640054,65.12629212030672,-56.159428786973386,,空头
2020-08-24,19.4732,4.333654999999999,60.58292949957573,64.91658449957572,-56.249274499575726,,空头
2020-08-24,19.4732,4.333654999999999,60.58292949957573,64.91658449957572,-56.249274499575726,,空头
2020-08-25,17.3802,4.153663333333333,60.51117551977372,64.66483885310704,-56.35751218644038,,空头
2020-08-25,17.3802,4.153663333333333,60.511175519773715,64.66483885310704,-56.35751218644038,,空头
2020-08-26,-11.7728,4.1488966666666665,60.51241772242092,64.6613143890876,-56.363521055754255,,空头
2020-08-26,-11.7728,4.1488966666666665,60.51241772242092,64.6613143890876,-56.363521055754255,,空头
2020-08-27,-10.0498,4.7905766666666665,59.94277871038742,64.7333553770541,-55.15220204372076,,空头
2020-08-27,-10.0498,4.7905766666666665,59.94277871038742,64.7333553770541,-55.152202043720756,,空头
2020-08-28,64.42779999999999,5.730086666666667,59.98696736662214,65.7170540332888,-54.256880699955474,,空头
2020-08-28,64.42779999999999,5.730086666666667,59.98696736662214,65.7170540332888,-54.256880699955474,,空头
2020-08-31,-80.2601999999999,5.621825833333334,60.131367749604976,65.75319358293831,-54.50954191627165,越下限(看空),空头
2020-08-31,-80.2601999999999,5.621825833333334,60.131367749604976,65.75319358293831,-54.509541916271644,越下限(看空),空头
2020-09-01,-2.99930000000004,5.925206666666667,59.99396671904044,65.91917338570711,-54.068760052373776,,空头
2020-09-01,-2.99930000000004,5.925206666666667,59.99396671904044,65.91917338570711,-54.068760052373776,,空头
2020-09-02,-66.1426,5.802085,60.12754561314037,65.92963061314038,-54.32546061314037,越下限(看空),空头
2020-09-02,-66.1426,5.802085,60.12754561314037,65.92963061314038,-54.32546061314037,越下限(看空),空头
2020-09-03,-10.0382,5.3724325,60.0543362587934,65.4267687587934,-54.681903758793396,,空头
2020-09-03,-10.0382,5.3724325,60.0543362587934,65.4267687587934,-54.6819037587934,,空头
2020-09-04,-63.1761,4.8059408333333336,60.379495971453785,65.18543680478712,-55.573555138120454,越下限(看空),空头
2020-09-04,-63.1761,4.8059408333333336,60.379495971453785,65.18543680478712,-55.57355513812045,越下限(看空),空头
2020-09-07,-54.6539,4.4155275,60.61273296547954,65.02826046547953,-56.19720546547954,,空头
2020-09-07,-54.6539,4.4155275,60.61273296547954,65.02826046547953,-56.19720546547954,,空头
2020-09-08,63.5066,4.543864166666667,60.72222246693128,65.26608663359795,-56.17835830026461,,空头
2020-09-08,63.5066,4.543864166666667,60.72222246693128,65.26608663359795,-56.17835830026461,,空头
2020-09-09,-37.5816,4.484193333333335,60.76037702959007,65.2445703629234,-56.27618369625673,,空头
2020-09-09,-37.5816,4.484193333333335,60.76037702959007,65.2445703629234,-56.27618369625673,,空头
2020-09-10,9.988699999999989,5.760673333333334,59.221448501603035,64.98212183493636,-53.4607751682697,,空头
2020-09-10,9.988699999999987,5.760673333333334,59.22144850160304,64.98212183493636,-53.4607751682697,,空头
2020-09-11,12.9093,5.610261666666667,59.17981877137511,64.79008043804178,-53.56955710470845,,空头
2020-09-11,12.9093,5.610261666666667,59.17981877137511,64.79008043804178,-53.569557104708444,,空头
2020-09-14,-31.4333,5.9704033333333335,58.81767630662638,64.78807963995972,-52.847272973293045,,空头
2020-09-14,-31.4333,5.9704033333333335,58.81767630662638,64.78807963995972,-52.847272973293045,,空头
2020-09-15,33.2117,6.9455325,58.28438984985119,65.2299223498512,-51.33885734985119,,空头
2020-09-15,33.2117,6.9455325,58.28438984985119,65.2299223498512,-51.33885734985119,,空头
2020-09-16,7.420099999999979,8.234558333333334,56.52930415241488,64.76386248574822,-48.29474581908155,,空头
2020-09-16,7.420099999999979,8.234558333333334,56.52930415241488,64.76386248574822,-48.29474581908155,,空头
2020-09-17,4.39010000000002,9.0884325,55.67745596205052,64.76588846205053,-46.58902346205052,,空头
2020-09-17,4.39010000000002,9.088432500000001,55.67745596205052,64.76588846205053,-46.58902346205052,,空头
2020-09-18,94.73559999999999,10.564398333333335,55.57983163353195,66.14422996686528,-45.015433300198616,越上限(看多),多头
2020-09-18,94.7356,10.564398333333337,55.57983163353195,66.14422996686528,-45.015433300198616,越上限(看多),多头
2020-09-21,-64.9577,10.622353333333333,55.49667133328305,66.11902466661638,-44.87431799994971,越下限(看空),空头
2020-09-21,-64.9577,10.622353333333333,55.49667133328305,66.11902466661638,-44.87431799994971,越下限(看空),空头
2020-09-22,-20.0179,11.307233333333333,54.59235083782853,65.89958417116186,-43.2851175044952,,空头
2020-09-22,-20.0179,11.307233333333333,54.59235083782853,65.89958417116186,-43.285117504495204,,空头
2020-09-23,-27.5282,10.937279166666665,54.70467014612756,65.64194931279422,-43.76739097946089,,空头
2020-09-23,-27.528200000000002,10.937279166666665,54.704670146127555,65.64194931279422,-43.76739097946089,,空头
2020-09-24,-121.6786,10.589895833333332,55.414690193522674,66.004586026856,-44.824794360189344,越下限(看空),空头
2020-09-24,-121.6786,10.589895833333333,55.414690193522674,66.004586026856,-44.824794360189344,越下限(看空),空头
2020-09-25,-12.9201,10.149966666666666,55.38982157182438,65.53978823849104,-45.23985490515771,,空头
2020-09-25,-12.9201,10.149966666666666,55.38982157182438,65.53978823849104,-45.23985490515771,,空头
2020-09-28,-10.7894,9.851400000000002,55.405452538202624,65.25685253820262,-45.55405253820263,,空头
2020-09-28,-10.7894,9.851400000000002,55.405452538202624,65.25685253820262,-45.554052538202626,,空头
2020-09-29,-0.93939999999999,9.9566975,55.37255382228113,65.32925132228112,-45.41585632228113,,空头
2020-09-29,-0.93939999999999,9.9566975,55.37255382228113,65.32925132228112,-45.41585632228113,,空头
2020-09-30,-29.039099999999998,9.4302275,55.44100934193566,64.87123684193566,-46.01078184193566,,空头
2020-09-30,-29.0391,9.4302275,55.44100934193566,64.87123684193566,-46.01078184193566,,空头
2020-10-09,112.6684,10.379605000000002,56.22633612088702,66.60594112088702,-45.846731120887014,越上限(看多),多头
2020-10-09,112.6684,10.379605000000002,56.22633612088702,66.60594112088702,-45.84673112088701,越上限(看多),多头
2020-10-12,135.0999,11.36795,57.36564104764623,68.73359104764623,-45.99769104764623,越上限(看多),多头
2020-10-12,135.0999,11.36795,57.36564104764623,68.73359104764623,-45.99769104764623,越上限(看多),多头
2020-10-14,-15.546800000000001,10.885476666666667,57.34634410239716,68.23182076906383,-46.46086743573049,,多头
2020-10-14,-15.5468,10.885476666666667,57.34634410239716,68.23182076906383,-46.46086743573049,,多头
2020-10-15,-3.33139999999996,10.496735,57.2827221956834,67.77945719568339,-46.7859871956834,,多头
2020-10-15,-3.33139999999996,10.496735,57.2827221956834,67.77945719568339,-46.7859871956834,,多头
2020-10-16,-5.02889999999999,10.616759166666668,57.234555043658965,67.85131421032563,-46.6177958769923,,多头
2020-10-16,-5.02889999999999,10.616759166666668,57.234555043658965,67.85131421032563,-46.6177958769923,,多头
2020-10-19,-32.4304,9.290359166666667,56.35850195983943,65.64886112650609,-47.06814279317276,,多头
2020-10-19,-32.4304,9.290359166666669,56.35850195983943,65.64886112650609,-47.06814279317276,,多头
2020-10-20,-11.1252,9.485374166666666,56.24598426938748,65.73135843605414,-46.76061010272081,,多头
2020-10-20,-11.1252,9.485374166666666,56.24598426938748,65.73135843605414,-46.76061010272081,,多头
2020-10-21,-69.22399999999999,7.722759166666667,55.35637115675076,63.07913032341743,-47.63361199008409,越下限(看空),空头
2020-10-21,-69.22399999999999,7.722759166666667,55.35637115675076,63.07913032341743,-47.63361199008409,越下限(看空),空头
2020-10-22,-27.478099999999998,7.2142425,55.39744480028947,62.61168730028947,-48.18320230028947,,空头
2020-10-22,-27.4781,7.2142425,55.39744480028947,62.61168730028947,-48.18320230028947,,空头
2020-10-27,-46.369099999999996,6.5099575000000005,55.537956172482446,62.047913672482444,-49.02799867248245,,空头
2020-10-27,-46.3691,6.5099575000000005,55.537956172482446,62.04791367248245,-49.02799867248245,,空头
2020-10-28,1.8637000000000299,5.806852500000001,55.052096010714564,60.85894851071456,-49.245243510714566,,空头
2020-10-28,1.8637000000000297,5.806852500000001,55.05209601071456,60.85894851071456,-49.245243510714566,,空头
2020-10-29,17.8639,5.951557500000002,55.06084863848383,61.01240613848383,-49.10929113848383,,空头
2020-10-29,17.8639,5.951557500000002,55.06084863848383,61.01240613848383,-49.10929113848383,,空头
2020-10-30,-56.7344,5.708147500000001,55.27423423378431,60.98238173378432,-49.56608673378431,越下限(看空),空头
2020-10-30,-56.734399999999994,5.708147500000001,55.27423423378431,60.982381733784315,-49.56608673378431,越下限(看空),空头
2020-11-02,30.8047,5.866681666666668,55.319060928840216,61.18574259550688,-49.45237926217355,,空头
2020-11-02,30.804699999999997,5.8666816666666675,55.319060928840216,61.18574259550688,-49.45237926217355,,空头
2020-11-03,31.213800000000003,6.069209166666667,55.36738160187728,61.43659076854394,-49.29817243521061,,空头
2020-11-03,31.213800000000003,6.069209166666667,55.36738160187728,61.436590768543944,-49.29817243521061,,空头
2020-11-04,2.35970000000001,5.818060833333335,55.31482267891261,61.13288351224595,-49.49676184557928,,空头
2020-11-04,2.35970000000001,5.818060833333335,55.31482267891261,61.13288351224595,-49.49676184557928,,空头
2020-11-05,109.97139999999999,6.406273333333334,56.04525649623881,62.45152982957214,-49.638983162905475,越上限(看多),多头
2020-11-05,109.9714,6.406273333333334,56.04525649623881,62.45152982957214,-49.63898316290548,越上限(看多),多头
2020-11-06,39.8098,6.651630833333334,56.12712965438791,62.77876048772124,-49.47549882105457,,多头
2020-11-06,39.8098,6.651630833333334,56.12712965438791,62.77876048772124,-49.47549882105457,,多头
2020-11-09,196.9918,8.198200000000002,58.754587298180354,66.95278729818035,-50.556387298180354,越上限(看多),多头
2020-11-09,196.9918,8.198200000000002,58.754587298180354,66.95278729818035,-50.556387298180354,越上限(看多),多头
2020-11-10,-41.0979,8.118085833333334,58.81567306073221,66.93375889406555,-50.69758722739888,,多头
2020-11-10,-41.0979,8.118085833333334,58.81567306073221,66.93375889406555,-50.69758722739888,,多头
2020-11-11,-9.29809999999998,7.635180833333334,58.7178975460345,66.35307837936783,-51.08271671270116,,多头
2020-11-11,-9.29809999999998,7.635180833333334,58.7178975460345,66.35307837936783,-51.08271671270116,,多头
2020-11-12,-5.06800000000003,7.3723175,58.70344966657907,66.07576716657907,-51.33113216657907,,多头
2020-11-12,-5.06800000000003,7.3723175,58.70344966657907,66.07576716657907,-51.33113216657907,,多头
2020-11-13,-49.397299999999994,6.814845000000002,58.92369684447824,65.73854184447825,-52.10885184447824,,多头
2020-11-13,-49.3973,6.814845000000002,58.92369684447824,65.73854184447825,-52.10885184447824,,多头
2020-11-16,25.894899999999996,7.047689166666668,58.943589668336365,65.99127883500303,-51.8959005016697,,多头
2020-11-16,25.8949,7.047689166666668,58.943589668336365,65.99127883500303,-51.8959005016697,,多头
2020-11-17,0.53330000000002,7.162534166666668,58.91713310892146,66.07966727558814,-51.754598942254795,,多头
2020-11-17,0.53330000000002,7.162534166666668,58.91713310892146,66.07966727558814,-51.7545989422548,,多头
2020-11-18,-0.1418,7.061820833333334,58.919220864959954,65.98104169829328,-51.85740003162662,,多头
2020-11-18,-0.1418,7.061820833333334,58.919220864959954,65.98104169829328,-51.85740003162662,,多头
2020-11-19,4.384799999999959,6.814705,58.86728859919559,65.6819935991956,-52.05258359919559,,多头
2020-11-19,4.384799999999959,6.814705,58.86728859919559,65.6819935991956,-52.052583599195586,,多头
2020-11-20,24.433200000000003,6.710060833333333,58.82434192094846,65.5344027542818,-52.114281087615126,,多头
2020-11-20,24.433200000000003,6.710060833333333,58.82434192094846,65.5344027542818,-52.114281087615126,,多头
2020-11-23,100.5118,7.377779166666667,59.43249297007742,66.81027213674409,-52.05471380341075,越上限(看多),多头
2020-11-23,100.51180000000001,7.377779166666667,59.43249297007742,66.81027213674409,-52.05471380341075,越上限(看多),多头
2020-11-24,-1.375,7.188735,59.42388201814708,66.61261701814708,-52.23514701814708,,多头
2020-11-24,-1.375,7.188735,59.42388201814708,66.61261701814708,-52.23514701814708,,多头
2020-11-25,-15.6883,7.335125000000001,59.34499731669636,66.68012231669636,-52.00987231669636,,多头
2020-11-25,-15.6883,7.335125000000001,59.34499731669636,66.68012231669636,-52.00987231669636,,多头
2020-11-26,60.28939999999999,7.658760833333334,59.52824943961699,67.18701027295033,-51.86948860628366,,多头
2020-11-26,60.28939999999999,7.658760833333334,59.52824943961699,67.18701027295033,-51.86948860628366,,多头
2020-11-27,24.7648,7.541344166666667,59.48007607915996,67.02142024582662,-51.93873191249329,,多头
2020-11-27,24.7648,7.541344166666667,59.48007607915996,67.02142024582662,-51.93873191249329,,多头
2020-11-30,49.3945,7.8455925,59.60089121149869,67.44648371149869,-51.75529871149869,,多头
2020-11-30,49.3945,7.8455925,59.60089121149869,67.44648371149869,-51.75529871149869,,多头
2020-12-01,162.9281,8.968469166666667,61.234180434623006,70.20264960128968,-52.26571126795634,越上限(看多),多头
2020-12-01,162.9281,8.968469166666667,61.234180434623006,70.20264960128968,-52.26571126795634,越上限(看多),多头
2020-12-02,-40.2484,8.207468333333335,61.27397360075249,69.48144193408582,-53.06650526741916,,多头
2020-12-02,-40.248400000000004,8.207468333333335,61.27397360075249,69.48144193408582,-53.06650526741916,,多头
2020-12-03,35.9442000000001,7.633200000000001,60.680608759767466,68.31380875976747,-53.047408759767464,,多头
2020-12-03,35.9442000000001,7.633200000000001,60.680608759767466,68.31380875976747,-53.04740875976746,,多头
2020-12-04,37.3851,7.784019166666668,60.73228599127432,68.51630515794099,-52.94826682460765,,多头
2020-12-04,37.3851,7.784019166666668,60.73228599127432,68.51630515794099,-52.94826682460765,,多头
2020-12-07,-11.6012,7.319492500000001,60.66500151121728,67.98449401121728,-53.34550901121728,,多头
2020-12-07,-11.601199999999999,7.319492500000001,60.665001511217284,67.98449401121728,-53.34550901121728,,多头
2020-12-08,66.7565,7.635507500000002,60.876422313101266,68.51192981310126,-53.24091481310126,,多头
2020-12-08,66.7565,7.635507500000002,60.87642231310127,68.51192981310126,-53.24091481310126,,多头
2020-12-09,38.899,7.598044166666669,60.855610990224896,68.45365515689157,-53.25756682355823,,多头
2020-12-09,38.899,7.598044166666669,60.855610990224896,68.45365515689157,-53.25756682355823,,多头
2020-12-10,15.2161,7.673658333333335,60.85942412433327,68.5330824576666,-53.18576579099993,,多头
2020-12-10,15.216099999999999,7.673658333333335,60.859424124333266,68.5330824576666,-53.18576579099993,,多头
2020-12-11,-39.678200000000004,6.957298333333335,60.907027457344746,67.86432579067808,-53.94972912401141,,多头
2020-12-11,-39.6782,6.957298333333335,60.907027457344746,67.86432579067808,-53.94972912401141,,多头
2020-12-14,2.2281999999999997,6.940665833333335,60.90805262337112,67.84871845670446,-53.967386790037786,,多头
2020-12-14,2.2282,6.940665833333335,60.90805262337112,67.84871845670446,-53.967386790037786,,多头
2020-12-15,-3.50110000000001,6.899391666666669,60.913481311228445,67.81287297789511,-54.01408964456178,,多头
2020-12-15,-3.50110000000001,6.899391666666669,60.913481311228445,67.81287297789511,-54.01408964456178,,多头
2020-12-16,19.1542,7.133594166666668,60.90605828022228,68.03965244688895,-53.772464113555614,,多头
2020-12-16,19.1542,7.133594166666668,60.90605828022228,68.03965244688895,-53.772464113555614,,多头
2020-12-17,80.578,8.144259166666668,61.11151721739955,69.25577638406622,-52.96725805073288,越上限(看多),多头
2020-12-17,80.578,8.144259166666668,61.11151721739955,69.25577638406622,-52.96725805073288,越上限(看多),多头
2020-12-18,-13.6241,7.699859166666668,61.07397625011613,68.7738354167828,-53.37411708344946,,多头
2020-12-18,-13.6241,7.699859166666668,61.07397625011613,68.7738354167828,-53.37411708344946,,多头
2020-12-21,78.6074,8.581705833333334,61.32906201158544,69.91076784491877,-52.747356178252105,越上限(看多),多头
2020-12-21,78.6074,8.581705833333334,61.329062011585435,69.91076784491877,-52.747356178252105,越上限(看多),多头
2020-12-22,-35.8569,7.869850833333335,61.34511145453301,69.21496228786634,-53.47526062119967,,多头
2020-12-22,-35.8569,7.869850833333335,61.34511145453301,69.21496228786634,-53.47526062119967,,多头
2020-12-23,43.3861,6.7119550000000014,59.3017081871106,66.0136631871106,-52.589753187110595,,多头
2020-12-23,43.3861,6.7119550000000014,59.3017081871106,66.0136631871106,-52.5897531871106,,多头
2020-12-28,-4.08140000000003,6.496079166666667,59.29338521252596,65.78946437919262,-52.797306045859294,,多头
2020-12-28,-4.08140000000003,6.496079166666667,59.29338521252596,65.78946437919262,-52.797306045859294,,多头
2020-12-29,44.711999999999996,6.805972500000001,59.39589666517656,66.20186916517656,-52.589924165176555,,多头
2020-12-29,44.712,6.805972500000001,59.39589666517656,66.20186916517656,-52.58992416517656,,多头
2020-12-30,64.4008,7.187994166666668,59.619125066920375,66.80711923358704,-52.431130900253706,,多头
2020-12-30,64.4008,7.187994166666668,59.619125066920375,66.80711923358704,-52.431130900253706,,多头
2020-12-31,30.784299999999998,7.565105000000002,59.62410709784625,67.18921209784625,-52.059002097846246,,多头
2020-12-31,30.7843,7.565105000000002,59.62410709784625,67.18921209784625,-52.059002097846246,,多头
2021-01-04,-5.4191000000000304,6.093688333333334,57.7008754817219,63.794563815055234,-51.60718714838857,,多头
2021-01-04,-5.4191000000000304,6.093688333333334,57.7008754817219,63.794563815055234,-51.60718714838857,,多头
2021-01-05,-44.4437000000001,4.623834166666668,56.70618003669324,61.33001420335991,-52.08234587002657,,多头
2021-01-05,-44.4437000000001,4.623834166666668,56.70618003669324,61.33001420335991,-52.08234587002657,,多头
2021-01-06,2.35919999999998,3.505809166666667,55.39114267531993,58.89695184198659,-51.88533350865326,,多头
2021-01-06,2.35919999999998,3.505809166666667,55.39114267531993,58.89695184198659,-51.88533350865326,,多头
2021-01-07,32.630700000000004,2.9574108333333333,54.76559816390567,57.723008997239006,-51.80818733057234,,多头
2021-01-07,32.630700000000004,2.9574108333333333,54.76559816390567,57.723008997239006,-51.80818733057234,,多头
2021-01-08,206.1462,4.579188333333334,57.81815479800077,62.3973431313341,-53.23896646466744,越上限(看多),多头
2021-01-08,206.1462,4.579188333333334,57.81815479800077,62.397343131334104,-53.238966464667435,越上限(看多),多头
2021-01-11,8.935800000000091,3.9910358333333344,57.40699252933825,61.39802836267158,-53.41595669600491,,多头
2021-01-11,8.935800000000091,3.9910358333333344,57.40699252933825,61.39802836267158,-53.41595669600491,,多头
2021-01-12,84.4484,5.060865833333335,57.7018906943243,62.76275652765763,-52.64102486099097,越上限(看多),多头
2021-01-12,84.4484,5.0608658333333345,57.7018906943243,62.76275652765763,-52.64102486099097,越上限(看多),多头
2021-01-13,27.1215,4.716015833333333,57.44262082202136,62.15863665535469,-52.72660498868803,,多头
2021-01-13,27.1215,4.716015833333333,57.44262082202136,62.15863665535469,-52.72660498868803,,多头
2021-01-14,51.0704,6.590281666666668,55.19280990215996,61.78309156882663,-48.60252823549329,,多头
2021-01-14,51.0704,6.590281666666668,55.19280990215996,61.78309156882663,-48.60252823549329,,多头
2021-01-15,8.013399999999969,6.882528333333334,55.10593282630138,61.98846115963472,-48.22340449296805,,多头
