日期,指数,市净率,等权市净率,市净率中位数
2009-06-08,2998.78,3.0,3.76,3.27
2009-06-09,3011.64,3.02,3.78,3.29
2009-06-10,3041.81,3.05,3.82,3.33
2009-06-11,3015.62,3.04,3.8,3.28
2009-06-12,2957.28,2.98,3.72,3.2
2009-06-15,3014.14,3.06,3.78,3.26
2009-06-16,3008.75,3.05,3.77,3.25
2009-06-17,3058.67,3.09,3.83,3.3
2009-06-18,3101.28,3.15,3.87,3.35
2009-06-19,3119.79,3.18,3.87,3.38
2009-06-22,3116.21,3.2,3.85,3.38
2009-06-23,3114.74,3.21,3.83,3.35
2009-06-24,3151.72,3.25,3.89,3.39
2009-06-25,3148.71,3.25,3.89,3.38
2009-06-26,3161.15,3.28,3.9,3.38
2009-06-29,3207.7,3.32,3.94,3.42
2009-06-30,3192.19,3.3,3.93,3.37
2009-07-01,3259.2,3.41,4.15,3.53
2009-07-02,3301.8,3.47,4.21,3.57
2009-07-03,3346.1,3.5,4.25,3.59
2009-07-06,3385.75,3.54,4.27,3.57
2009-07-07,3357.63,3.5,4.26,3.59
2009-07-08,3375.44,3.48,4.32,3.62
2009-07-09,3423.69,3.52,4.4,3.7
2009-07-10,3428.73,3.51,4.42,3.71
2009-07-13,3405.33,3.48,4.44,3.74
2009-07-14,3491.76,3.55,4.52,3.78
2009-07-15,3529.25,3.58,4.55,3.85
2009-07-16,3531.93,3.58,4.53,3.84
2009-07-17,3551.3,3.58,4.56,3.88
2009-07-20,3621.07,3.66,4.66,3.99
2009-07-21,3561.93,3.6,4.56,3.88
2009-07-22,3629.03,3.69,4.64,3.97
2009-07-23,3672.44,3.73,4.68,3.97
2009-07-24,3680.17,3.77,4.66,4.02
2009-07-27,3753.4,3.84,4.75,4.1
2009-07-28,3772.69,3.84,4.79,4.14
2009-07-29,3565.61,3.66,4.48,3.91
2009-07-30,3634.08,3.73,4.53,3.93
2009-07-31,3737.84,3.82,4.67,4.05
2009-08-03,3797.22,3.87,4.77,4.12
2009-08-04,3806.17,3.87,4.81,4.17
2009-08-05,3769.54,3.82,4.81,4.17
2009-08-06,3696.95,3.75,4.74,4.11
2009-08-07,3587.19,3.64,4.59,3.98
2009-08-10,3586.28,3.61,4.62,4.0
2009-08-11,3599.6,3.63,4.63,4.02
2009-08-12,3437.48,3.46,4.4,3.81
2009-08-13,3473.81,3.51,4.43,3.82
2009-08-14,3364.69,3.41,4.25,3.65
2009-08-17,3153.36,3.21,3.96,3.37
2009-08-18,3191.4,3.26,4.02,3.44
2009-08-19,3031.64,3.13,3.81,3.27
2009-08-20,3159.74,3.26,3.95,3.42
2009-08-21,3224.96,3.29,4.05,3.48
2009-08-24,3259.74,3.29,4.12,3.55
2009-08-25,3153.12,3.2,4.03,3.46
2009-08-26,3223.94,3.24,4.15,3.55
2009-08-27,3217.53,3.22,4.18,3.59
2009-08-28,3111.14,3.11,4.05,3.52
2009-08-31,2889.59,2.91,3.76,3.25
2009-09-01,2894.19,2.94,3.72,3.21
2009-09-02,2935.82,2.98,3.76,3.23
2009-09-03,3095.68,3.12,3.95,3.4
2009-09-04,3127.51,3.14,4.02,3.44
2009-09-07,3156.43,3.16,4.06,3.49
2009-09-08,3222.37,3.21,4.14,3.53
2009-09-09,3245.47,3.22,4.17,3.56
2009-09-10,3213.81,3.2,4.13,3.48
2009-09-11,3285.51,3.28,4.2,3.57
2009-09-14,3347.73,3.32,4.3,3.66
2009-09-15,3362.44,3.32,4.34,3.68
2009-09-16,3327.91,3.28,4.34,3.68
2009-09-17,3394.07,3.36,4.43,3.75
2009-09-18,3273.12,3.25,4.28,3.62
2009-09-21,3292.46,3.26,4.35,3.68
2009-09-22,3212.07,3.2,4.24,3.58
2009-09-23,3133.91,3.14,4.11,3.47
2009-09-24,3145.56,3.15,4.09,3.48
2009-09-25,3121.58,3.14,4.05,3.44
2009-09-28,3033.39,3.05,3.93,3.33
2009-09-29,3021.3,3.05,3.88,3.28
2009-09-30,3052.79,3.07,3.91,3.31
2009-10-09,3213.47,3.21,4.11,3.49
2009-10-12,3207.82,3.2,4.12,3.48
2009-10-13,3257.0,3.24,4.18,3.55
2009-10-14,3286.5,3.27,4.22,3.58
2009-10-15,3298.55,3.28,4.23,3.59
2009-10-16,3302.56,3.27,4.24,3.58
2009-10-19,3389.96,3.34,4.35,3.68
2009-10-20,3439.69,3.39,4.41,3.73
2009-10-21,3428.15,3.38,4.37,3.67
2009-10-22,3413.51,3.35,4.37,3.71
2009-10-23,3476.35,3.42,4.43,3.73
2009-10-26,3477.75,3.4,4.42,3.74
2009-10-27,3378.33,3.3,4.28,3.64
2009-10-28,3397.3,3.32,4.3,3.67
2009-10-29,3318.28,3.21,4.19,3.56
2009-10-30,3354.49,3.19,4.23,3.58
2009-11-02,3468.87,3.28,4.35,3.68
2009-11-03,3521.45,3.31,4.45,3.76
2009-11-04,3541.98,3.33,4.48,3.78
2009-11-05,3558.33,3.35,4.52,3.82
2009-11-06,3576.99,3.36,4.54,3.83
2009-11-09,3593.09,3.37,4.58,3.86
2009-11-10,3600.74,3.37,4.58,3.87
2009-11-11,3597.4,3.36,4.59,3.87
2009-11-12,3603.45,3.36,4.6,3.87
2009-11-13,3628.61,3.36,4.64,3.91
2009-11-16,3733.04,3.45,4.76,4.0
2009-11-17,3739.33,3.46,4.77,4.03
2009-11-18,3744.46,3.49,4.79,4.06
2009-11-19,3767.3,3.5,4.84,4.11
2009-11-20,3764.17,3.48,4.86,4.1
2009-11-23,3807.49,3.51,4.95,4.19
2009-11-24,3667.35,3.39,4.71,4.01
2009-11-25,3763.77,3.45,4.86,4.13
2009-11-26,3613.69,3.34,4.68,3.96
2009-11-27,3509.49,3.26,4.55,3.86
2009-11-30,3648.95,3.36,4.75,4.04
2009-12-01,3710.99,3.4,4.86,4.14
2009-12-02,3752.74,3.43,4.93,4.18
2009-12-03,3753.3,3.42,4.94,4.21
2009-12-04,3773.79,3.49,4.85,4.14
2009-12-07,3808.28,3.5,4.91,4.22
2009-12-08,3770.5,3.46,4.88,4.2
2009-12-09,3700.81,3.4,4.8,4.13
2009-12-10,3726.31,3.42,4.83,4.17
2009-12-11,3724.19,3.41,4.84,4.17
2009-12-14,3750.51,3.47,4.83,4.16
2009-12-15,3728.75,3.44,4.83,4.16
2009-12-16,3707.3,3.42,4.8,4.14
2009-12-17,3616.05,3.34,4.65,4.02
2009-12-18,3514.68,3.28,4.49,3.84
2009-12-21,3528.55,3.28,4.53,3.88
2009-12-22,3432.91,3.21,4.4,3.78
2009-12-23,3471.55,3.24,4.47,3.86
2009-12-24,3579.16,3.32,4.62,3.98
2009-12-25,3573.7,3.31,4.63,3.99
2009-12-28,3630.14,3.35,4.7,4.05
2009-12-29,3651.13,3.38,4.73,4.08
2009-12-30,3694.47,3.44,4.73,4.07
2009-12-31,3715.36,3.46,4.76,4.11
2010-01-04,3687.94,3.42,4.9,4.14
2010-01-05,3719.95,3.46,4.95,4.17
2010-01-06,3700.77,3.42,4.94,4.17
2010-01-07,3627.18,3.36,4.84,4.11
2010-01-08,3644.73,3.36,4.88,4.14
2010-01-11,3651.74,3.37,4.9,4.17
2010-01-12,3712.51,3.43,5.0,4.23
2010-01-13,3612.37,3.33,4.93,4.21
2010-01-14,3674.25,3.37,5.05,4.29
2010-01-15,3691.62,3.38,5.08,4.31
2010-01-18,3721.59,3.36,5.15,4.37
2010-01-19,3727.2,3.37,5.14,4.38
2010-01-20,3602.6,3.27,4.97,4.2
2010-01-21,3616.98,3.29,4.98,4.23
2010-01-22,3558.31,3.26,4.85,4.1
2010-01-25,3516.94,3.23,4.78,4.05
2010-01-26,3413.08,3.15,4.6,3.91
2010-01-27,3372.53,3.11,4.56,3.9
2010-01-28,3392.2,3.12,4.62,3.95
2010-01-29,3397.6,3.12,4.65,3.97
2010-02-01,3348.22,3.07,4.58,3.91
2010-02-02,3337.34,3.06,4.56,3.88
2010-02-03,3416.6,3.14,4.63,3.94
2010-02-04,3415.78,3.12,4.65,3.98
2010-02-05,3344.67,3.06,4.54,3.92
2010-02-08,3342.92,3.06,4.54,3.91
2010-02-09,3357.65,3.07,4.55,3.89
2010-02-10,3403.96,3.1,4.61,3.94
2010-02-11,3407.1,3.11,4.6,3.92
2010-02-12,3443.21,3.14,4.67,3.97
2010-02-22,3429.53,3.12,4.67,3.98
2010-02-23,3409.42,3.09,4.68,3.99
2010-02-24,3464.66,3.13,4.78,4.07
2010-02-25,3516.84,3.17,4.85,4.17
2010-02-26,3509.38,3.16,4.84,4.16
2010-03-01,3553.42,3.2,4.89,4.22
2010-03-02,3543.66,3.18,4.88,4.22
2010-03-03,3575.77,3.2,4.95,4.24
2010-03-04,3475.32,3.13,4.78,4.11
2010-03-05,3486.12,3.13,4.8,4.13
2010-03-08,3516.8,3.15,4.84,4.18
2010-03-09,3533.59,3.17,4.85,4.18
2010-03-10,3500.97,3.14,4.77,4.1
2010-03-11,3491.66,3.15,4.74,4.05
2010-03-12,3443.43,3.11,4.67,3.97
2010-03-15,3396.23,3.07,4.63,3.94
2010-03-16,3419.87,3.08,4.65,3.96
2010-03-17,3499.61,3.14,4.76,4.06
2010-03-18,3497.38,3.13,4.77,4.07
2010-03-19,3524.71,3.14,4.81,4.12
2010-03-22,3536.75,3.15,4.83,4.14
2010-03-23,3509.08,3.12,4.79,4.1
2010-03-24,3514.64,3.11,4.81,4.11
2010-03-25,3464.72,3.08,4.75,4.05
2010-03-26,3514.05,3.09,4.81,4.11
2010-03-29,3587.82,3.15,4.85,4.14
2010-03-30,3598.33,3.15,4.86,4.16
2010-03-31,3583.71,3.12,4.86,4.14
2010-04-01,3634.33,3.12,4.86,4.15
2010-04-02,3649.7,3.16,4.99,4.25
2010-04-06,3649.81,3.16,5.0,4.26
2010-04-07,3637.32,3.15,5.01,4.24
2010-04-08,3605.44,3.09,5.0,4.23
2010-04-09,3645.56,3.12,5.06,4.27
2010-04-12,3630.56,3.09,5.08,4.3
2010-04-13,3651.89,3.14,5.05,4.24
2010-04-14,3672.51,3.14,5.1,4.3
2010-04-15,3653.2,3.14,5.05,4.24
2010-04-16,3619.56,3.1,5.02,4.21
2010-04-19,3435.64,2.96,4.79,4.03
2010-04-20,3444.9,2.93,4.84,4.03
2010-04-21,3523.05,2.98,4.98,4.12
2010-04-22,3496.59,2.94,4.97,4.15
2010-04-23,3480.05,2.93,4.92,4.11
2010-04-26,3466.12,2.9,4.88,4.1
2010-04-27,3390.94,2.84,4.73,3.96
2010-04-28,3377.36,2.81,4.7,3.92
2010-04-29,3318.27,2.76,4.55,3.77
2010-04-30,3300.62,2.71,4.44,3.69
2010-05-04,3261.46,2.68,4.43,3.68
2010-05-05,3300.01,2.69,4.54,3.78
2010-05-06,3160.75,2.59,4.4,3.65
2010-05-07,3099.54,2.54,4.31,3.53
2010-05-10,3101.05,2.55,4.24,3.51
2010-05-11,3031.29,2.51,4.14,3.41
2010-05-12,3025.65,2.52,4.05,3.35
2010-05-13,3102.66,2.57,4.17,3.45
2010-05-14,3092.73,2.56,4.19,3.46
2010-05-17,2918.72,2.43,3.94,3.21
2010-05-18,2974.77,2.47,3.99,3.28
2010-05-19,2968.44,2.47,4.0,3.27
2010-05-20,2924.98,2.44,3.92,3.23
2010-05-21,2974.69,2.47,3.99,3.29
2010-05-24,3093.0,2.55,4.17,3.46
2010-05-25,3039.67,2.5,4.14,3.42
2010-05-26,3041.84,2.5,4.15,3.44
2010-05-27,3092.78,2.55,4.23,3.49
2010-05-28,3088.24,2.55,4.25,3.5
2010-05-31,3001.62,2.49,4.13,3.37
2010-06-01,2963.32,2.47,4.06,3.3
2010-06-02,2985.06,2.47,4.11,3.34
2010-06-03,2962.24,2.46,4.08,3.32
2010-06-04,2975.59,2.47,4.11,3.36
2010-06-07,2933.53,2.43,4.09,3.33
2010-06-08,2943.45,2.42,4.13,3.35
2010-06-09,3029.24,2.49,4.24,3.45
2010-06-10,3005.81,2.47,4.24,3.43
2010-06-11,3007.99,2.48,4.23,3.43
2010-06-17,2985.01,2.47,4.17,3.4
2010-06-18,2914.71,2.43,4.01,3.29
2010-06-21,3004.19,2.51,4.12,3.39
2010-06-22,3012.89,2.51,4.15,3.4
2010-06-23,2987.91,2.49,4.13,3.37
2010-06-24,2987.25,2.5,4.13,3.38
2010-06-25,2957.53,2.48,4.07,3.34
2010-06-28,2929.12,2.47,4.0,3.3
2010-06-29,2786.51,2.36,3.79,3.11
2010-06-30,2749.51,2.34,3.72,3.01
2010-07-01,2708.87,2.32,3.65,3.01
2010-07-02,2711.31,2.33,3.62,3.0
2010-07-05,2690.0,2.32,3.59,2.95
2010-07-06,2749.54,2.37,3.69,3.05
2010-07-07,2773.76,2.38,3.74,3.08
2010-07-08,2766.25,2.39,3.72,3.07
2010-07-09,2844.03,2.44,3.83,3.18
2010-07-12,2875.32,2.46,3.87,3.23
2010-07-13,2830.43,2.42,3.81,3.16
2010-07-14,2852.37,2.44,3.84,3.19
2010-07-15,2799.4,2.39,3.76,3.13
2010-07-16,2809.68,2.39,3.78,3.14
2010-07-19,2878.95,2.43,3.86,3.23
2010-07-20,2946.97,2.48,3.97,3.32
2010-07-21,2953.17,2.48,3.97,3.33
2010-07-22,2991.48,2.51,4.03,3.36
2010-07-23,3000.46,2.52,4.04,3.38
2010-07-26,3025.45,2.53,4.09,3.43
2010-07-27,3012.75,2.52,4.08,3.42
2010-07-28,3084.98,2.58,4.17,3.48
2010-07-29,3102.42,2.55,4.19,3.5
2010-07-30,3094.55,2.53,4.17,3.49
2010-08-02,3147.93,2.57,4.24,3.55
2010-08-03,3092.72,2.52,4.16,3.5
2010-08-04,3111.42,2.53,4.2,3.51
2010-08-05,3094.68,2.51,4.21,3.51
2010-08-06,3148.92,2.55,4.3,3.58
2010-08-09,3176.33,2.56,4.36,3.63
2010-08-10,3076.02,2.49,4.2,3.49
2010-08-11,3099.86,2.5,4.24,3.51
2010-08-12,3062.07,2.47,4.19,3.46
2010-08-13,3108.91,2.49,4.26,3.51
2010-08-16,3181.26,2.54,4.36,3.61
2010-08-17,3203.99,2.55,4.39,3.65
2010-08-18,3199.92,2.55,4.38,3.64
2010-08-19,3215.2,2.57,4.39,3.65
2010-08-20,3151.47,2.52,4.28,3.55
2010-08-23,3156.98,2.51,4.3,3.57
2010-08-24,3179.32,2.52,4.35,3.61
2010-08-25,3107.44,2.47,4.25,3.51
2010-08-26,3118.98,2.48,4.28,3.55
2010-08-27,3131.86,2.45,4.31,3.54
2010-08-30,3200.16,2.49,4.42,3.66
2010-08-31,3197.55,2.48,4.45,3.69
2010-09-01,3171.01,2.46,4.39,3.64
2010-09-02,3218.99,2.49,4.48,3.68
2010-09-03,3225.15,2.48,4.51,3.73
2010-09-06,3267.08,2.52,4.51,3.72
2010-09-07,3278.81,2.52,4.54,3.77
2010-09-08,3284.75,2.52,4.59,3.8
2010-09-09,3229.23,2.48,4.53,3.75
2010-09-10,3243.07,2.49,4.57,3.79
2010-09-13,3282.93,2.52,4.65,3.86
2010-09-14,3288.06,2.52,4.66,3.87
2010-09-15,3232.25,2.48,4.59,3.8
2010-09-16,3165.23,2.44,4.48,3.72
2010-09-17,3166.7,2.44,4.48,3.68
2010-09-20,3147.9,2.43,4.43,3.67
2010-09-21,3152.82,2.43,4.43,3.67
2010-09-27,3214.99,2.47,4.55,3.77
2010-09-28,3192.0,2.45,4.54,3.69
2010-09-29,3174.98,2.45,4.5,3.66
2010-09-30,3237.02,2.49,4.58,3.73
2010-10-08,3344.49,2.57,4.69,3.86
2010-10-11,3419.58,2.63,4.73,3.95
2010-10-12,3454.72,2.66,4.75,3.97
2010-10-13,3496.51,2.68,4.77,3.99
2010-10-14,3472.02,2.7,4.67,3.86
2010-10-15,3557.33,2.78,4.7,3.89
2010-10-18,3529.69,2.76,4.63,3.83
2010-10-19,3612.32,2.8,4.77,3.96
2010-10-20,3632.28,2.81,4.79,3.97
2010-10-21,3621.97,2.79,4.8,4.02
2010-10-22,3633.5,2.78,4.83,4.04
2010-10-25,3738.48,2.85,4.94,4.11
2010-10-26,3735.47,2.83,4.96,4.12
2010-10-27,3675.84,2.79,4.88,4.05
2010-10-28,3671.79,2.75,4.86,4.02
2010-10-29,3668.16,2.71,4.88,4.02
2010-11-01,3770.03,2.72,5.0,4.13
2010-11-02,3757.11,2.71,4.99,4.11
2010-11-03,3708.68,2.7,4.9,4.02
2010-11-04,3781.49,2.75,5.02,4.11
2010-11-05,3829.6,2.78,5.09,4.18
2010-11-08,3874.41,2.8,5.18,4.24
2010-11-09,3861.57,2.78,5.21,4.3
2010-11-10,3844.8,2.77,5.23,4.29
2010-11-11,3845.11,2.79,5.19,4.25
2010-11-12,3607.87,2.65,4.86,3.94
2010-11-15,3653.56,2.67,4.97,4.01
2010-11-16,3501.58,2.56,4.78,3.82
2010-11-17,3408.78,2.51,4.59,3.72
2010-11-18,3458.6,2.54,4.67,3.78
2010-11-19,3511.43,2.56,4.79,3.88
2010-11-22,3519.01,2.55,4.85,3.88
2010-11-23,3450.51,2.5,4.76,3.82
2010-11-24,3533.57,2.53,4.89,3.91
2010-11-25,3580.99,2.56,4.93,3.96
2010-11-26,3551.93,2.53,4.9,3.95
2010-11-29,3552.04,2.53,4.91,3.93
2010-11-30,3483.43,2.49,4.79,3.82
2010-12-01,3483.78,2.49,4.79,3.81
2010-12-02,3503.16,2.51,4.81,3.84
2010-12-03,3498.47,2.51,4.78,3.81
2010-12-06,3488.63,2.52,4.72,3.78
2010-12-07,3529.39,2.54,4.79,3.84
2010-12-08,3503.77,2.52,4.77,3.82
2010-12-09,3445.0,2.48,4.67,3.75
2010-12-10,3490.01,2.51,4.74,3.82
2010-12-13,3595.97,2.58,4.88,3.96
2010-12-14,3614.98,2.58,4.93,4.01
2010-12-15,3594.92,2.57,4.91,3.98
2010-12-16,3578.67,2.55,4.9,3.99
2010-12-17,3576.82,2.54,4.9,3.97
2010-12-20,3526.84,2.51,4.84,3.93
2010-12-21,3594.93,2.55,4.9,3.99
2010-12-22,3558.48,2.53,4.85,3.95
2010-12-23,3517.11,2.51,4.76,3.88
2010-12-24,3481.8,2.49,4.69,3.83
2010-12-27,3404.24,2.45,4.56,3.71
2010-12-28,3337.78,2.4,4.45,3.61
2010-12-29,3366.81,2.41,4.52,3.66
2010-12-30,3371.63,2.42,4.54,3.67
2010-12-31,3443.58,2.46,4.64,3.75
2011-01-04,3507.01,2.55,4.92,3.97
2011-01-05,3499.01,2.54,4.93,3.97
2011-01-06,3480.96,2.53,4.9,3.97
2011-01-07,3481.63,2.54,4.87,3.93
2011-01-10,3407.42,2.5,4.74,3.82
2011-01-11,3416.0,2.51,4.71,3.82
2011-01-12,3435.41,2.52,4.73,3.84
2011-01-13,3433.27,2.53,4.73,3.84
2011-01-14,3374.09,2.49,4.63,3.75
2011-01-17,3241.32,2.41,4.43,3.6
2011-01-18,3247.19,2.41,4.44,3.61
2011-01-19,3321.74,2.46,4.55,3.7
2011-01-20,3209.49,2.38,4.39,3.55
2011-01-21,3246.07,2.41,4.41,3.62
2011-01-24,3202.25,2.39,4.31,3.54
2011-01-25,3179.06,2.38,4.25,3.48
2011-01-26,3226.66,2.41,4.33,3.53
2011-01-27,3279.94,2.44,4.41,3.59
2011-01-28,3296.75,2.44,4.44,3.61
2011-01-31,3340.51,2.47,4.51,3.66
2011-02-01,3344.85,2.48,4.52,3.67
2011-02-09,3311.74,2.45,4.49,3.66
2011-02-10,3385.95,2.49,4.61,3.73
2011-02-11,3409.4,2.5,4.65,3.77
2011-02-14,3504.42,2.57,4.75,3.87
2011-02-15,3502.7,2.56,4.75,3.86
2011-02-16,3543.14,2.59,4.83,3.95
2011-02-17,3547.61,2.59,4.85,3.93
2011-02-18,3511.59,2.56,4.8,3.87
2011-02-21,3567.71,2.59,4.9,3.94
2011-02-22,3466.82,2.52,4.77,3.86
2011-02-23,3488.85,2.53,4.82,3.88
2011-02-24,3511.03,2.54,4.85,3.91
2011-02-25,3517.36,2.54,4.84,3.95
2011-02-28,3562.81,2.56,4.87,3.96
2011-03-01,3580.26,2.58,4.9,3.98
2011-03-02,3568.37,2.57,4.88,3.94
2011-03-03,3532.24,2.56,4.79,3.89
2011-03-04,3582.6,2.59,4.84,3.96
2011-03-07,3647.2,2.64,4.91,4.03
2011-03-08,3654.75,2.64,4.92,4.08
2011-03-09,3658.82,2.64,4.93,4.09
2011-03-10,3604.59,2.61,4.89,4.06
2011-03-11,3577.49,2.58,4.87,4.04
2011-03-14,3599.45,2.59,4.91,4.06
2011-03-15,3541.02,2.55,4.84,3.99
2011-03-16,3589.38,2.58,4.9,4.04
2011-03-17,3530.38,2.55,4.8,3.97
2011-03-18,3549.61,2.55,4.81,3.98
2011-03-21,3535.03,2.55,4.78,3.97
2011-03-22,3547.71,2.56,4.77,3.95
2011-03-23,3594.52,2.58,4.83,4.02
2011-03-24,3586.25,2.58,4.83,4.01
2011-03-25,3629.01,2.6,4.87,4.04
2011-03-28,3623.46,2.59,4.84,4.05
2011-03-29,3580.62,2.57,4.75,3.95
2011-03-30,3570.31,2.56,4.72,3.94
2011-03-31,3531.88,2.53,4.66,3.9
2011-04-01,3583.79,2.53,4.66,3.9
2011-04-06,3613.23,2.58,4.71,3.94
2011-04-07,3629.97,2.59,4.73,3.97
2011-04-08,3664.34,2.61,4.79,4.0
2011-04-11,3640.48,2.6,4.75,3.94
2011-04-12,3636.51,2.6,4.74,3.97
2011-04-13,3682.44,2.62,4.79,3.98
2011-04-14,3664.9,2.61,4.77,3.96
2011-04-15,3671.4,2.62,4.76,3.99
2011-04-18,3674.9,2.62,4.76,3.98
2011-04-19,3611.96,2.57,4.69,3.93
2011-04-20,3618.76,2.57,4.71,3.95
2011-04-21,3642.85,2.59,4.73,3.95
2011-04-22,3624.52,2.57,4.69,3.93
2011-04-25,3563.25,2.53,4.57,3.83
2011-04-26,3532.42,2.5,4.49,3.76
2011-04-27,3504.43,2.49,4.43,3.69
2011-04-28,3436.29,2.43,4.28,3.58
2011-04-29,3476.51,2.4,4.33,3.57
2011-05-03,3507.08,2.41,4.38,3.65
2011-05-04,3421.18,2.35,4.28,3.58
2011-05-05,3421.19,2.35,4.3,3.58
2011-05-06,3421.69,2.35,4.32,3.6
2011-05-09,3435.94,2.35,4.35,3.64
2011-05-10,3460.21,2.37,4.37,3.63
2011-05-11,3455.72,2.36,4.38,3.65
2011-05-12,3408.4,2.33,4.32,3.58
2011-05-13,3436.99,2.35,4.35,3.6
2011-05-16,3414.45,2.33,4.34,3.59
2011-05-17,3421.9,2.34,4.33,3.59
2011-05-18,3446.74,2.36,4.35,3.61
2011-05-19,3426.73,2.35,4.34,3.58
2011-05-20,3424.34,2.34,4.32,3.56
2011-05-23,3310.5,2.28,4.17,3.43
2011-05-24,3311.7,2.27,4.17,3.44
2011-05-25,3272.82,2.25,4.13,3.4
2011-05-26,3254.57,2.25,4.1,3.37
2011-05-27,3215.28,2.23,3.99,3.28
2011-05-30,3192.4,2.23,3.93,3.25
2011-05-31,3248.9,2.26,4.01,3.32
2011-06-01,3259.8,2.27,4.05,3.35
2011-06-02,3209.39,2.23,4.0,3.32
2011-06-03,3248.37,2.25,4.07,3.35
2011-06-07,3270.51,2.27,4.11,3.36
2011-06-08,3277.0,2.27,4.13,3.37
2011-06-09,3211.37,2.24,4.04,3.32
2011-06-10,3221.76,2.25,4.05,3.31
2011-06-13,3212.4,2.25,4.04,3.29
2011-06-14,3260.72,2.27,4.1,3.34
2011-06-15,3228.49,2.27,4.07,3.31
2011-06-16,3173.52,2.24,3.99,3.24
2011-06-17,3140.88,2.23,3.93,3.2
2011-06-20,3115.97,2.21,3.88,3.16
2011-06-21,3154.67,2.24,3.93,3.21
2011-06-22,3151.03,2.24,3.92,3.2
2011-06-23,3205.83,2.28,3.98,3.26
2011-06-24,3281.96,2.34,4.07,3.35
2011-06-27,3300.33,2.35,4.12,3.36
2011-06-28,3305.73,2.35,4.13,3.37
2011-06-29,3260.48,2.32,4.08,3.32
2011-06-30,3308.54,2.35,4.14,3.38
2011-07-01,3317.83,2.37,4.3,3.48
2011-07-04,3397.45,2.42,4.4,3.56
2011-07-05,3403.46,2.42,4.43,3.59
2011-07-06,3398.51,2.41,4.44,3.59
2011-07-07,3388.9,2.4,4.44,3.56
2011-07-08,3394.06,2.4,4.43,3.55
2011-07-11,3405.27,2.41,4.47,3.57
2011-07-12,3347.13,2.37,4.4,3.52
2011-07-13,3404.49,2.4,4.49,3.6
2011-07-14,3419.74,2.41,4.52,3.64
2011-07-15,3435.9,2.42,4.55,3.67
2011-07-18,3430.68,2.41,4.55,3.68
2011-07-19,3398.92,2.39,4.51,3.64
2011-07-20,3397.04,2.39,4.51,3.65
2011-07-21,3358.84,2.37,4.46,3.6
2011-07-22,3369.06,2.37,4.47,3.6
2011-07-25,3253.77,2.31,4.31,3.49
2011-07-26,3265.07,2.32,4.32,3.49
2011-07-27,3297.39,2.33,4.38,3.55
2011-07-28,3276.53,2.32,4.37,3.54
2011-07-29,3259.54,2.31,4.31,3.49
2011-08-01,3267.1,2.31,4.31,3.5
2011-08-02,3243.62,2.29,4.28,3.47
2011-08-03,3245.08,2.29,4.28,3.46
2011-08-04,3253.98,2.29,4.29,3.48
2011-08-05,3186.41,2.24,4.21,3.41
2011-08-08,3060.38,2.16,4.01,3.2
2011-08-09,3061.3,2.16,3.99,3.19
2011-08-10,3093.69,2.18,4.04,3.2
2011-08-11,3142.32,2.2,4.11,3.25
2011-08-12,3158.73,2.21,4.14,3.27
2011-08-15,3205.29,2.24,4.19,3.31
2011-08-16,3181.76,2.22,4.15,3.29
2011-08-17,3168.73,2.21,4.13,3.27
2011-08-18,3112.56,2.18,4.05,3.22
2011-08-19,3083.46,2.15,4.02,3.19
2011-08-22,3053.58,2.12,3.98,3.17
2011-08-23,3101.66,2.16,4.03,3.24
2011-08-24,3091.5,2.15,4.03,3.23
2011-08-25,3184.35,2.21,4.09,3.32
2011-08-26,3184.15,2.18,4.09,3.32
2011-08-29,3137.61,2.14,4.05,3.27
2011-08-30,3121.52,2.13,4.02,3.25
2011-08-31,3121.63,2.13,4.01,3.21
2011-09-01,3105.14,2.12,3.97,3.2
2011-09-02,3071.06,2.1,3.93,3.17
2011-09-05,3002.72,2.06,3.84,3.1
2011-09-06,2979.99,2.05,3.8,3.08
2011-09-07,3043.89,2.09,3.89,3.15
2011-09-08,3016.74,2.08,3.86,3.12
2011-09-09,3007.78,2.07,3.83,3.08
2011-09-13,2969.98,2.05,3.76,3.05
2011-09-14,2989.24,2.06,3.8,3.08
2011-09-15,2986.6,2.06,3.8,3.07
2011-09-16,2990.45,2.06,3.8,3.06
2011-09-19,2930.87,2.03,3.73,2.98
2011-09-20,2943.12,2.04,3.75,2.99
2011-09-21,3031.55,2.09,3.86,3.11
2011-09-22,2939.76,2.03,3.75,3.02
2011-09-23,2920.33,2.02,3.72,3.0
2011-09-26,2860.75,1.99,3.66,2.96
2011-09-27,2885.62,2.01,3.67,2.99
2011-09-28,2850.86,1.99,3.61,2.93
2011-09-29,2808.79,1.97,3.52,2.84
2011-09-30,2800.62,1.97,3.51,2.82
2011-10-10,2776.53,1.96,3.48,2.8
2011-10-11,2769.7,1.96,3.46,2.79
2011-10-12,2869.25,2.01,3.57,2.91
2011-10-13,2893.18,2.03,3.62,2.95
2011-10-14,2882.96,2.02,3.6,2.95
2011-10-17,2895.81,2.03,3.61,2.94
2011-10-18,2813.15,1.99,3.5,2.84
2011-10-19,2801.52,1.98,3.48,2.85
2011-10-20,2729.89,1.94,3.38,2.77
2011-10-21,2706.86,1.93,3.32,2.72
2011-10-24,2774.46,1.97,3.36,2.76
2011-10-25,2833.58,2.0,3.45,2.83
2011-10-26,2862.45,2.02,3.48,2.86
